;Code;;Gender;Age;Mobile;Trial_number;Angle;distance_ratio;xtarget;ytarget;sd;nsamples;color_nube1;color_nube2;color_nube3;color_buttons1;color_buttons2;color_buttons3;correct_color;correct_cloud;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
5181;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;21;333,628,216,119,167;3;683;256,666,666,666,667;60;375;2;1;0;0;1;2;1;2;2;4628;1;TRUE;0,49406528189911;604;33;1
5182;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;22;475,539,651,174,182;3;683;256,666,666,666,667;60;375;2;0;1;0;1;2;0;2;2;1399;0;TRUE;0,350148367952522;362;33;1
5183;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;23;524,556,047,456,653;3;683;256,666,666,666,667;60;375;0;1;2;0;1;2;1;2;3;3892;1;TRUE;0,603857566765579;4026;33;1
5184;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;24;619,302,961,352,928;3;738;288,333,333,333,333;60;375;0;2;1;0;1;2;0;1;2;5125;0;TRUE;0,502967359050445;2621;33;1
5185;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;25;0,763330960933781;2,5;727;282;60;375;0;1;2;0;1;2;0;1;3;5694;0;TRUE;0,422848664688427;498;33;1
5186;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;26;0,421957972052613;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;2;1;0;1;2;0;1;3;8897;2;FALSE;0,298219584569733;1183;33;0
5187;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;27;39,891,552,575,118;2,1;714,428,571,428,571;274,761,904,761,905;60;375;2;1;0;0;1;2;2;1;3;7086;1;FALSE;0,302670623145401;1627;33;0
5188;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;28;282,412,477,688,308;2,5;694;263;60;375;0;1;2;0;1;2;1;2;2;4876;1;TRUE;0,295252225519288;1274;33;1
5189;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;29;363,235,451,459,712;3;738;288,333,333,333,333;60;375;0;2;1;0;1;2;0;1;2;1820;0;TRUE;0,397626112759644;3123;33;1
5190;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;30;622,368,597,720,575;2,1;706,571,428,571,429;270,238,095,238,095;60;375;1;2;0;0;1;2;2;2;2;4679;1;FALSE;0,698813056379822;2930;33;0
5191;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;31;227,937,664,078,337;2,5;694;263;60;375;1;0;2;0;1;2;0;2;3;5202;1;FALSE;0,105341246290801;2522;33;0
5192;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;32;471,055,579,445,229;2,1;706,571,428,571,429;270,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;5032;2;TRUE;0,492581602373887;1251;33;1
5193;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;33;0,611254453919134;3;683;256,666,666,666,667;60;375;0;1;2;0;1;2;1;2;3;2102;1;TRUE;0,403560830860534;1493;33;1
5194;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;34;418,275,185,932,873;2,5;694;263;60;375;2;0;1;0;1;2;0;2;3;2873;0;TRUE;0,626112759643917;481;33;1
5195;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;35;1,541,705,433,777;2,5;694;263;60;375;2;1;0;0;1;2;1;2;2;5809;2;FALSE;0,461424332344214;512;33;0
5196;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;36;0,534960708473936;2,5;727;282;60;375;2;1;0;0;1;2;2;1;3;13068;2;TRUE;0,173590504451039;648;33;1
5197;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;37;0,118060848257159;2,5;727;282;60;375;2;0;1;0;1;2;2;1;3;2554;0;FALSE;0,510385756676558;1442;33;0
5198;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;38;0,294219535071528;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;1;0;0;1;2;1;2;3;1932;1;TRUE;0,213649851632047;1859;33;1
5199;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;39;110,405,677,953,375;3;683;256,666,666,666,667;60;375;2;0;1;0;1;2;0;2;2;2634;0;TRUE;0,394658753709199;2134;33;1
5200;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;40;197,959,902,456,716;3;683;256,666,666,666,667;60;375;1;0;2;0;1;2;0;2;3;3813;0;TRUE;0,724035608308605;1904;33;1
5202;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;42;544,246,231,000,554;2,5;727;282;60;375;0;1;2;0;1;2;0;1;2;12135;0;TRUE;0,611275964391691;2014;33;1
5203;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;43;549,378,400,247,032;3;683;256,666,666,666,667;60;375;0;2;1;0;1;2;2;2;3;2756;2;TRUE;0,330860534124629;381;33;1
5204;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;44;0,302231982100969;2,5;727;282;60;375;0;2;1;0;1;2;0;1;3;2560;0;TRUE;0,522255192878338;605;33;1
5205;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;45;0,761449486994032;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;1;2;0;1;2;0;1;3;1279;0;TRUE;0,57566765578635;480;33;1
5206;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;46;320,011,310,839,588;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;1;2;0;1;2;0;1;2;3866;0;TRUE;0,201780415430267;787;33;1
5207;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;47;33,896,303,615,853;2,5;694;263;60;375;0;2;1;0;1;2;2;2;2;1374;2;TRUE;0,470326409495549;570;33;1
5208;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;48;586,015,709,611,141;2,5;694;263;60;375;2;0;1;0;1;2;0;2;3;2580;0;TRUE;0,667655786350148;426;33;1
5209;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;49;551,465,767,369,632;2,5;727;282;60;375;2;0;1;0;1;2;2;1;3;2994;0;FALSE;0,446587537091988;458;33;0
5210;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;50;590,085,543,807,936;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;2;1;0;1;2;2;2;3;1580;2;TRUE;0,148367952522255;792;33;1
5211;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;51;163,079,144,116,625;3;738;288,333,333,333,333;60;375;0;1;2;0;1;2;0;1;3;3273;0;TRUE;0,405044510385757;756;33;1
5212;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;52;116,470,631,563,061;2,5;727;282;60;375;2;0;1;0;1;2;2;1;2;7566;2;TRUE;0,237388724035608;511;33;1
5213;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;53;25,002,335,356,507;3;738;288,333,333,333,333;60;375;0;1;2;0;1;2;0;1;2;2683;0;TRUE;0,448071216617211;724;33;1
5214;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;54;442,163,763,866,181;3;738;288,333,333,333,333;60;375;1;0;2;0;1;2;1;1;2;3891;1;TRUE;0,262611275964392;532;33;1
5215;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;55;573,590,536,443,479;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;3178;2;TRUE;0,445103857566766;435;33;1
5217;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;57;0,285152513935266;3;738;288,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;2167;1;TRUE;0,537091988130564;427;33;1
5218;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;58;0,574619211087517;3;683;256,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;1506;0;TRUE;0,391691394658754;550;33;1
5219;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;59;0,413123242101068;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;1;2;0;1;2;1;2;2;2136;1;TRUE;0,553412462908012;463;33;1
5220;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;60;538,044,955,911,862;2,5;727;282;60;375;1;2;0;0;1;2;1;1;3;3111;2;FALSE;0,216617210682493;1213;33;0
5221;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;61;55,467,128,785,407;3;738;288,333,333,333,333;60;375;1;0;2;0;1;2;1;1;2;3221;1;TRUE;0,433234421364985;1201;33;1
5222;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;62;230,297,996,105,776;2,5;727;282;60;375;1;0;2;0;1;2;1;1;2;1737;1;TRUE;0,350148367952522;323;33;1
5223;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;63;0,713649622548629;2,5;694;263;60;375;1;0;2;0;1;2;0;2;3;1659;0;TRUE;0,318991097922849;392;33;1
5224;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;64;522,970,218,231,376;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;1;0;0;1;2;1;2;2;1826;1;TRUE;0,57566765578635;355;33;1
5225;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;65;146,431,634,860,271;2,5;694;263;60;375;1;2;0;0;1;2;2;2;3;2873;2;TRUE;0,36646884272997;452;33;1
5226;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;66;0,219751850905895;3;683;256,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;1719;0;TRUE;0,363501483679525;478;33;1
5227;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;67;408,923,167,587,264;3;738;288,333,333,333,333;60;375;2;0;1;0;1;2;2;1;2;2889;0;FALSE;0,0919881305637982;746;33;0
5228;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;68;209,988,254,409,181;2,5;727;282;60;375;0;2;1;0;1;2;0;1;3;1378;0;TRUE;0,185459940652819;451;33;1
5230;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;70;448,781,627,789,823;3;738;288,333,333,333,333;60;375;0;1;2;0;1;2;0;1;3;2718;0;TRUE;0,614243323442137;996;33;1
5231;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;71;579,072,188,431,393;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;2;1;0;1;2;0;1;2;2373;0;TRUE;0,495548961424332;349;33;1
5232;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;72;50,353,360,694,256;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;2038;2;FALSE;0,433234421364985;426;33;0
5233;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;73;313,591,001,966,643;2,1;714,428,571,428,571;274,761,904,761,905;60;375;1;2;0;0;1;2;1;1;2;3786;1;TRUE;0,201780415430267;366;33;1
5234;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;74;624,176,982,323,908;2,1;706,571,428,571,429;270,238,095,238,095;60;375;1;0;2;0;1;2;0;2;2;3506;1;FALSE;0,35459940652819;353;33;0
5235;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;75;611,250,371,018,552;2,5;727;282;60;375;1;2;0;0;1;2;1;1;2;6924;1;TRUE;0,428783382789317;1437;33;1
5236;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;76;268,792,420,088,793;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;1;2;0;1;2;1;2;2;4088;0;FALSE;0,504451038575668;1052;33;0
5237;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;77;58,978,997,795,645;2,5;727;282;60;375;0;1;2;0;1;2;0;1;3;2849;0;TRUE;0,0534124629080119;717;33;1
5238;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;78;0,274748058494644;3;683;256,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;1892;0;TRUE;0,117210682492582;443;33;1
5239;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;79;260,952,517,282,038;3;683;256,666,666,666,667;60;375;1;2;0;0;1;2;2;2;2;1416;2;TRUE;0,559347181008902;1094;33;1
5240;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;80;435,469,863,711,801;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;2;1;0;1;2;0;1;2;3437;2;FALSE;0,676557863501484;388;33;0
5241;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;81;519,170,992,187,344;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;4675;2;TRUE;0,617210682492582;450;33;1
5243;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;83;211,012,135,006,562;2,5;694;263;60;375;2;0;1;0;1;2;0;2;2;2410;0;TRUE;0,299703264094956;788;33;1
5244;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;84;346,199,793,826,985;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;3030;2;FALSE;0,0905044510385757;225;33;0
5245;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;85;478,991,877,697,105;3;738;288,333,333,333,333;60;375;1;2;0;0;1;2;1;1;3;3074;1;TRUE;0,50593471810089;1168;33;1
5247;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;87;395,662,973,685,448;3;738;288,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;1869;1;TRUE;0,375370919881306;459;33;1
5248;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;88;149,545,369,933,611;3;683;256,666,666,666,667;60;375;1;0;2;0;1;2;0;2;2;2152;0;TRUE;0,229970326409496;528;33;1
5249;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;89;54,392,495,784,033;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;2;1;0;1;2;2;2;2;1464;2;TRUE;0,194362017804154;407;33;1
5250;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;90;138,452,390,228,278;3;738;288,333,333,333,333;60;375;0;1;2;0;1;2;0;1;3;4501;0;TRUE;0,231454005934718;1653;33;1
5251;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;91;0,274388264695927;2,5;694;263;60;375;1;2;0;0;1;2;2;2;2;1552;2;TRUE;0,593471810089021;1162;33;1
5252;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;92;0,517656595273545;2,5;694;263;60;375;1;2;0;0;1;2;2;2;2;2950;1;FALSE;0,41839762611276;357;33;0
5253;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;93;275,076,810,506,517;3;683;256,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;2268;2;TRUE;0,370919881305638;478;33;1
5254;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;94;592,953,524,550,845;2,5;694;263;60;375;1;0;2;0;1;2;0;2;2;3904;0;TRUE;0,678041543026706;565;33;1
5255;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;95;515,051,361,909,627;2,5;727;282;60;375;1;0;2;0;1;2;1;1;3;1926;0;FALSE;0,173590504451039;603;33;0
5256;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;96;386,701,159,798,242;2,1;714,428,571,428,571;274,761,904,761,905;60;375;2;0;1;0;1;2;2;1;3;1787;0;FALSE;0,350148367952522;1476;33;0
5257;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;97;146,554,693,662,409;3;738;288,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;6072;2;TRUE;0,637982195845697;946;33;1
5258;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;98;134,293,136,352,088;3;738;288,333,333,333,333;60;375;2;1;0;0;1;2;2;1;3;17004;2;TRUE;0,224035608308605;392;33;1
5259;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;99;599,789,057,471,262;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;0;1;0;1;2;0;2;2;2166;0;TRUE;0,247774480712166;355;33;1
5260;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;100;147,786,732,407,461;3;683;256,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;7634;2;TRUE;0,446587537091988;818;33;1
5261;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;101;360,725,259,865,245;2,5;694;263;60;375;1;0;2;0;1;2;0;2;3;2885;0;TRUE;0,543026706231454;555;33;1
5262;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;102;438,227,402,837,683;2,1;714,428,571,428,571;274,761,904,761,905;60;375;2;0;1;0;1;2;2;1;3;4962;2;TRUE;0,55786350148368;616;33;1
5263;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;103;214,638,257,888,738;2,1;706,571,428,571,429;270,238,095,238,095;60;375;0;2;1;0;1;2;2;2;3;3856;0;FALSE;0,149851632047478;533;33;0
5264;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;104;291,832,320,942,154;2,1;706,571,428,571,429;270,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;5070;2;FALSE;0,36053412462908;1673;33;0
5265;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;105;607,730,446,338,847;2,5;694;263;60;375;1;2;0;0;1;2;2;2;2;2168;2;TRUE;0,537091988130564;780;33;1
5266;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;106;490,602,668,519,456;2,1;714,428,571,428,571;274,761,904,761,905;60;375;1;0;2;0;1;2;1;1;3;1443;1;TRUE;0,345697329376855;423;33;1
5267;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;107;0,693708614863231;2,5;727;282;60;375;2;0;1;0;1;2;2;1;2;2879;2;TRUE;0,691394658753709;1444;33;1
5268;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;108;442,060,889,048,408;2,1;714,428,571,428,571;274,761,904,761,905;60;375;0;2;1;0;1;2;0;1;2;3201;0;TRUE;0,172106824925816;612;33;1
5269;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;109;158,191,779,621,895;3;738;288,333,333,333,333;60;375;0;2;1;0;1;2;0;1;3;2850;0;TRUE;0,507418397626113;620;33;1
5270;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;110;124,833,447,466,203;2,5;727;282;60;375;1;0;2;0;1;2;1;1;3;3446;1;TRUE;0,6513353115727;1160;33;1
5271;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;111;57,611,522,841,308;3;683;256,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;2240;2;TRUE;0,79673590504451;4339;33;1
5272;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;112;331,586,990,477,106;2,5;727;282;60;375;0;2;1;0;1;2;0;1;2;3104;0;TRUE;0,152818991097923;333;33;1
5273;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;113;281,471,636,974,968;3;738;288,333,333,333,333;60;375;2;1;0;0;1;2;2;1;2;1966;2;TRUE;0,798219584569733;1234;33;1
5274;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;114;0,848050942775089;2,5;727;282;60;375;0;2;1;0;1;2;0;1;2;2045;0;TRUE;0,55786350148368;1356;33;1
5275;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;115;0,267569240961083;2,5;727;282;60;375;0;2;1;0;1;2;0;1;2;5093;2;FALSE;0,176557863501484;1149;33;0
5276;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;116;0,057651190923408;2,1;714,428,571,428,571;274,761,904,761,905;60;375;2;0;1;0;1;2;2;1;2;1726;0;FALSE;0,335311572700297;1550;33;0
5277;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;117;60,113,185,953,005;3;738;288,333,333,333,333;60;375;0;2;1;0;1;2;0;1;2;2759;0;TRUE;0,35459940652819;1074;33;1
5278;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;118;0,0454861538696818;2,1;714,428,571,428,571;274,761,904,761,905;60;375;2;1;0;0;1;2;2;1;3;2892;1;FALSE;0,608308605341246;338;33;0
5279;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;119;243,179,309,294,078;3;738;288,333,333,333,333;60;375;0;1;2;0;1;2;0;1;3;2006;0;TRUE;0,286350148367953;468;33;1
5280;dfc82c597b6c61af03fd9738a3e5a083;;m;18;0;120;448,791,238,843,806;2,5;727;282;60;375;2;1;0;0;1;2;2;1;3;2246;2;TRUE;0,333827893175074;1131;33;1
5281;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;1;350,295,047,721,933;3;960;386,666,666,666,667;60;375;1;0;2;0;1;2;0;2;3;4219;1;FALSE;0,56827731092437;3184;34;0
5282;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;2;552,987,601,873,149;3;960;386,666,666,666,667;60;375;0;2;1;0;1;2;2;2;2;6100;2;TRUE;0,961134453781513;1520;34;1
5283;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;3;0,3376599733122;3;1015;418,333,333,333,333;60;375;1;2;0;0;1;2;1;1;2;3690;2;FALSE;0,726890756302521;1257;34;0
5284;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;4;0,330298606283818;2,5;1004;412;60;375;1;0;2;0;1;2;1;1;3;5679;0;FALSE;0,953781512605042;1360;34;0
5285;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;5;572,598,597,536,107;2,5;971;393;60;375;1;0;2;0;1;2;0;2;2;2680;0;TRUE;0,909663865546218;1407;34;1
5286;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;6;50,298,025,057,489;3;1015;418,333,333,333,333;60;375;1;2;0;0;1;2;1;1;2;4863;1;TRUE;1;1526;34;1
5287;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;7;621,788,862,419,665;2,5;1004;412;60;375;0;2;1;0;1;2;0;1;3;6371;2;FALSE;0,80672268907563;1447;34;0
5288;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;8;368,755,557,508,242;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;0;2;0;1;2;0;2;2;3267;0;TRUE;0,907563025210084;1498;34;1
5289;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;9;220,365,262,712,238;2,1;991,428,571,428,571;404,761,904,761,905;60;375;1;2;0;0;1;2;1;1;2;2520;1;TRUE;0,967436974789916;1622;34;1
5290;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;10;262,530,705,655,281;2,5;1004;412;60;375;0;2;1;0;1;2;0;1;3;7829;0;TRUE;0,736344537815126;887;34;1
5291;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;11;612,016,971,359,318;2,1;991,428,571,428,571;404,761,904,761,905;60;375;2;1;0;0;1;2;2;1;2;7805;1;FALSE;0,402310924369748;840;34;0
5292;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;12;192,241,076,492,101;2,5;1004;412;60;375;1;0;2;0;1;2;1;1;2;3419;1;TRUE;0,439075630252101;913;34;1
5293;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;13;0,503193914459025;2,5;971;393;60;375;1;0;2;0;1;2;0;2;2;6448;0;TRUE;0,810924369747899;745;34;1
5294;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;14;394,006,685,660,596;3;960;386,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;8105;2;TRUE;0,952731092436975;935;34;1
5295;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;15;464,267,741,337,096;3;960;386,666,666,666,667;60;375;2;0;1;0;1;2;0;2;3;2467;0;TRUE;0,793067226890756;1609;34;1
5296;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;16;408,732,404,779,181;2,5;1004;412;60;375;2;1;0;0;1;2;2;1;3;3961;2;TRUE;0,762605042016807;1279;34;1
5297;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;17;339,671,928,658,573;2,1;991,428,571,428,571;404,761,904,761,905;60;375;0;1;2;0;1;2;0;1;3;5859;0;TRUE;0,559873949579832;976;34;1
5298;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;18;475,068,540,382,673;3;960;386,666,666,666,667;60;375;0;2;1;0;1;2;2;2;2;1916;2;TRUE;0,975840336134454;1072;34;1
5299;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;19;560,819,276,729,004;3;960;386,666,666,666,667;60;375;2;1;0;0;1;2;1;2;3;7232;2;FALSE;0,701680672268908;1168;34;0
5300;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;20;0,192686812881503;2,1;991,428,571,428,571;404,761,904,761,905;60;375;0;1;2;0;1;2;0;1;2;4906;0;TRUE;0,709033613445378;688;34;1
5301;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;21;55,971,581,107,432;3;1015;418,333,333,333,333;60;375;0;2;1;0;1;2;0;1;3;6806;0;TRUE;0,920168067226891;960;34;1
5302;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;22;322,549,432,002,871;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;6697;1;FALSE;0,348739495798319;1189;34;0
5303;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;23;248,230,055,960,002;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;0;2;0;1;2;0;2;3;2566;1;FALSE;0,512605042016807;1199;34;0
5304;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;24;41,413,847,854,061;3;1015;418,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;7357;0;FALSE;0,396008403361345;1455;34;0
5305;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;25;295,289,005,533,533;3;960;386,666,666,666,667;60;375;2;1;0;0;1;2;1;2;2;2667;1;TRUE;0,452731092436975;1255;34;1
5306;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;26;511,134,860,137,023;2,1;991,428,571,428,571;404,761,904,761,905;60;375;0;2;1;0;1;2;0;1;3;4379;0;TRUE;0,79936974789916;935;34;1
5307;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;27;392,877,252,458,796;3;960;386,666,666,666,667;60;375;1;2;0;0;1;2;2;2;3;4978;2;TRUE;0,737394957983193;1265;34;1
5308;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;28;0,977824936683606;2,1;991,428,571,428,571;404,761,904,761,905;60;375;0;2;1;0;1;2;0;1;3;3291;0;TRUE;0,715336134453782;1439;34;1
5309;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;29;269,945,974,696,223;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;2;0;0;1;2;2;2;3;2777;2;TRUE;0,644957983193277;995;34;1
5310;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;30;47,979,690,510,995;3;1015;418,333,333,333,333;60;375;1;0;2;0;1;2;1;1;3;10134;1;TRUE;0,951680672268908;621;34;1
5311;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;31;217,747,476,101,217;2,5;1004;412;60;375;1;2;0;0;1;2;1;1;2;2222;1;TRUE;0,81827731092437;656;34;1
5312;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;32;120,502,651,200,671;2,1;983,571,428,571,429;400,238,095,238,095;60;375;2;0;1;0;1;2;0;2;3;3082;2;FALSE;0,774159663865546;950;34;0
5313;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;33;587,986,743,230,134;3;1015;418,333,333,333,333;60;375;2;0;1;0;1;2;2;1;2;4070;0;FALSE;0,698529411764706;904;34;0
5314;32ed6ef9842eb44618dc9e99de1cb6de;;f;25;0;34;117,624,455,416,092;2,1;983,571,428,571,429;400,238,095,238,095;60;375;1;2;0;0;1;2;2;2;2;1473;2;TRUE;0,589285714285714;1041;34;1
