"Code","Gender","Age","Mobile","Trial_number","Angle","distance_ratio","xtarget","ytarget","sd","nsamples","color_nube1","color_nube2","color_nube3","color_buttons1","color_buttons2","color_buttons3","correct_color","correct_cloud","Nalternativas","RT_type1","Response","Correct","Confidence","RT_Confidence","Nsujeto","binary_correct"
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,21,"202,236,792,527,119",2.5,"694","263",60,375,1,0,2,0,1,2,0,2,3,3728,0,TRUE,"0.504451039",2871,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,22,"107,056,071,997,649",3,"738","288,333,333,333,333",60,375,2,0,1,0,1,2,2,1,3,2598,2,TRUE,"0.703264095",2501,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,23,"544,306,384,509,777",3,"738","288,333,333,333,333",60,375,2,0,1,0,1,2,2,1,2,3656,2,TRUE,"0.700296736",3212,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,24,"483,380,933,777,416",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,1,0,2,0,1,2,1,1,2,2800,1,TRUE,"0.50148368",2162,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,25,"0,86635543082034",3,"738","288,333,333,333,333",60,375,1,0,2,0,1,2,1,1,2,5013,0,FALSE,"0.495548961",2858,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,26,"530,830,569,068,294",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,2,1,0,1,2,0,1,3,3075,0,TRUE,"0.49851632",1829,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,27,"225,073,691,514,927",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,1,0,2,0,1,2,0,2,3,4069,0,TRUE,"0.5",4995,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,28,"458,073,103,081,938",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,3,2206,0,TRUE,"0.703264095",5372,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,29,"0,968014117275027",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,2,0,1,0,1,2,2,1,2,3618,2,TRUE,"0.700296736",5039,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,30,"406,595,917,767,708",2.5,"694","263",60,375,1,0,2,0,1,2,0,2,3,2098,0,TRUE,"0.799703264",1090,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,31,"0,206140292803207",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,1,2,0,0,1,2,1,1,3,2805,1,TRUE,"0.50148368",3749,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,32,"165,653,056,279,931",3,"683","256,666,666,666,667",60,375,2,0,1,0,1,2,0,2,3,2744,0,TRUE,"0.801186944",4467,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,33,"312,601,848,661,652",3,"738","288,333,333,333,333",60,375,2,1,0,0,1,2,2,1,2,4455,2,TRUE,"0.504451039",4294,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,34,"455,875,630,826,017",3,"738","288,333,333,333,333",60,375,2,0,1,0,1,2,2,1,3,2239,2,TRUE,"0.504451039",2523,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,35,"423,521,336,578,177",3,"683","256,666,666,666,667",60,375,1,2,0,0,1,2,2,2,2,2376,2,TRUE,"0.504451039",2756,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,36,"418,773,928,867,308",3,"738","288,333,333,333,333",60,375,2,1,0,0,1,2,2,1,2,2768,2,TRUE,"0.5",3629,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,37,"0,28278026517463",3,"738","288,333,333,333,333",60,375,1,2,0,0,1,2,1,1,3,3124,1,TRUE,"0.802670623",2652,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,38,"304,118,628,285,754",2.5,"694","263",60,375,0,1,2,0,1,2,1,2,2,2613,1,TRUE,"0.802670623",4343,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,39,"133,429,905,690,687",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,1,0,2,0,1,2,1,1,2,2437,1,TRUE,"0.701780415",3953,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,40,"317,736,782,516,211",3,"683","256,666,666,666,667",60,375,1,0,2,0,1,2,0,2,2,2328,0,TRUE,"0.701780415",4642,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,41,"26,641,833,581,213",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,1,2,0,1,2,0,1,2,3334,0,TRUE,"0.402077151",2792,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,42,"516,084,195,119,053",3,"738","288,333,333,333,333",60,375,2,1,0,0,1,2,2,1,3,2761,1,FALSE,"0.451038576",4907,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,43,"363,451,602,438,215",2.5,"727","282",60,375,1,2,0,0,1,2,1,1,3,2329,1,TRUE,"0.599406528",4040,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,44,"527,487,257,339,649",3,"738","288,333,333,333,333",60,375,0,1,2,0,1,2,0,1,3,2601,0,TRUE,"0.648367953",3018,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,45,"346,620,358,774,212",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,2,1,0,1,2,0,1,3,2189,0,TRUE,"0.596439169",3004,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,46,"416,896,219,677,263",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,2,1,0,1,2,0,1,3,3757,2,FALSE,"0.599406528",3108,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,47,"250,100,740,064,104",2.5,"694","263",60,375,1,0,2,0,1,2,0,2,2,5307,0,TRUE,"0.550445104",2274,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,48,"42,517,007,548,533",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,1,2,0,1,2,1,2,3,2730,0,FALSE,"0.502967359",2733,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,49,"512,233,131,404,185",3,"738","288,333,333,333,333",60,375,1,2,0,0,1,2,1,1,2,2437,1,TRUE,"0.703264095",4707,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,50,"194,223,002,665,723",2.5,"727","282",60,375,1,0,2,0,1,2,1,1,2,2780,1,TRUE,"0.703264095",1802,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,51,"19,867,046,382,074",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,1,2,0,0,1,2,2,2,3,2514,1,FALSE,"0.602373887",2177,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,52,"510,494,236,416,224",2.5,"694","263",60,375,0,1,2,0,1,2,1,2,2,4549,1,TRUE,"0.802670623",2812,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,53,"582,299,635,109,072",3,"683","256,666,666,666,667",60,375,2,1,0,0,1,2,1,2,2,2683,1,TRUE,"0.700296736",5585,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,54,"321,000,231,573,178",2.5,"727","282",60,375,0,1,2,0,1,2,0,1,3,2653,0,TRUE,"0.597922849",2815,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,55,"214,507,242,397,316",3,"683","256,666,666,666,667",60,375,0,2,1,0,1,2,2,2,2,4489,2,TRUE,"0.798219585",3343,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,56,"27,064,805,977,274",2.5,"694","263",60,375,2,1,0,0,1,2,1,2,3,2315,1,TRUE,"0.700296736",5007,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,57,"0,0772128968076647",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,2,0,1,0,1,2,2,1,3,2423,0,FALSE,"0.597922849",4489,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,58,"275,360,236,059,147",2.5,"727","282",60,375,0,1,2,0,1,2,0,1,2,2256,0,TRUE,"0.548961424",3146,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,59,"498,583,834,673,778",3,"683","256,666,666,666,667",60,375,0,1,2,0,1,2,1,2,3,2479,1,TRUE,"0.704747774",4580,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,60,"0,0944611644075375",3,"738","288,333,333,333,333",60,375,1,0,2,0,1,2,1,1,3,2513,1,TRUE,"0.448071217",4422,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,61,"202,621,395,141,356",2.5,"727","282",60,375,1,0,2,0,1,2,1,1,2,3025,1,TRUE,"0.600890208",4592,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,62,"0,782169175607718",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,1,2,0,0,1,2,1,1,3,4673,1,TRUE,"0",1363,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,63,"274,134,589,319,039",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,2,1,0,1,2,0,1,2,2646,0,TRUE,"0.602373887",5368,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,64,"23,154,345,982,158",2.5,"727","282",60,375,1,2,0,0,1,2,1,1,2,4948,1,TRUE,"0.796735905",2064,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,65,"258,732,435,320,546",2.5,"694","263",60,375,0,1,2,0,1,2,1,2,3,2475,1,TRUE,"0.802670623",2034,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,66,"438,756,208,045,577",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,2,1,0,1,2,0,1,2,2959,0,TRUE,"0.50148368",5300,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,67,"498,833,625,100,266",3,"738","288,333,333,333,333",60,375,0,1,2,0,1,2,0,1,2,2125,0,TRUE,"0.504451039",2400,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,68,"620,391,780,153,041",2.5,"694","263",60,375,1,0,2,0,1,2,0,2,2,2673,1,FALSE,"0.502967359",4906,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,70,"468,534,036,551,697",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,2,1,0,0,1,2,1,2,2,4176,1,TRUE,"0.5",3576,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,71,"490,887,917,595,796",2.5,"727","282",60,375,1,2,0,0,1,2,1,1,3,2149,1,TRUE,"0.796735905",4629,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,72,"235,563,335,259,954",3,"738","288,333,333,333,333",60,375,1,2,0,0,1,2,1,1,2,2185,1,TRUE,"0.802670623",2419,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,73,"0,417643262118086",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,0,1,2,0,1,2,0,1,2,3884,0,TRUE,"0.801186944",5956,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,74,"272,612,648,026,578",2.5,"694","263",60,375,1,2,0,0,1,2,2,2,2,2757,2,TRUE,"0.651335312",6834,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,75,"0,903054558353434",3,"683","256,666,666,666,667",60,375,1,0,2,0,1,2,0,2,3,2569,0,TRUE,"0.497032641",3943,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,76,"565,088,414,041,636",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,2,0,1,0,1,2,0,2,3,4125,2,FALSE,"0.5",4865,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,77,"239,992,160,081,531",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,1,0,2,0,1,2,0,2,3,7661,1,FALSE,"0.502967359",4933,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,78,"104,196,990,014,531",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,2,2751,0,TRUE,"0.698813056",2753,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,80,"263,702,567,278,483",2.5,"727","282",60,375,1,0,2,0,1,2,1,1,2,3636,1,TRUE,"0.602373887",4032,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,81,"561,468,220,197,829",2.5,"727","282",60,375,0,1,2,0,1,2,0,1,2,2530,1,FALSE,"0.504451039",2754,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,82,"0,0427853781418056",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,2404,0,FALSE,"0.550445104",3252,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,83,"150,755,353,426,012",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,2,1,0,0,1,2,1,2,3,3024,1,TRUE,"0.548961424",3191,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,84,"0,683304234024789",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,3,4331,2,FALSE,"0.504451039",2978,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,85,"502,136,804,142,431",3,"738","288,333,333,333,333",60,375,2,1,0,0,1,2,2,1,2,2904,1,FALSE,"0.50148368",1740,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,86,"431,994,827,194,586",2.5,"727","282",60,375,2,1,0,0,1,2,2,1,2,2585,2,TRUE,"0.49851632",4511,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,87,"487,726,284,043,807",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,2,3726,0,TRUE,"0.5",3361,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,89,"593,891,722,734,756",3,"683","256,666,666,666,667",60,375,0,1,2,0,1,2,1,2,2,2814,1,TRUE,"0.704747774",4633,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,90,"379,149,345,428,435",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,3,4748,0,FALSE,"0.50148368",3676,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,91,"516,514,982,549,716",2.5,"727","282",60,375,1,0,2,0,1,2,1,1,2,3039,1,TRUE,"0.454005935",6003,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,92,"211,232,799,072,425",3,"683","256,666,666,666,667",60,375,2,1,0,0,1,2,1,2,3,3141,1,TRUE,"0.547477745",4071,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,93,"0,622432444966954",3,"738","288,333,333,333,333",60,375,1,0,2,0,1,2,1,1,2,2579,1,TRUE,"0.700296736",3069,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,94,"412,489,689,851,525",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,1,0,2,0,1,2,0,2,2,2784,1,FALSE,"0.502967359",4360,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,95,"555,670,289,498,862",2.5,"694","263",60,375,1,0,2,0,1,2,0,2,3,3222,0,TRUE,"0.50148368",2482,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,96,"443,295,092,898,678",2.5,"694","263",60,375,1,2,0,0,1,2,2,2,3,3090,2,TRUE,"0.651335312",4511,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,97,"144,754,826,736,382",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,1,2,0,1,2,1,2,3,2945,0,FALSE,"0.596439169",4165,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,98,"353,126,358,730,853",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,4781,0,FALSE,"0.649851632",2096,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,100,"531,612,707,139,589",2.5,"694","263",60,375,0,2,1,0,1,2,2,2,3,2942,0,FALSE,"0.504451039",2197,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,101,"226,361,381,253,443",3,"738","288,333,333,333,333",60,375,1,2,0,0,1,2,1,1,2,2332,1,TRUE,"0.651335312",2916,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,102,"236,730,014,299,108",3,"683","256,666,666,666,667",60,375,1,0,2,0,1,2,0,2,2,3610,1,FALSE,"0.602373887",3658,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,103,"389,947,047,209,498",3,"683","256,666,666,666,667",60,375,2,1,0,0,1,2,1,2,2,2329,1,TRUE,"0.752225519",3747,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,104,"59,137,797,544,568",2.5,"727","282",60,375,2,1,0,0,1,2,2,1,3,4711,2,TRUE,"0.50148368",3355,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,105,"385,113,056,805,985",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,5329,0,FALSE,"0.5",2708,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,106,"564,037,302,877,287",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,1,0,2,0,1,2,0,2,2,2925,0,TRUE,"0.502967359",4263,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,107,"146,210,156,212,587",3,"683","256,666,666,666,667",60,375,0,2,1,0,1,2,2,2,3,2255,2,TRUE,"0.700296736",3862,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,108,"305,440,380,466,721",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,2,0,1,0,1,2,0,2,2,3162,0,TRUE,"0.701780415",3312,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,109,"233,751,883,938,978",2.5,"694","263",60,375,2,1,0,0,1,2,1,2,3,3282,1,TRUE,"0.654302671",2503,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,110,"10,558,122,163,998",3,"683","256,666,666,666,667",60,375,1,2,0,0,1,2,2,2,2,3984,2,TRUE,"0.600890208",4175,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,111,"185,518,202,754,536",3,"683","256,666,666,666,667",60,375,2,0,1,0,1,2,0,2,2,3795,0,TRUE,"0.805637982",2877,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,112,"0,247673123273075",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,2,1,0,0,1,2,2,1,2,2705,2,TRUE,"0.551928783",4086,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,113,"388,095,172,941,006",3,"738","288,333,333,333,333",60,375,2,0,1,0,1,2,2,1,3,3079,2,TRUE,"0.50148368",4852,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,114,"518,777,525,998,397",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,6182,0,FALSE,"0.50148368",4468,5,0
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,115,"493,456,342,481,233",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,2,2791,0,TRUE,"0.704747774",5431,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,116,"0,630575583642352",2.1,"706,571,428,571,429","270,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,2451,2,TRUE,"0.700296736",4786,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,117,"346,117,081,867,593",2.5,"727","282",60,375,1,0,2,0,1,2,1,1,2,2222,1,TRUE,"0.698813056",2583,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,118,"577,817,950,534,535",2.5,"694","263",60,375,2,0,1,0,1,2,0,2,3,2816,0,TRUE,"0.645400593",4797,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,119,"585,942,605,448,006",2.1,"714,428,571,428,571","274,761,904,761,905",60,375,1,2,0,0,1,2,1,1,2,2342,1,TRUE,"0.497032641",5277,5,1
"1f6c1040a7cf18ae7b41291be6db0a15","m",33,0,120,"0,121884251191525",3,"683","256,666,666,666,667",60,375,0,1,2,0,1,2,1,2,3,2244,1,TRUE,"0.704747774",3098,5,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,1,"0,324564062168202",3,"640","269,666,666,666,667",60,375,1,2,0,0,1,2,2,2,3,3826,1,FALSE,"0.036507937",2116,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,2,"3,487,076,789,496",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,1,0,2,0,1,2,1,1,3,2604,0,FALSE,"0.915873016",1840,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,3,"249,218,656,113,458",3,"695","301,333,333,333,333",60,375,0,2,1,0,1,2,0,1,2,2547,0,TRUE,"0.925396825",1870,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,4,"2,961,314,322,515",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,0,1,2,0,1,2,0,1,2,3212,1,FALSE,"0.598412698",1551,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,5,"466,684,589,535,281",3,"695","301,333,333,333,333",60,375,1,0,2,0,1,2,1,1,3,3391,1,TRUE,"1",1372,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,6,"168,784,805,479,515",2.5,"651","276",60,375,2,0,1,0,1,2,0,2,3,2922,0,TRUE,"0.923809524",1186,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,7,"163,476,263,520,689",2.1,"663,571,428,571,429","283,238,095,238,095",60,375,1,2,0,0,1,2,2,2,3,3445,2,TRUE,"0.598412698",1615,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,8,"0,426531051760382",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,1,0,2,0,1,2,1,1,3,3134,0,FALSE,"0.40952381",1664,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,9,"148,760,311,285,783",2.1,"663,571,428,571,429","283,238,095,238,095",60,375,2,1,0,0,1,2,1,2,2,2576,1,TRUE,"0.901587302",1456,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,10,"595,817,362,384,239",2.5,"684","295",60,375,0,2,1,0,1,2,0,1,2,2340,0,TRUE,"0.976190476",1593,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,11,"249,297,978,768,471",2.1,"663,571,428,571,429","283,238,095,238,095",60,375,2,1,0,0,1,2,1,2,2,4830,1,TRUE,"0.858730159",1744,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,12,"259,359,473,199,214",2.5,"651","276",60,375,2,1,0,0,1,2,1,2,2,3872,1,TRUE,"0.795238095",1708,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,13,"491,330,107,714,366",3,"695","301,333,333,333,333",60,375,2,0,1,0,1,2,2,1,3,4451,2,TRUE,"1",1084,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,14,"0,643012057500067",2.5,"684","295",60,375,2,1,0,0,1,2,2,1,2,8812,1,FALSE,"0.642857143",5294,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,15,"21,434,328,392,127",3,"640","269,666,666,666,667",60,375,0,2,1,0,1,2,2,2,3,2600,2,TRUE,"0.866666667",1561,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,16,"466,026,878,678,568",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,2,0,1,0,1,2,2,1,2,4463,2,TRUE,"0.722222222",1652,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,17,"53,963,468,349,458",3,"695","301,333,333,333,333",60,375,1,0,2,0,1,2,1,1,3,2645,1,TRUE,"1",837,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,18,"350,146,152,937,582",3,"640","269,666,666,666,667",60,375,1,0,2,0,1,2,0,2,2,3524,0,TRUE,"0.865079365",4979,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,19,"297,046,698,130,444",2.5,"684","295",60,375,2,1,0,0,1,2,2,1,3,2695,2,TRUE,"0.904761905",1859,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,20,"616,674,416,363,096",2.5,"684","295",60,375,0,2,1,0,1,2,0,1,3,2661,0,TRUE,"0.796825397",4365,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,21,"284,930,896,509,675",3,"695","301,333,333,333,333",60,375,2,0,1,0,1,2,2,1,2,3506,0,FALSE,"0.342857143",1223,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,22,"595,865,013,915,186",3,"695","301,333,333,333,333",60,375,1,2,0,0,1,2,1,1,3,2549,1,TRUE,"0.880952381",3654,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,23,"442,190,030,382,267",3,"695","301,333,333,333,333",60,375,1,0,2,0,1,2,1,1,2,3734,1,TRUE,"0.887301587",4269,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,24,"338,747,622,168,496",2.5,"684","295",60,375,2,0,1,0,1,2,2,1,3,2658,2,TRUE,"0.719047619",1835,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,25,"0,314448539288641",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,1,0,2,0,1,2,1,1,3,5361,1,TRUE,"0.896825397",6835,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,26,"0,689752823337657",3,"695","301,333,333,333,333",60,375,2,0,1,0,1,2,2,1,2,2403,2,TRUE,"0.907936508",3365,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,27,"615,930,537,763,555",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,2,1,0,0,1,2,2,1,3,4172,2,TRUE,"0.83968254",2997,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,28,"624,341,134,191,281",2.1,"663,571,428,571,429","283,238,095,238,095",60,375,1,0,2,0,1,2,0,2,2,3416,0,TRUE,"0.753968254",2368,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,29,"377,694,877,242,554",3,"640","269,666,666,666,667",60,375,1,2,0,0,1,2,2,2,3,3974,2,TRUE,"0.771428571",2654,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,30,"507,907,390,574,667",3,"640","269,666,666,666,667",60,375,0,2,1,0,1,2,2,2,2,2120,2,TRUE,"1",868,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,31,"136,186,099,682,107",3,"640","269,666,666,666,667",60,375,2,1,0,0,1,2,1,2,3,4013,1,TRUE,"0.838095238",1549,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,32,"490,726,373,126,806",2.5,"651","276",60,375,0,1,2,0,1,2,1,2,3,4187,1,TRUE,"0.844444444",1491,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,33,"339,085,414,164,943",2.1,"663,571,428,571,429","283,238,095,238,095",60,375,0,2,1,0,1,2,2,2,2,3563,0,FALSE,"0.838095238",1917,6,0
"cab4ac967d44dec21527e7b439dee96d","f",19,0,34,"578,614,505,634,781",2.1,"671,428,571,428,571","287,761,904,761,905",60,375,0,1,2,0,1,2,0,1,2,1587,0,TRUE,"0.920634921",1076,6,1
"cab4ac967d44dec21527e7b439dee96d","f",19,0,35,"377,108,393,585,049",2.5,"651","276",60,375,2,1,0,0,1,2,1,2,3,1948,1,TRUE,"0.788888889",667,6,1
