"Code","Gender","Age","Mobile","Trial_number","Angle","Step_Angle","Area1","Area2","Area3","n3SquareOrCircle","BiggerCircleOrSquare","PosBig","StimVal","StimVal3","Nalternativas","RT_type1","Response","Correct","Confidence","RT_Confidence","Nsujeto","binary_correct","squareResp","circleResp"
"278d31293de31458026747373875dd3e","f",21,0,112,3.732661,2.094395,9645.343,9163.076,916.3076,2,2,2,0.95,0.1,3,2213,2,TRUE,0.5,801,17,1,1,0
"278d31293de31458026747373875dd3e","f",21,0,113,5.083036,-2.094395,6866.935,4806.854,1442.056,0,2,2,0.7,0,2,1560,2,TRUE,0.6023739,2317,17,1,1,0
"278d31293de31458026747373875dd3e","f",21,0,114,6.047179,2.094395,8613.57,6890.856,1378.171,0,1,1,0.8,0,2,2223,1,TRUE,0.6008902,2199,17,1,0,1
"278d31293de31458026747373875dd3e","f",21,0,115,2.958057,2.094395,7877.024,7483.173,2244.952,0,2,2,0.95,0,2,1263,2,TRUE,0.7047478,3278,17,1,1,0
"278d31293de31458026747373875dd3e","f",21,0,116,5.472411,-2.094395,8363.652,7945.469,1589.094,2,1,1,0.95,0.2,3,1118,1,TRUE,0.5029674,2257,17,1,0,1
"278d31293de31458026747373875dd3e","f",21,0,117,2.037657,2.094395,9586.589,9107.26,4553.63,0,1,1,0.95,0,2,1501,1,TRUE,0.3991098,4453,17,1,0,1
"278d31293de31458026747373875dd3e","f",21,0,118,5.604518,2.094395,7684.691,5379.283,2689.642,0,2,2,0.7,0,2,1117,2,TRUE,0.7002967,4469,17,1,1,0
"278d31293de31458026747373875dd3e","f",21,0,119,1.18503,2.094395,9045.329,8593.063,859.3063,0,2,2,0.95,0,2,1106,2,TRUE,0.4985163,2232,17,1,1,0
"278d31293de31458026747373875dd3e","f",21,0,120,4.152757,-2.094395,9264.523,7411.618,741.1618,2,2,2,0.8,0.1,3,1002,2,TRUE,0.5014837,2232,17,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,1,3.935217,-2.094395,9474.808,6632.366,1326.473,2,2,2,0.7,0.2,3,2005,2,TRUE,0.9896142,3919,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,2,1.065361,2.094395,9071.606,6350.124,3175.062,1,1,1,0.7,0.5,3,1979,1,TRUE,1,1563,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,3,5.617102,-2.094395,10477.4,9429.659,1885.932,0,2,2,0.9,0,2,10158,2,TRUE,0.9035608,4459,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,4,4.213734,-2.094395,6851.337,6508.77,2603.508,0,2,2,0.95,0,2,11395,2,TRUE,0.9020772,2811,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,5,2.961109,2.094395,11187.28,10404.17,6242.5,1,2,2,0.93,0.6,3,5246,2,TRUE,0.8976261,3740,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,6,4.408949,2.094395,7176.528,6458.875,3229.437,0,2,2,0.9,0,2,4490,2,TRUE,0.8976261,3099,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,7,1.900109,2.094395,7816.879,6253.503,3752.102,0,2,2,0.8,0,2,2234,2,TRUE,1,1241,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,8,0.2208698,2.094395,6295.265,5854.596,1756.379,1,2,2,0.93,0.3,3,3950,1,FALSE,0.8991098,4561,18,0,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,9,3.150597,2.094395,8122.141,7716.034,1543.207,2,2,2,0.95,0.2,3,12391,2,TRUE,0.9985163,5041,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,10,3.670336,-2.094395,5484.435,4387.548,1755.019,0,1,1,0.8,0,2,2267,1,TRUE,1,1418,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,11,1.186703,2.094395,8478.464,7630.617,763.0617,0,2,2,0.9,0,2,2500,2,TRUE,1,1068,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,12,3.561702,2.094395,8505.531,8080.254,2424.076,2,1,1,0.95,0.3,3,14300,2,FALSE,0.9035608,3170,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,13,4.566802,2.094395,8031.317,7629.751,4577.851,2,1,1,0.95,0.6,3,6548,1,TRUE,0.8991098,1762,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,14,4.216004,-2.094395,7658.805,7275.865,1455.173,0,1,1,0.95,0,2,3357,1,TRUE,0.8976261,6332,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,15,3.120334,-2.094395,11090.01,9981.005,4990.503,0,1,1,0.9,0,2,2345,1,TRUE,0.9317507,4659,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,16,2.474152,-2.094395,8839.375,7955.438,4773.263,0,1,1,0.9,0,2,2568,1,TRUE,0.9272997,3948,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,17,1.202061,2.094395,6500.541,5850.487,585.0487,1,1,1,0.9,0.1,3,2805,1,TRUE,0.9302671,3612,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,18,0.7057162,-2.094395,9077.52,8169.768,2450.93,1,1,1,0.9,0.3,3,14816,1,TRUE,0.8961424,2404,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,19,4.025844,-2.094395,11433.84,8003.688,800.3688,0,1,1,0.7,0,2,5649,1,TRUE,1,795,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,20,2.735559,-2.094395,11185.27,7829.688,3131.875,0,1,1,0.7,0,2,1417,1,TRUE,1,1036,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,21,3.918847,-2.094395,7954.732,6363.786,1909.136,1,1,1,0.8,0.3,3,3235,1,TRUE,0.6023739,5236,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,22,6.167751,-2.094395,9619.685,8657.716,1731.543,1,1,1,0.9,0.2,3,6934,1,TRUE,0.7997033,7949,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,23,4.505561,-2.094395,7566.485,5296.54,3177.924,0,1,1,0.7,0,2,3023,1,TRUE,1,1541,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,24,6.113838,-2.094395,12106.08,11500.77,5750.387,2,2,2,0.95,0.5,3,19276,2,TRUE,0.7047478,2851,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,25,1.354875,2.094395,7737.751,7350.864,3675.432,2,1,1,0.95,0.5,3,9384,2,FALSE,0.4985163,3438,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,26,2.547252,2.094395,6707.975,4695.583,469.5583,2,2,2,0.7,0.1,3,1767,2,TRUE,1,1604,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,27,1.536331,-2.094395,9326.73,7461.384,2984.554,2,2,2,0.8,0.4,3,2042,2,TRUE,1,1371,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,28,4.056689,2.094395,6586.208,6256.897,3754.138,1,2,2,0.95,0.6,3,14722,2,TRUE,0.5979228,2388,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,29,5.417203,-2.094395,5910.255,5614.743,2245.897,0,1,1,0.95,0,2,9661,1,TRUE,0.4020772,7460,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,30,3.409285,2.094395,5370.269,4833.242,1449.973,0,1,1,0.9,0,2,5385,2,FALSE,0.4005935,6075,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,31,0.1938922,-2.094395,8004.069,5602.848,560.2848,0,2,2,0.7,0,2,2504,2,TRUE,0.8026706,3797,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,32,1.618223,2.094395,8998.651,8368.745,3347.498,0,1,1,0.93,0,2,9019,2,FALSE,0.2997033,4269,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,33,5.379061,-2.094395,7088.082,5670.466,1701.14,0,1,1,0.8,0,2,3461,1,TRUE,0.3041543,3801,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,34,6.202114,-2.094395,6348.857,5713.972,1714.191,1,2,2,0.9,0.3,3,3030,2,TRUE,0.5029674,3741,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,35,0.9797772,-2.094395,7445.314,6700.783,3350.391,2,2,2,0.9,0.5,3,4781,2,TRUE,0.4985163,6652,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,36,4.917297,-2.094395,9296.037,8366.433,3346.573,2,2,2,0.9,0.4,3,1992,2,TRUE,0.6988131,4179,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,37,0.9489985,2.094395,7574.853,6059.883,1211.977,0,2,2,0.8,0,2,1486,2,TRUE,0.8976261,4923,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,38,0.6398142,-2.094395,4973.349,4625.215,2775.129,0,2,2,0.93,0,2,4260,2,TRUE,0.2002967,3923,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,39,6.026786,2.094395,9346.192,8691.958,2607.588,2,1,1,0.93,0.3,3,5122,1,TRUE,0.2002967,3477,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,40,4.628717,2.094395,9344.76,7475.808,3737.904,1,2,2,0.8,0.5,3,2178,2,TRUE,0.3041543,5163,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,41,4.064431,2.094395,7380.224,7011.213,1402.243,0,2,2,0.95,0,2,4340,2,TRUE,0.2002967,5940,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,42,3.092511,2.094395,5778.615,4045.031,404.5031,1,1,1,0.7,0.1,3,1702,1,TRUE,0.5014837,3612,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,43,5.17349,2.094395,11631.39,11049.82,3314.947,0,2,2,0.95,0,2,11128,2,TRUE,0,8824,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,44,6.031138,-2.094395,6685.831,6017.248,2406.899,0,2,2,0.9,0,2,2445,2,TRUE,0.2997033,4522,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,45,2.243902,-2.094395,8209.442,7798.97,2339.691,0,1,1,0.95,0,2,5702,2,FALSE,0.1023739,5628,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,46,1.855721,-2.094395,7515.679,6989.582,1397.916,0,1,1,0.93,0,2,7294,1,TRUE,0.05192878,3396,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,47,0.4800357,2.094395,9504.165,8838.873,1767.775,2,1,1,0.93,0.2,3,10284,2,FALSE,0.2032641,2236,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,48,0.4280145,2.094395,9930.285,9235.165,923.5165,0,2,2,0.93,0,2,3889,2,TRUE,0.2032641,2684,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,49,0.2879718,-2.094395,7452.282,5961.826,2980.913,2,1,1,0.8,0.5,3,3303,1,TRUE,0.2967359,4357,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,50,0.9225224,-2.094395,6549.02,5239.216,523.9216,1,2,2,0.8,0.1,3,2107,2,TRUE,0.4985163,6533,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,51,3.594468,-2.094395,10175.39,8140.315,814.0315,0,1,1,0.8,0,2,1979,1,TRUE,0.5029674,4020,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,52,5.213935,-2.094395,9589.447,8918.185,2675.456,0,2,2,0.93,0,2,3017,2,TRUE,0.1038576,4045,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,53,3.894807,2.094395,8172.857,5721,1144.2,0,1,1,0.7,0,2,1465,1,TRUE,1,4509,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,54,4.493618,2.094395,6155.57,4308.899,861.7799,0,2,2,0.7,0,2,2022,2,TRUE,1,1108,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,55,4.112348,-2.094395,8163.857,7347.471,2204.241,0,2,2,0.9,0,2,2267,2,TRUE,0.3041543,4780,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,56,5.493911,2.094395,8304.105,7888.9,2366.67,2,2,2,0.95,0.3,3,11831,2,TRUE,0,2203,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,57,0.4089363,2.094395,12101.08,11254.01,5627.004,0,1,1,0.93,0,2,5214,2,FALSE,0.2017804,4445,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,58,3.719157,-2.094395,6969.596,6621.116,3310.558,0,1,1,0.95,0,2,5134,1,TRUE,0,1733,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,59,1.894101,-2.094395,9623.45,7698.76,3849.38,0,2,2,0.8,0,2,2108,2,TRUE,1,1907,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,60,2.776219,-2.094395,5909.904,4727.923,2363.962,0,1,1,0.8,0,2,1737,1,TRUE,0.9985163,2146,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,61,5.607545,2.094395,7152.604,5722.083,1144.417,2,1,1,0.8,0.2,3,3137,1,TRUE,0.7017804,2907,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,62,0.4258552,2.094395,10391.39,7273.971,3636.985,0,2,2,0.7,0,2,3262,2,TRUE,0.7047478,3227,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,63,5.545798,2.094395,4396.013,3516.811,1406.724,1,1,1,0.8,0.4,3,3611,1,TRUE,0.7032641,5244,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,64,2.288376,-2.094395,7473.018,5231.113,1569.334,2,2,2,0.7,0.3,3,2039,2,TRUE,1,1532,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,65,1.769183,-2.094395,8757.882,6130.517,3065.259,2,2,2,0.7,0.5,3,1681,2,TRUE,1,981,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,66,0.396892,2.094395,6004.41,5704.19,570.419,2,2,2,0.95,0.1,3,13581,2,TRUE,0.2967359,1732,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,67,3.462366,-2.094395,5693.619,3985.533,1195.66,2,1,1,0.7,0.3,3,2612,1,TRUE,0.9020772,4181,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,68,2.360888,2.094395,6506.339,5205.072,1041.014,1,2,2,0.8,0.2,3,1496,2,TRUE,0.8961424,3316,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,69,5.813263,-2.094395,8226.969,7404.272,740.4272,0,1,1,0.9,0,2,2494,1,TRUE,0.5014837,6010,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,70,0.6493441,-2.094395,7375.752,6859.45,2743.78,2,1,1,0.93,0.4,3,4067,1,TRUE,0.1973294,2506,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,71,3.989293,2.094395,8165.759,6532.607,3919.564,1,1,1,0.8,0.6,3,2737,1,TRUE,0.2002967,4076,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,72,0.282608,-2.094395,6499.075,6174.121,1234.824,2,1,1,0.95,0.2,3,2129,2,FALSE,0.2997033,2829,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,73,2.585782,2.094395,9279.516,6495.661,2598.265,1,1,1,0.7,0.4,3,2066,1,TRUE,0.7017804,3852,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,74,5.297656,-2.094395,5932.167,5338.95,1067.79,2,2,2,0.9,0.2,3,3371,2,TRUE,0.2002967,2722,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,75,3.779027,-2.094395,9476.827,8529.144,3411.658,2,1,1,0.9,0.4,3,1991,1,TRUE,0.8011869,4236,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,76,0.1680817,-2.094395,6218.786,4353.15,1305.945,0,2,2,0.7,0,2,1997,2,TRUE,1,1028,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,77,1.493672,2.094395,7182.471,6679.698,1335.94,2,2,2,0.93,0.2,3,2095,2,TRUE,0.7017804,5275,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,78,4.945347,-2.094395,5507.353,3855.147,1927.574,0,1,1,0.7,0,2,2330,1,TRUE,0.1023739,6821,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,79,5.978347,2.094395,3651.43,3395.83,2037.498,0,1,1,0.93,0,2,4547,1,TRUE,0,1139,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,80,0.0688792,-2.094395,7307.474,5115.232,3069.139,1,1,1,0.7,0.6,3,4074,1,TRUE,0.8041543,2523,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,81,5.940281,2.094395,7246.164,6738.932,2695.573,0,2,2,0.93,0,2,4281,2,TRUE,0.2967359,4386,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,82,4.452032,2.094395,6096.005,4876.804,487.6804,1,1,1,0.8,0.1,3,3878,1,TRUE,0.2997033,4483,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,83,4.179555,2.094395,8033.112,7631.457,763.1457,0,2,2,0.95,0,2,13902,2,TRUE,0.2047478,3764,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,84,5.890147,-2.094395,8898.63,6229.041,3737.424,0,2,2,0.7,0,2,1843,2,TRUE,0.8976261,2691,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,85,5.925448,-2.094395,11658.41,11075.49,5537.744,0,2,2,0.95,0,2,4470,2,TRUE,0.1454006,4620,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,86,0.4413743,2.094395,3906.111,3515.5,703.1001,0,1,1,0.9,0,2,5262,1,TRUE,0.007418398,3780,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,87,3.61929,2.094395,6386.286,5939.246,2375.698,1,2,2,0.93,0.4,3,2138,2,TRUE,0.2997033,2918,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,88,3.513598,2.094395,7952.414,7157.173,4294.304,1,2,2,0.9,0.6,3,1607,2,TRUE,0.2967359,3627,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,89,1.357837,-2.094395,5130.94,4617.846,2770.707,1,1,1,0.9,0.6,3,7141,2,FALSE,0.1008902,4804,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,90,4.575947,-2.094395,4810.318,4473.595,2684.157,1,1,1,0.93,0.6,3,4749,2,FALSE,0,1453,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,91,3.20795,2.094395,9135.919,8222.327,822.2327,1,2,2,0.9,0.1,3,2861,2,TRUE,0.3011869,2691,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,92,4.906083,-2.094395,9499.099,8834.162,4417.081,2,2,2,0.93,0.5,3,2462,2,TRUE,0.3041543,1283,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,93,4.810294,-2.094395,7861.847,7468.754,746.8754,2,1,1,0.95,0.1,3,5196,2,FALSE,0,3114,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,94,3.357093,2.094395,10165.59,9454,4727,0,2,2,0.93,0,2,2687,2,TRUE,0.2032641,4436,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,95,1.879429,-2.094395,7708.762,7169.149,716.9149,0,1,1,0.93,0,2,17724,1,TRUE,0.09940653,3451,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,96,1.719533,-2.094395,11080.03,10304.43,5152.213,2,1,1,0.93,0.5,3,10855,1,TRUE,0.1513353,2924,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,97,5.516551,2.094395,7058.564,5646.851,3388.111,2,2,2,0.8,0.6,3,2590,2,TRUE,0,2236,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,98,3.198889,-2.094395,6898.16,4828.712,1931.485,0,2,2,0.7,0,2,1750,2,TRUE,0.04747774,3681,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,99,5.352168,2.094395,4582.937,4262.132,426.2132,2,2,2,0.93,0.1,3,4267,2,TRUE,0,957,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,100,3.44429,2.094395,6951.209,6464.625,1292.925,0,2,2,0.93,0,2,2032,2,TRUE,0.2002967,4131,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,101,5.535132,2.094395,6622.385,6291.265,3774.759,0,2,2,0.95,0,2,3950,2,TRUE,0,2524,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,102,4.691876,-2.094395,7320.829,6954.787,695.4787,0,1,1,0.95,0,2,4498,2,FALSE,0,754,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,103,5.870537,2.094395,9257.118,8794.262,5276.557,0,1,1,0.95,0,2,7193,2,FALSE,0,1125,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,104,5.145646,2.094395,8838.732,7070.986,2121.296,0,2,2,0.8,0,2,2733,2,TRUE,0.3011869,4067,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,105,3.84259,2.094395,6804.448,4763.113,2857.868,2,2,2,0.7,0.6,3,2296,2,TRUE,0.2982196,3355,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,106,2.548497,-2.094395,8124.496,5687.147,2274.859,1,2,2,0.7,0.4,3,1475,2,TRUE,0.7032641,4705,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,107,4.043267,-2.094395,9191.813,7353.45,2206.035,1,2,2,0.8,0.3,3,5837,2,TRUE,0.5964392,5314,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,108,4.701581,2.094395,7083.375,4958.362,1487.509,0,1,1,0.7,0,2,2269,1,TRUE,0.9035608,6484,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,109,2.964049,2.094395,6048.25,4838.6,2903.16,0,1,1,0.8,0,2,3033,1,TRUE,0.3041543,2844,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,110,1.80703,-2.094395,9879.078,7903.263,790.3263,0,2,2,0.8,0,2,1803,2,TRUE,0.8041543,2810,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,111,3.410069,-2.094395,9526.611,9050.28,3620.112,1,2,2,0.95,0.4,3,12821,2,TRUE,0.3011869,2508,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,112,1.198002,2.094395,5057.265,4703.256,470.3256,1,1,1,0.93,0.1,3,4403,1,TRUE,0,1092,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,113,1.651527,2.094395,4667.069,4200.362,2100.181,1,1,1,0.9,0.5,3,3441,2,FALSE,0,1067,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,114,0.5052272,-2.094395,10187.02,9473.926,2842.178,0,1,1,0.93,0,2,2980,2,FALSE,0,1571,18,0,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,115,3.240996,-2.094395,5402.183,4861.965,1944.786,0,1,1,0.9,0,2,2728,1,TRUE,0,922,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,116,0.137202,-2.094395,4016.514,2811.56,562.3119,2,1,1,0.7,0.2,3,2034,1,TRUE,0.4005935,5997,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,117,4.80748,2.094395,7743.537,6969.184,4181.51,0,2,2,0.9,0,2,2259,2,TRUE,0.1988131,1770,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,118,1.952985,2.094395,7412.495,5929.996,1185.999,0,1,1,0.8,0,2,2456,1,TRUE,0.1008902,5275,18,1,0,1
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,119,4.001357,2.094395,9496.278,7597.022,3038.809,0,2,2,0.8,0,2,1959,2,TRUE,0.4050445,2248,18,1,1,0
"acd68c1173b0ffffc545b0a9115c50a0","f",24,0,120,2.180736,2.094395,6468.769,6145.331,2458.132,1,1,1,0.95,0.4,3,5630,2,FALSE,0.1008902,3108,18,0,1,0
"07f20e015375698fd94178096bd664ca","f",18,0,1,1.648213,-2.094395,6424.415,5974.706,2987.353,2,2,2,0.93,0.5,3,1928,1,FALSE,0.6869436,3685,19,0,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,2,6.225272,-2.094395,6963.279,6475.85,3885.51,2,1,1,0.93,0.6,3,2482,1,TRUE,0.7952522,3260,19,1,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,3,6.200248,2.094395,8557.335,7958.322,3979.161,0,2,2,0.93,0,2,2781,1,FALSE,0.8635015,2165,19,0,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,4,2.533022,-2.094395,9043.972,6330.781,3165.39,1,1,1,0.7,0.5,3,2159,1,TRUE,0.9139466,2533,19,1,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,5,1.12518,-2.094395,7369.983,5895.987,3537.592,2,1,1,0.8,0.6,3,2221,1,TRUE,0.7967359,2325,19,1,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,6,2.675293,-2.094395,8196.477,7376.83,2213.049,2,2,2,0.9,0.3,3,1501,2,TRUE,0.9302671,1695,19,1,1,0
"07f20e015375698fd94178096bd664ca","f",18,0,7,5.912034,2.094395,8645.895,6052.126,1210.425,0,2,2,0.7,0,2,1733,2,TRUE,0.9465875,2499,19,1,1,0
"07f20e015375698fd94178096bd664ca","f",18,0,8,0.7715692,-2.094395,6637.467,4646.227,1858.491,1,1,1,0.7,0.4,3,1395,1,TRUE,1,986,19,1,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,9,5.640665,-2.094395,10889.69,10345.2,5172.602,1,2,2,0.95,0.5,3,1672,2,TRUE,1,1047,19,1,1,0
"07f20e015375698fd94178096bd664ca","f",18,0,10,5.771917,2.094395,9140.407,8683.387,1736.677,0,1,1,0.95,0,2,2074,1,TRUE,0.7121662,2373,19,1,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,11,5.791093,2.094395,6155.208,5539.687,553.9687,1,2,2,0.9,0.1,3,1784,1,FALSE,0.3872404,1727,19,0,0,1
"07f20e015375698fd94178096bd664ca","f",18,0,12,1.221537,2.094395,8316.182,6652.946,665.2946,1,1,1,0.8,0.1,3,1590,1,TRUE,0.8783383,2168,19,1,0,1
