session,fc,position,subject,experiment,menu,choice
130926_1543,1,5,fc-130926_1543-phase3-subj09,1,"Ca,So,Pa",Ca
130926_1543,1,26,fc-130926_1543-phase3-subj09,1,"So,Pa,Hi",So
130926_1543,1,28,fc-130926_1543-phase3-subj09,1,Ca,Ca
130926_1543,1,23,fc-130926_1543-phase3-subj09,1,"Ca,Sa",Ca
130926_1543,1,22,fc-130926_1543-phase3-subj09,1,Pa,Pa
130926_1543,1,15,fc-130926_1543-phase3-subj09,1,"Ca,So,Hi",Ca
130926_1543,1,3,fc-130926_1543-phase3-subj09,1,"Sa,Hi",Sa
130926_1543,1,27,fc-130926_1543-phase3-subj09,1,"Pa,Sa,Hi",Sa
130926_1543,1,20,fc-130926_1543-phase3-subj09,1,"So,Pa,Sa,Hi",Sa
130926_1543,1,11,fc-130926_1543-phase3-subj09,1,"Ca,So,Sa,Hi",Ca
130926_1543,1,21,fc-130926_1543-phase3-subj09,1,"Ca,Sa,Hi",Ca
130926_1543,1,19,fc-130926_1543-phase3-subj09,1,"Ca,Pa,Sa,Hi",Ca
130926_1543,1,16,fc-130926_1543-phase3-subj09,1,"Ca,Pa,Hi",Ca
130926_1543,1,8,fc-130926_1543-phase3-subj09,1,Sa,Sa
130926_1543,1,7,fc-130926_1543-phase3-subj09,1,"Ca,So,Pa,Sa,Hi",Ca
130926_1543,1,6,fc-130926_1543-phase3-subj09,1,"Ca,So,Pa,Hi",Ca
130926_1543,1,1,fc-130926_1543-phase3-subj09,1,"So,Hi",So
130926_1543,1,14,fc-130926_1543-phase3-subj09,1,"Ca,So",Ca
130926_1543,1,17,fc-130926_1543-phase3-subj09,1,"So,Sa",So
130926_1543,1,30,fc-130926_1543-phase3-subj09,1,"Ca,Hi",Ca
130926_1543,1,2,fc-130926_1543-phase3-subj09,1,"Ca,So,Sa",Ca
130926_1543,1,18,fc-130926_1543-phase3-subj09,1,"Pa,Hi",Pa
130926_1543,1,24,fc-130926_1543-phase3-subj09,1,"Ca,Pa",Ca
130926_1543,1,31,fc-130926_1543-phase3-subj09,1,"Ca,So,Pa,Sa",Ca
130926_1543,1,29,fc-130926_1543-phase3-subj09,1,"So,Sa,Hi",Sa
130926_1543,1,10,fc-130926_1543-phase3-subj09,1,Hi,Hi
130926_1543,1,25,fc-130926_1543-phase3-subj09,1,"So,Pa,Sa",Sa
130926_1543,1,13,fc-130926_1543-phase3-subj10,1,"So,Pa",So
130926_1543,1,5,fc-130926_1543-phase3-subj10,1,"Ca,So,Pa",So
130926_1543,1,20,fc-130926_1543-phase3-subj10,1,"So,Pa,Sa,Hi",Sa
130926_1543,1,29,fc-130926_1543-phase3-subj10,1,"So,Sa,Hi",Sa
130926_1543,1,1,fc-130926_1543-phase3-subj10,1,"So,Hi",So
130926_1543,1,27,fc-130926_1543-phase3-subj10,1,"Pa,Sa,Hi",Sa
130926_1543,1,24,fc-130926_1543-phase3-subj10,1,"Ca,Pa",Pa
130926_1543,1,14,fc-130926_1543-phase3-subj10,1,"Ca,So",So
130926_1543,1,17,fc-130926_1543-phase3-subj10,1,"So,Sa",Sa
130926_1543,1,8,fc-130926_1543-phase3-subj10,1,Sa,Sa
130926_1543,1,11,fc-130926_1543-phase3-subj10,1,"Ca,So,Sa,Hi",Sa
130926_1543,1,10,fc-130926_1543-phase3-subj10,1,Hi,Hi
130926_1543,1,28,fc-130926_1543-phase3-subj10,1,Ca,Ca
130926_1543,1,4,fc-130926_1543-phase3-subj10,1,"Ca,Pa,Sa",Sa
130926_1543,1,18,fc-130926_1543-phase3-subj10,1,"Pa,Hi",Hi
130926_1543,1,9,fc-130926_1543-phase3-subj10,1,"Pa,Sa",Sa
130926_1543,1,16,fc-130926_1543-phase3-subj10,1,"Ca,Pa,Hi",Hi
130926_1543,1,26,fc-130926_1543-phase3-subj10,1,"So,Pa,Hi",So
130926_1543,1,30,fc-130926_1543-phase3-subj10,1,"Ca,Hi",Hi
130926_1543,1,7,fc-130926_1543-phase3-subj10,1,"Ca,So,Pa,Sa,Hi",Sa
130926_1543,1,21,fc-130926_1543-phase3-subj10,1,"Ca,Sa,Hi",Sa
130926_1543,1,25,fc-130926_1543-phase3-subj10,1,"So,Pa,Sa",Sa
130926_1543,1,15,fc-130926_1543-phase3-subj10,1,"Ca,So,Hi",So
130926_1543,1,31,fc-130926_1543-phase3-subj10,1,"Ca,So,Pa,Sa",Sa
130926_1543,1,6,fc-130926_1543-phase3-subj10,1,"Ca,So,Pa,Hi",So
130926_1543,1,12,fc-130926_1543-phase3-subj10,1,So,So
130926_1543,1,22,fc-130926_1543-phase3-subj10,1,Pa,Pa
130926_1543,1,3,fc-130926_1543-phase3-subj10,1,"Sa,Hi",Sa
130926_1543,1,2,fc-130926_1543-phase3-subj10,1,"Ca,So,Sa",Sa
130926_1543,1,19,fc-130926_1543-phase3-subj10,1,"Ca,Pa,Sa,Hi",Sa
130926_1543,1,23,fc-130926_1543-phase3-subj10,1,"Ca,Sa",Sa
130926_1543,1,20,fc-130926_1543-phase3-subj11,1,"So,Pa,Sa,Hi",Sa
130926_1543,1,30,fc-130926_1543-phase3-subj11,1,"Ca,Hi",Hi
130926_1543,1,14,fc-130926_1543-phase3-subj11,1,"Ca,So",So
130926_1543,1,31,fc-130926_1543-phase3-subj11,1,"Ca,So,Pa,Sa",Sa
130926_1543,1,24,fc-130926_1543-phase3-subj11,1,"Ca,Pa",Pa
130926_1543,1,19,fc-130926_1543-phase3-subj11,1,"Ca,Pa,Sa,Hi",Sa
130926_1543,1,27,fc-130926_1543-phase3-subj11,1,"Pa,Sa,Hi",Sa
130926_1543,1,3,fc-130926_1543-phase3-subj11,1,"Sa,Hi",Sa
130926_1543,1,10,fc-130926_1543-phase3-subj11,1,Hi,Hi
130926_1543,1,12,fc-130926_1543-phase3-subj11,1,So,So
130926_1543,1,7,fc-130926_1543-phase3-subj11,1,"Ca,So,Pa,Sa,Hi",Sa
130926_1543,1,22,fc-130926_1543-phase3-subj11,1,Pa,Pa
130926_1543,1,2,fc-130926_1543-phase3-subj11,1,"Ca,So,Sa",Sa
130926_1543,1,9,fc-130926_1543-phase3-subj11,1,"Pa,Sa",Sa
130926_1543,1,17,fc-130926_1543-phase3-subj11,1,"So,Sa",Sa
130926_1543,1,1,fc-130926_1543-phase3-subj11,1,"So,Hi",So
130926_1543,1,26,fc-130926_1543-phase3-subj11,1,"So,Pa,Hi",Hi
130926_1543,1,16,fc-130926_1543-phase3-subj11,1,"Ca,Pa,Hi",Hi
130926_1543,1,28,fc-130926_1543-phase3-subj11,1,Ca,Ca
130926_1543,1,11,fc-130926_1543-phase3-subj11,1,"Ca,So,Sa,Hi",Sa
130926_1543,1,18,fc-130926_1543-phase3-subj11,1,"Pa,Hi",Hi
130926_1543,1,15,fc-130926_1543-phase3-subj11,1,"Ca,So,Hi",Hi
130926_1543,1,25,fc-130926_1543-phase3-subj11,1,"So,Pa,Sa",Sa
130926_1543,1,21,fc-130926_1543-phase3-subj11,1,"Ca,Sa,Hi",Sa
130926_1543,1,8,fc-130926_1543-phase3-subj11,1,Sa,Sa
130926_1543,1,6,fc-130926_1543-phase3-subj11,1,"Ca,So,Pa,Hi",So
130926_1543,1,29,fc-130926_1543-phase3-subj11,1,"So,Sa,Hi",Sa
130926_1543,1,23,fc-130926_1543-phase3-subj11,1,"Ca,Sa",Sa
130926_1543,1,5,fc-130926_1543-phase3-subj11,1,"Ca,So,Pa",So
130926_1543,1,4,fc-130926_1543-phase3-subj11,1,"Ca,Pa,Sa",Sa
130926_1543,1,13,fc-130926_1543-phase3-subj11,1,"So,Pa",So
130926_1543,1,19,fc-130926_1543-phase3-subj12,1,"Ca,Pa,Sa,Hi",Pa
130926_1543,1,6,fc-130926_1543-phase3-subj12,1,"Ca,So,Pa,Hi",Pa
130926_1543,1,22,fc-130926_1543-phase3-subj12,1,Pa,Pa
130926_1543,1,1,fc-130926_1543-phase3-subj12,1,"So,Hi",Hi
130926_1543,1,27,fc-130926_1543-phase3-subj12,1,"Pa,Sa,Hi",Pa
130926_1543,1,10,fc-130926_1543-phase3-subj12,1,Hi,Hi
130926_1543,1,29,fc-130926_1543-phase3-subj12,1,"So,Sa,Hi",Hi
130926_1543,1,14,fc-130926_1543-phase3-subj12,1,"Ca,So",So
130926_1543,1,12,fc-130926_1543-phase3-subj12,1,So,So
130926_1543,1,30,fc-130926_1543-phase3-subj12,1,"Ca,Hi",Hi
130926_1543,1,7,fc-130926_1543-phase3-subj12,1,"Ca,So,Pa,Sa,Hi",Pa
130926_1543,1,11,fc-130926_1543-phase3-subj12,1,"Ca,So,Sa,Hi",Hi
130926_1543,1,31,fc-130926_1543-phase3-subj12,1,"Ca,So,Pa,Sa",Pa
130926_1543,1,2,fc-130926_1543-phase3-subj12,1,"Ca,So,Sa",So
130926_1543,1,21,fc-130926_1543-phase3-subj12,1,"Ca,Sa,Hi",Hi
130926_1543,1,8,fc-130926_1543-phase3-subj12,1,Sa,Sa
130926_1543,1,9,fc-130926_1543-phase3-subj12,1,"Pa,Sa",Pa
130926_1543,1,28,fc-130926_1543-phase3-subj12,1,Ca,Ca
130926_1543,1,3,fc-130926_1543-phase3-subj12,1,"Sa,Hi",Hi
130926_1543,1,24,fc-130926_1543-phase3-subj12,1,"Ca,Pa",Pa
130926_1543,1,26,fc-130926_1543-phase3-subj12,1,"So,Pa,Hi",Pa
130926_1543,1,15,fc-130926_1543-phase3-subj12,1,"Ca,So,Hi",Hi
130926_1543,1,5,fc-130926_1543-phase3-subj12,1,"Ca,So,Pa",Pa
130926_1543,1,23,fc-130926_1543-phase3-subj12,1,"Ca,Sa",Sa
130926_1543,1,4,fc-130926_1543-phase3-subj12,1,"Ca,Pa,Sa",Pa
130926_1543,1,13,fc-130926_1543-phase3-subj12,1,"So,Pa",Pa
130926_1543,1,18,fc-130926_1543-phase3-subj12,1,"Pa,Hi",Pa
130926_1543,1,20,fc-130926_1543-phase3-subj12,1,"So,Pa,Sa,Hi",Pa
130926_1543,1,25,fc-130926_1543-phase3-subj12,1,"So,Pa,Sa",Pa
130926_1543,1,17,fc-130926_1543-phase3-subj12,1,"So,Sa",So
130926_1543,1,16,fc-130926_1543-phase3-subj12,1,"Ca,Pa,Hi",Pa
130926_1543,1,29,fc-130926_1543-phase3-subj13,1,"So,Sa,Hi",Sa
130926_1543,1,19,fc-130926_1543-phase3-subj13,1,"Ca,Pa,Sa,Hi",Sa
130926_1543,1,13,fc-130926_1543-phase3-subj13,1,"So,Pa",So
130926_1543,1,6,fc-130926_1543-phase3-subj13,1,"Ca,So,Pa,Hi",So
130926_1543,1,3,fc-130926_1543-phase3-subj13,1,"Sa,Hi",Sa
130926_1543,1,4,fc-130926_1543-phase3-subj13,1,"Ca,Pa,Sa",Sa
130926_1543,1,18,fc-130926_1543-phase3-subj13,1,"Pa,Hi",Hi
130926_1543,1,7,fc-130926_1543-phase3-subj13,1,"Ca,So,Pa,Sa,Hi",Sa
130926_1543,1,10,fc-130926_1543-phase3-subj13,1,Hi,Hi
130926_1543,1,11,fc-130926_1543-phase3-subj13,1,"Ca,So,Sa,Hi",Sa
130926_1543,1,17,fc-130926_1543-phase3-subj13,1,"So,Sa",Sa
130926_1543,1,28,fc-130926_1543-phase3-subj13,1,Ca,Ca
130926_1543,1,21,fc-130926_1543-phase3-subj13,1,"Ca,Sa,Hi",Sa
130926_1543,1,30,fc-130926_1543-phase3-subj13,1,"Ca,Hi",Ca
130926_1543,1,25,fc-130926_1543-phase3-subj13,1,"So,Pa,Sa",Sa
130926_1543,1,31,fc-130926_1543-phase3-subj13,1,"Ca,So,Pa,Sa",Sa
130926_1543,1,8,fc-130926_1543-phase3-subj13,1,Sa,Sa
130926_1543,1,9,fc-130926_1543-phase3-subj13,1,"Pa,Sa",Sa
130926_1543,1,15,fc-130926_1543-phase3-subj13,1,"Ca,So,Hi",So
130926_1543,1,20,fc-130926_1543-phase3-subj13,1,"So,Pa,Sa,Hi",Sa
130926_1543,1,1,fc-130926_1543-phase3-subj13,1,"So,Hi",Hi
130926_1543,1,2,fc-130926_1543-phase3-subj13,1,"Ca,So,Sa",Sa
130926_1543,1,26,fc-130926_1543-phase3-subj13,1,"So,Pa,Hi",So
130926_1543,1,5,fc-130926_1543-phase3-subj13,1,"Ca,So,Pa",So
130926_1543,1,23,fc-130926_1543-phase3-subj13,1,"Ca,Sa",Sa
130926_1543,1,27,fc-130926_1543-phase3-subj13,1,"Pa,Sa,Hi",Sa
130926_1543,1,12,fc-130926_1543-phase3-subj13,1,So,So
130926_1543,1,22,fc-130926_1543-phase3-subj13,1,Pa,Pa
130926_1543,1,24,fc-130926_1543-phase3-subj13,1,"Ca,Pa",Pa
130926_1543,1,16,fc-130926_1543-phase3-subj13,1,"Ca,Pa,Hi",Ca
130926_1543,1,14,fc-130926_1543-phase3-subj13,1,"Ca,So",So
130926_1543,1,25,fc-130926_1543-phase3-subj14,1,"So,Pa,Sa",Sa
130926_1543,1,13,fc-130926_1543-phase3-subj14,1,"So,Pa",So
130926_1543,1,22,fc-130926_1543-phase3-subj14,1,Pa,Pa
130926_1543,1,8,fc-130926_1543-phase3-subj14,1,Sa,Sa
130926_1543,1,19,fc-130926_1543-phase3-subj14,1,"Ca,Pa,Sa,Hi",Sa
130926_1543,1,29,fc-130926_1543-phase3-subj14,1,"So,Sa,Hi",Sa
130926_1543,1,10,fc-130926_1543-phase3-subj14,1,Hi,Hi
130926_1543,1,12,fc-130926_1543-phase3-subj14,1,So,So
130926_1543,1,5,fc-130926_1543-phase3-subj14,1,"Ca,So,Pa",Pa
130926_1543,1,2,fc-130926_1543-phase3-subj14,1,"Ca,So,Sa",Sa
130926_1543,1,3,fc-130926_1543-phase3-subj14,1,"Sa,Hi",Sa
130926_1543,1,7,fc-130926_1543-phase3-subj14,1,"Ca,So,Pa,Sa,Hi",Sa
130926_1543,1,31,fc-130926_1543-phase3-subj14,1,"Ca,So,Pa,Sa",Sa
130926_1543,1,9,fc-130926_1543-phase3-subj14,1,"Pa,Sa",Sa
130926_1543,1,30,fc-130926_1543-phase3-subj14,1,"Ca,Hi",Hi
130926_1543,1,4,fc-130926_1543-phase3-subj14,1,"Ca,Pa,Sa",Sa
130926_1543,1,15,fc-130926_1543-phase3-subj14,1,"Ca,So,Hi",So
130926_1543,1,24,fc-130926_1543-phase3-subj14,1,"Ca,Pa",Pa
130926_1543,1,17,fc-130926_1543-phase3-subj14,1,"So,Sa",Sa
130926_1543,1,16,fc-130926_1543-phase3-subj14,1,"Ca,Pa,Hi",Pa
130926_1543,1,20,fc-130926_1543-phase3-subj14,1,"So,Pa,Sa,Hi",Sa
130926_1543,1,18,fc-130926_1543-phase3-subj14,1,"Pa,Hi",Pa
130926_1543,1,14,fc-130926_1543-phase3-subj14,1,"Ca,So",So
130926_1543,1,21,fc-130926_1543-phase3-subj14,1,"Ca,Sa,Hi",Sa
130926_1543,1,27,fc-130926_1543-phase3-subj14,1,"Pa,Sa,Hi",Sa
130926_1543,1,1,fc-130926_1543-phase3-subj14,1,"So,Hi",So
130926_1543,1,23,fc-130926_1543-phase3-subj14,1,"Ca,Sa",Sa
130926_1543,1,26,fc-130926_1543-phase3-subj14,1,"So,Pa,Hi",So
130926_1543,1,6,fc-130926_1543-phase3-subj14,1,"Ca,So,Pa,Hi",So
130926_1543,1,11,fc-130926_1543-phase3-subj14,1,"Ca,So,Sa,Hi",So
130926_1543,1,28,fc-130926_1543-phase3-subj14,1,Ca,Ca
131009_1449,,12,131009_1449-1,1,So,So
131009_1449,,22,131009_1449-1,1,Pa,Pa
131009_1449,,13,131009_1449-1,1,"So,Pa",So
131009_1449,,7,131009_1449-1,1,"Ca,So,Pa,Sa,Hi",So
131009_1449,,1,131009_1449-1,1,"So,Hi",So
131009_1449,,2,131009_1449-1,1,"Ca,So,Sa",So
131009_1449,,17,131009_1449-1,1,"So,Sa",So
131009_1449,,5,131009_1449-1,1,"Ca,So,Pa",So
131009_1449,,4,131009_1449-1,1,"Ca,Pa,Sa",Ca
131009_1449,,21,131009_1449-1,1,"Ca,Sa,Hi",Hi
131009_1449,,30,131009_1449-1,1,"Ca,Hi",Hi
131009_1449,,25,131009_1449-1,1,"So,Pa,Sa",So
131009_1449,,26,131009_1449-1,1,"So,Pa,Hi",So
131009_1449,,24,131009_1449-1,1,"Ca,Pa",Pa
131009_1449,,28,131009_1449-1,1,Ca,Ca
131009_1449,,6,131009_1449-1,1,"Ca,So,Pa,Hi",So
131009_1449,,10,131009_1449-1,1,Hi,Hi
131009_1449,,15,131009_1449-1,1,"Ca,So,Hi",So
131009_1449,,20,131009_1449-1,1,"So,Pa,Sa,Hi",So
131009_1449,,18,131009_1449-1,1,"Pa,Hi",Hi
131009_1449,,16,131009_1449-1,1,"Ca,Pa,Hi",Hi
131009_1449,,8,131009_1449-1,1,Sa,Sa
131009_1449,,27,131009_1449-1,1,"Pa,Sa,Hi",Hi
131009_1449,,11,131009_1449-1,1,"Ca,So,Sa,Hi",So
131009_1449,,23,131009_1449-1,1,"Ca,Sa",Sa
131009_1449,,3,131009_1449-1,1,"Sa,Hi",Hi
131009_1449,,31,131009_1449-1,1,"Ca,So,Pa,Sa",So
131009_1449,,19,131009_1449-1,1,"Ca,Pa,Sa,Hi",Hi
131009_1449,,14,131009_1449-1,1,"Ca,So",So
131009_1449,,9,131009_1449-1,1,"Pa,Sa",Sa
131009_1449,,29,131009_1449-1,1,"So,Sa,Hi",So
131009_1449,1,24,fc-131009_1449-phase3-subj02,1,"Ca,Pa",Pa
131009_1449,1,20,fc-131009_1449-phase3-subj02,1,"So,Pa,Sa,Hi",Sa
131009_1449,1,19,fc-131009_1449-phase3-subj02,1,"Ca,Pa,Sa,Hi",Sa
131009_1449,1,13,fc-131009_1449-phase3-subj02,1,"So,Pa",Pa
131009_1449,1,17,fc-131009_1449-phase3-subj02,1,"So,Sa",Sa
131009_1449,1,18,fc-131009_1449-phase3-subj02,1,"Pa,Hi",Hi
131009_1449,1,30,fc-131009_1449-phase3-subj02,1,"Ca,Hi",Hi
131009_1449,1,29,fc-131009_1449-phase3-subj02,1,"So,Sa,Hi",Sa
131009_1449,1,31,fc-131009_1449-phase3-subj02,1,"Ca,So,Pa,Sa",Sa
131009_1449,1,25,fc-131009_1449-phase3-subj02,1,"So,Pa,Sa",Sa
131009_1449,1,9,fc-131009_1449-phase3-subj02,1,"Pa,Sa",Sa
131009_1449,1,16,fc-131009_1449-phase3-subj02,1,"Ca,Pa,Hi",Hi
131009_1449,1,12,fc-131009_1449-phase3-subj02,1,So,So
131009_1449,1,27,fc-131009_1449-phase3-subj02,1,"Pa,Sa,Hi",Sa
131009_1449,1,2,fc-131009_1449-phase3-subj02,1,"Ca,So,Sa",Sa
131009_1449,1,5,fc-131009_1449-phase3-subj02,1,"Ca,So,Pa",Pa
131009_1449,1,8,fc-131009_1449-phase3-subj02,1,Sa,Sa
131009_1449,1,10,fc-131009_1449-phase3-subj02,1,Hi,Hi
131009_1449,1,15,fc-131009_1449-phase3-subj02,1,"Ca,So,Hi",Hi
131009_1449,1,1,fc-131009_1449-phase3-subj02,1,"So,Hi",Hi
131009_1449,1,7,fc-131009_1449-phase3-subj02,1,"Ca,So,Pa,Sa,Hi",Sa
131009_1449,1,14,fc-131009_1449-phase3-subj02,1,"Ca,So",So
131009_1449,1,28,fc-131009_1449-phase3-subj02,1,Ca,Ca
131009_1449,1,22,fc-131009_1449-phase3-subj02,1,Pa,Pa
131009_1449,1,6,fc-131009_1449-phase3-subj02,1,"Ca,So,Pa,Hi",Hi
131009_1449,1,4,fc-131009_1449-phase3-subj02,1,"Ca,Pa,Sa",Sa
131009_1449,1,11,fc-131009_1449-phase3-subj02,1,"Ca,So,Sa,Hi",Sa
131009_1449,1,23,fc-131009_1449-phase3-subj02,1,"Ca,Sa",Sa
131009_1449,1,26,fc-131009_1449-phase3-subj02,1,"So,Pa,Hi",Hi
131009_1449,1,21,fc-131009_1449-phase3-subj02,1,"Ca,Sa,Hi",Sa
131009_1449,1,3,fc-131009_1449-phase3-subj02,1,"Sa,Hi",Sa
131009_1449,1,26,fc-131009_1449-phase3-subj03,1,"So,Pa,Hi",Pa
131009_1449,1,29,fc-131009_1449-phase3-subj03,1,"So,Sa,Hi",Sa
131009_1449,1,17,fc-131009_1449-phase3-subj03,1,"So,Sa",Sa
131009_1449,1,21,fc-131009_1449-phase3-subj03,1,"Ca,Sa,Hi",Sa
131009_1449,1,30,fc-131009_1449-phase3-subj03,1,"Ca,Hi",Ca
131009_1449,1,31,fc-131009_1449-phase3-subj03,1,"Ca,So,Pa,Sa",Sa
131009_1449,1,23,fc-131009_1449-phase3-subj03,1,"Ca,Sa",Sa
131009_1449,1,9,fc-131009_1449-phase3-subj03,1,"Pa,Sa",Sa
131009_1449,1,11,fc-131009_1449-phase3-subj03,1,"Ca,So,Sa,Hi",Sa
131009_1449,1,1,fc-131009_1449-phase3-subj03,1,"So,Hi",Hi
131009_1449,1,22,fc-131009_1449-phase3-subj03,1,Pa,Pa
131009_1449,1,7,fc-131009_1449-phase3-subj03,1,"Ca,So,Pa,Sa,Hi",Sa
131009_1449,1,10,fc-131009_1449-phase3-subj03,1,Hi,Hi
131009_1449,1,4,fc-131009_1449-phase3-subj03,1,"Ca,Pa,Sa",Sa
131009_1449,1,3,fc-131009_1449-phase3-subj03,1,"Sa,Hi",Sa
131009_1449,1,12,fc-131009_1449-phase3-subj03,1,So,So
131009_1449,1,14,fc-131009_1449-phase3-subj03,1,"Ca,So",Ca
131009_1449,1,18,fc-131009_1449-phase3-subj03,1,"Pa,Hi",Pa
131009_1449,1,16,fc-131009_1449-phase3-subj03,1,"Ca,Pa,Hi",Ca
131009_1449,1,2,fc-131009_1449-phase3-subj03,1,"Ca,So,Sa",Sa
131009_1449,1,19,fc-131009_1449-phase3-subj03,1,"Ca,Pa,Sa,Hi",Sa
131009_1449,1,28,fc-131009_1449-phase3-subj03,1,Ca,Ca
131009_1449,1,8,fc-131009_1449-phase3-subj03,1,Sa,Sa
131009_1449,1,6,fc-131009_1449-phase3-subj03,1,"Ca,So,Pa,Hi",Ca
131009_1449,1,15,fc-131009_1449-phase3-subj03,1,"Ca,So,Hi",Ca
131009_1449,1,5,fc-131009_1449-phase3-subj03,1,"Ca,So,Pa",Ca
131009_1449,1,25,fc-131009_1449-phase3-subj03,1,"So,Pa,Sa",Sa
131009_1449,1,27,fc-131009_1449-phase3-subj03,1,"Pa,Sa,Hi",Sa
131009_1449,1,20,fc-131009_1449-phase3-subj03,1,"So,Pa,Sa,Hi",Sa
131009_1449,1,24,fc-131009_1449-phase3-subj03,1,"Ca,Pa",Ca
131009_1449,1,13,fc-131009_1449-phase3-subj03,1,"So,Pa",Pa
131009_1449,1,4,fc-131009_1449-phase3-subj04,1,"Ca,Pa,Sa",Pa
131009_1449,1,5,fc-131009_1449-phase3-subj04,1,"Ca,So,Pa",Pa
131009_1449,1,18,fc-131009_1449-phase3-subj04,1,"Pa,Hi",Pa
131009_1449,1,29,fc-131009_1449-phase3-subj04,1,"So,Sa,Hi",Hi
131009_1449,1,27,fc-131009_1449-phase3-subj04,1,"Pa,Sa,Hi",Pa
131009_1449,1,31,fc-131009_1449-phase3-subj04,1,"Ca,So,Pa,Sa",Pa
131009_1449,1,1,fc-131009_1449-phase3-subj04,1,"So,Hi",Hi
131009_1449,1,17,fc-131009_1449-phase3-subj04,1,"So,Sa",Sa
131009_1449,1,3,fc-131009_1449-phase3-subj04,1,"Sa,Hi",Hi
131009_1449,1,16,fc-131009_1449-phase3-subj04,1,"Ca,Pa,Hi",Pa
131009_1449,1,19,fc-131009_1449-phase3-subj04,1,"Ca,Pa,Sa,Hi",Pa
131009_1449,1,15,fc-131009_1449-phase3-subj04,1,"Ca,So,Hi",Ca
131009_1449,1,8,fc-131009_1449-phase3-subj04,1,Sa,Sa
131009_1449,1,13,fc-131009_1449-phase3-subj04,1,"So,Pa",Pa
131009_1449,1,20,fc-131009_1449-phase3-subj04,1,"So,Pa,Sa,Hi",Pa
131009_1449,1,7,fc-131009_1449-phase3-subj04,1,"Ca,So,Pa,Sa,Hi",Pa
131009_1449,1,14,fc-131009_1449-phase3-subj04,1,"Ca,So",Ca
131009_1449,1,21,fc-131009_1449-phase3-subj04,1,"Ca,Sa,Hi",Ca
131009_1449,1,9,fc-131009_1449-phase3-subj04,1,"Pa,Sa",Pa
131009_1449,1,30,fc-131009_1449-phase3-subj04,1,"Ca,Hi",Ca
131009_1449,1,22,fc-131009_1449-phase3-subj04,1,Pa,Pa
131009_1449,1,23,fc-131009_1449-phase3-subj04,1,"Ca,Sa",Ca
131009_1449,1,24,fc-131009_1449-phase3-subj04,1,"Ca,Pa",Pa
131009_1449,1,6,fc-131009_1449-phase3-subj04,1,"Ca,So,Pa,Hi",Pa
131009_1449,1,2,fc-131009_1449-phase3-subj04,1,"Ca,So,Sa",Ca
131009_1449,1,10,fc-131009_1449-phase3-subj04,1,Hi,Hi
131009_1449,1,11,fc-131009_1449-phase3-subj04,1,"Ca,So,Sa,Hi",Ca
131009_1449,1,12,fc-131009_1449-phase3-subj04,1,So,So
131009_1449,1,25,fc-131009_1449-phase3-subj04,1,"So,Pa,Sa",Pa
131009_1449,1,26,fc-131009_1449-phase3-subj04,1,"So,Pa,Hi",Pa
131009_1449,1,28,fc-131009_1449-phase3-subj04,1,Ca,Ca
131009_1449,1,25,fc-131009_1449-phase3-subj05,1,"So,Pa,Sa",So
131009_1449,1,18,fc-131009_1449-phase3-subj05,1,"Pa,Hi",Pa
131009_1449,1,19,fc-131009_1449-phase3-subj05,1,"Ca,Pa,Sa,Hi",Ca
131009_1449,1,12,fc-131009_1449-phase3-subj05,1,So,So
131009_1449,1,2,fc-131009_1449-phase3-subj05,1,"Ca,So,Sa",Ca
131009_1449,1,24,fc-131009_1449-phase3-subj05,1,"Ca,Pa",Pa
131009_1449,1,9,fc-131009_1449-phase3-subj05,1,"Pa,Sa",Pa
131009_1449,1,16,fc-131009_1449-phase3-subj05,1,"Ca,Pa,Hi",Ca
131009_1449,1,7,fc-131009_1449-phase3-subj05,1,"Ca,So,Pa,Sa,Hi",Ca
131009_1449,1,11,fc-131009_1449-phase3-subj05,1,"Ca,So,Sa,Hi",Sa
131009_1449,1,20,fc-131009_1449-phase3-subj05,1,"So,Pa,Sa,Hi",So
131009_1449,1,14,fc-131009_1449-phase3-subj05,1,"Ca,So",So
131009_1449,1,5,fc-131009_1449-phase3-subj05,1,"Ca,So,Pa",Ca
131009_1449,1,21,fc-131009_1449-phase3-subj05,1,"Ca,Sa,Hi",Ca
131009_1449,1,15,fc-131009_1449-phase3-subj05,1,"Ca,So,Hi",So
131009_1449,1,10,fc-131009_1449-phase3-subj05,1,Hi,Hi
131009_1449,1,17,fc-131009_1449-phase3-subj05,1,"So,Sa",So
131009_1449,1,27,fc-131009_1449-phase3-subj05,1,"Pa,Sa,Hi",Sa
131009_1449,1,23,fc-131009_1449-phase3-subj05,1,"Ca,Sa",Sa
131009_1449,1,22,fc-131009_1449-phase3-subj05,1,Pa,Pa
131009_1449,1,13,fc-131009_1449-phase3-subj05,1,"So,Pa",So
131009_1449,1,4,fc-131009_1449-phase3-subj05,1,"Ca,Pa,Sa",Ca
131009_1449,1,29,fc-131009_1449-phase3-subj05,1,"So,Sa,Hi",Sa
131009_1449,1,30,fc-131009_1449-phase3-subj05,1,"Ca,Hi",Ca
131009_1449,1,1,fc-131009_1449-phase3-subj05,1,"So,Hi",So
131009_1449,1,8,fc-131009_1449-phase3-subj05,1,Sa,Sa
131009_1449,1,6,fc-131009_1449-phase3-subj05,1,"Ca,So,Pa,Hi",Ca
131009_1449,1,3,fc-131009_1449-phase3-subj05,1,"Sa,Hi",Sa
