ensemble,space,seed,tv,linf,med
kernel-rbf-ls0.2-m5n14,projected,4,0.007314035884127904,0.0012741161222999259,9.254430480721502e-05
kernel-rbf-ls0.2-m5,projected,5,0.026477178934727792,0.0060082337399921665,0.0005062068953686414
kernel-rbf-ls0.2-m12,projected,5,0.023945972987169568,0.005415429874497696,0.00035381341144826963
kernel-rbf-ls0.2-m5n14,projected,5,0.011562282029462297,0.0030293711259876503,0.0001506382809831169
kernel-rbf-ls0.2-m5,projected,6,0.026252753084143373,0.007706594448398191,0.000326219182503702
kernel-rbf-ls0.2-m12,projected,6,0.02147279707461598,0.007941637285287378,0.0003668950414811407
kernel-rbf-ls0.2-m5n14,projected,6,0.007404076378363708,0.0017733595772510685,9.335873999488822e-05
kernel-rbf-ls0.2-m5,projected,7,0.026461145914134565,0.009201502873359052,0.0003806728219390461
kernel-rbf-ls0.2-m12,projected,7,0.02783412727577336,0.010287877065703763,0.0003326453326547232
kernel-rbf-ls0.2-m5n14,projected,7,0.01321708901178598,0.006136175307792174,0.00017431703587809455
kernel-rbf-ls0.2-m5,projected,8,0.026388497648274525,0.005157506270091428,0.0003619632870620482
kernel-rbf-ls0.2-m12,projected,8,0.02279810899236986,0.005227885212422186,0.0004582754290743535
kernel-rbf-ls0.2-m5n14,projected,8,0.008410452412757542,0.0017500507163907275,0.00015809641864702323
kernel-rbf-ls0.2-m5,projected,9,0.029244089237789872,0.006961603172138019,0.00043112189676996094
kernel-rbf-ls0.2-m12,projected,9,0.03263860473920064,0.009490058170715618,0.0005306823873311048
kernel-rbf-ls0.2-m5n14,projected,9,0.013367612551623104,0.003229592673735654,0.00014860305344878075
kernel-rbf-ls0.2-m5,projected,10,0.025263498534049553,0.005495538858435511,0.000633532527938404
kernel-rbf-ls0.2-m12,projected,10,0.029499126460871473,0.009363700005542347,0.00044145964396942315
kernel-rbf-ls0.2-m5n14,projected,10,0.012808976752454085,0.0028517582254030116,0.00022703717758543965
kernel-rbf-ls0.2-m5,projected,11,0.024158064225273227,0.006465907081675423,0.00047581114343477407
kernel-rbf-ls0.2-m12,projected,11,0.023608655269361623,0.0044623532263619314,0.0005821964218537961
kernel-rbf-ls0.2-m5n14,projected,11,0.011200308228885394,0.0016284513959043054,0.000253439003199287
kernel-rbf-ls0.2-m5,projected,12,0.03025783110209549,0.00547228837733451,0.0005285083376140539
kernel-rbf-ls0.2-m12,projected,12,0.0206377622270149,0.004358544162169714,0.000440488138378836
kernel-rbf-ls0.2-m5n14,projected,12,0.011803419005621879,0.0031125069597441116,0.00019569794495507534
kernel-rbf-ls0.2-m5,projected,13,0.031147228294776636,0.007967185730687394,0.0006315040963558549
kernel-rbf-ls0.2-m12,projected,13,0.02951210575745494,0.008062922103717812,0.0004463942527671924
kernel-rbf-ls0.2-m5n14,projected,13,0.01893559163018879,0.004225347436687454,0.00023267932078597196
kernel-rbf-ls0.2-m5,projected,14,0.02180177931438209,0.005030927297194468,0.0005234120641767928
kernel-rbf-ls0.2-m12,projected,14,0.02405647692450936,0.0056328061533722495,0.0003506895158076716
kernel-rbf-ls0.2-m5n14,projected,14,0.011698194830795988,0.0023060544294793706,0.0002463710286135033
kernel-rbf-ls0.2-m5,projected,15,0.0274820217717469,0.00652923861219977,0.0003734760797089544
kernel-rbf-ls0.2-m12,projected,15,0.030781916732621817,0.007260326716956034,0.0004701784436135276
kernel-rbf-ls0.2-m5n14,projected,15,0.012256748616945414,0.0040112264083435245,9.737063272854268e-05
kernel-rbf-ls0.2-m5,projected,16,0.027745785459460416,0.00869658077372204,0.0003809121499520982
kernel-rbf-ls0.2-m12,projected,16,0.02213078056515297,0.007426921783630552,0.0005362643087413118
kernel-rbf-ls0.2-m5n14,projected,16,0.014228263041725043,0.0027163212287471816,0.00025676599226673823
kernel-rbf-ls0.2-m5,projected,17,0.02515695093169207,0.007198328273935281,0.00034211201367404816
kernel-rbf-ls0.2-m12,projected,17,0.025763828647990268,0.005939781024963106,0.0003972296014402508
kernel-rbf-ls0.2-m5n14,projected,17,0.010856211676521316,0.0023100303524317203,0.00015361185882839512
kernel-rbf-ls0.2-m5,projected,18,0.025969006276326718,0.004189609568730414,0.0004825299421999385
kernel-rbf-ls0.2-m12,projected,18,0.031371283417624025,0.005482848497439269,0.00040473508834616375
kernel-rbf-ls0.2-m5n14,projected,18,0.016088401961668143,0.004611913249495114,0.00021667132238448444
kernel-rbf-ls0.2-m5,projected,19,0.020608059547498333,0.004217839907419529,0.00023878091831914462
kernel-rbf-ls0.2-m12,projected,19,0.02716568893413364,0.007774688276588393,0.000408946007317162
kernel-rbf-ls0.2-m5n14,projected,19,0.014639941862016871,0.0037788854909966,0.00013442500635979212
kernel-rbf-ls0.4-m5,projected,0,0.019504044005001553,0.007574648122450983,0.0014066130817234068
kernel-rbf-ls0.4-m12,projected,0,0.02366387831126038,0.011106920619976979,0.0015334512760255374
kernel-rbf-ls0.4-m5n14,projected,0,0.006594563505572819,0.003809372916412812,0.00037835826783872567
kernel-rbf-ls0.4-m5,projected,1,0.009986817423174057,0.002207341617941448,0.0004556803910825742
kernel-rbf-ls0.4-m12,projected,1,0.011439627464977216,0.004870576069229027,0.0003400944258890992
kernel-rbf-ls0.4-m5n14,projected,1,0.011772516736919926,0.005924016304452717,0.00032904645933526394
kernel-rbf-ls0.4-m5,projected,2,0.019066286256148778,0.0059621429409927595,0.0013486627107082137
kernel-rbf-ls0.4-m12,projected,2,0.015644092334421128,0.005127573927744156,0.0008667112613184626
kernel-rbf-ls0.4-m5n14,projected,2,0.010331578233525958,0.003309119476416267,0.0005819781784120534
kernel-rbf-ls0.4-m5,projected,3,0.013598203538207756,0.004491184407117155,0.0006913295912070608
kernel-rbf-ls0.4-m12,projected,3,0.01647442380130487,0.007084166693091948,0.0009984976272941664
kernel-rbf-ls0.4-m5n14,projected,3,0.006848124290574777,0.0019116038549687325,0.00035920971825698393
kernel-rbf-ls0.4-m5,projected,4,0.015886624878877417,0.0053643556649184965,0.0007032531140262763
kernel-rbf-ls0.4-m12,projected,4,0.02309421309637972,0.008646854579889729,0.0019383332333650233
kernel-rbf-ls0.4-m5n14,projected,4,0.007751278609496794,0.0019842697397212117,0.0003998883054601122
kernel-rbf-ls0.4-m5,projected,5,0.01589776521837926,0.009092171986259001,0.0011144146126163944
kernel-rbf-ls0.4-m12,projected,5,0.013354883442784262,0.00922346769695595,0.0011157513329761461
kernel-rbf-ls0.4-m5n14,projected,5,0.007413415846920159,0.004066724856262582,0.00035137501398860294
kernel-rbf-ls0.4-m5,projected,6,0.015852520683487758,0.006964089343157365,0.0009003460103105005
kernel-rbf-ls0.4-m12,projected,6,0.019879814928328104,0.007840748231319195,0.0014577356320650166
kernel-rbf-ls0.4-m5n14,projected,6,0.008100324594343573,0.0031598080660382444,0.0007057965005541848
kernel-rbf-ls0.4-m5,projected,7,0.013415009163711057,0.0050684050254724,0.0006158267963748001
kernel-rbf-ls0.4-m12,projected,7,0.012958416443426282,0.007235223638912436,0.0007572040260555126
kernel-rbf-ls0.4-m5n14,projected,7,0.007633311647149255,0.003245501797771666,0.0004149286185984448
kernel-rbf-ls0.4-m5,projected,8,0.015342332895726634,0.008044239910115214,0.00040010589087088893
kernel-rbf-ls0.4-m12,projected,8,0.021533110553280777,0.008002527305731422,0.0007293675637700505
kernel-rbf-ls0.4-m5n14,projected,8,0.0065483658951300955,0.003939541705926697,0.0003173164110632941
kernel-rbf-ls0.4-m5,projected,9,0.017537911387205056,0.009639210625344286,0.0008941052265045504
kernel-rbf-ls0.4-m12,projected,9,0.014110760138033657,0.006910146921810606,0.0002978544650700816
kernel-rbf-ls0.4-m5n14,projected,9,0.013914104823842926,0.00808740318016854,0.0005814837791688204
kernel-rbf-ls0.4-m5,projected,10,0.015983347415625772,0.006321188770732733,0.001429701064974205
kernel-rbf-ls0.4-m12,projected,10,0.015714468497803533,0.00587100158977974,0.0010762615141823827
kernel-rbf-ls0.4-m5n14,projected,10,0.012262408763837801,0.005173120292651767,0.0008904933749244361
kernel-rbf-ls0.4-m5,projected,11,0.017932759287301734,0.007267883053484636,0.0008205599451188497
kernel-rbf-ls0.4-m12,projected,11,0.016835674280125702,0.011147128544306939,0.0003453780389862243
kernel-rbf-ls0.4-m5n14,projected,11,0.005903187563112771,0.002194443365425791,0.0003218984273633417
kernel-rbf-ls0.4-m5,projected,12,0.014234774009284001,0.005558266939244161,0.0006625100774037829
kernel-rbf-ls0.4-m12,projected,12,0.01991826482401816,0.006409296957067864,0.00038867470584361824
kernel-rbf-ls0.4-m5n14,projected,12,0.008911525757473613,0.0031946895058744262,0.00015859062539477287
kernel-rbf-ls0.4-m5,projected,13,0.025463147127831588,0.007747736759857585,0.0012676690028437495
kernel-rbf-ls0.4-m12,projected,13,0.02078335011152446,0.007412571578941041,0.0007448855657469636
kernel-rbf-ls0.4-m5n14,projected,13,0.010421142398829355,0.004257185523704687,0.00030800997206799005
kernel-rbf-ls0.4-m5,projected,14,0.012265530919467782,0.006664732426139186,0.0005313012754753863
kernel-rbf-ls0.4-m12,projected,14,0.019762820964147717,0.009182489599135146,0.0005371267737826176
kernel-rbf-ls0.4-m5n14,projected,14,0.005464644436566086,0.0021358616299075664,0.0001681992766301905
kernel-rbf-ls0.4-m5,projected,15,0.015878152032296894,0.007256683739528258,0.0009222542011748727
kernel-rbf-ls0.4-m12,projected,15,0.01692207368811703,0.008530968806293449,0.0006238771177381587
kernel-rbf-ls0.4-m5n14,projected,15,0.004975251997447036,0.0017039205040203509,0.000182048047413454
kernel-rbf-ls0.4-m5,projected,16,0.021926386199822217,0.008454147366617176,0.0009145218034946605
kernel-rbf-ls0.4-m12,projected,16,0.027712123687479027,0.009348599991234913,0.0015044927673453627
kernel-rbf-ls0.4-m5n14,projected,16,0.011114973360899952,0.0037617530695482765,0.0006421430794272774
kernel-rbf-ls0.4-m5,projected,17,0.01467119810295723,0.008593130977828156,0.0006337558866881683
kernel-rbf-ls0.4-m12,projected,17,0.017656716790112624,0.011922339736975818,0.001201072768643974
kernel-rbf-ls0.4-m5n14,projected,17,0.009082211333912446,0.0038040365304187196,0.0007450622462030132
kernel-rbf-ls0.4-m5,projected,18,0.01200578468323181,0.005351128070828326,0.00032591112624094024
kernel-rbf-ls0.4-m12,projected,18,0.017287694408984613,0.004801970423179355,0.0008976507176358024
kernel-rbf-ls0.4-m5n14,projected,18,0.00819704211304498,0.0034303283772184334,0.0002195273768359817
kernel-rbf-ls0.4-m5,projected,19,0.018704183919296246,0.0060221154922883435,0.0015047881128873223
kernel-rbf-ls0.4-m12,projected,19,0.015787510105721346,0.0063176020641239755,0.0004007407096456965
kernel-rbf-ls0.4-m5n14,projected,19,0.011271085718205497,0.003979576818946062,0.0003699663020911375
kernel-matern32-ls0.08-m5,projected,0,0.028537468086216523,0.005485950203150958,0.00011719283690672717
kernel-matern32-ls0.08-m12,projected,0,0.025543812561539772,0.005311314833223613,8.264962938815933e-05
kernel-matern32-ls0.08-m5n14,projected,0,0.023526867353828432,0.0036063283016454367,9.12389511146895e-05
kernel-matern32-ls0.08-m5,projected,1,0.034943943905213604,0.014851813148229975,9.18299322925034e-05
kernel-matern32-ls0.08-m12,projected,1,0.03766758237721564,0.012092061293274626,9.759345117266302e-05
kernel-matern32-ls0.08-m5n14,projected,1,0.035092421635296335,0.014931472853704851,8.966853637600491e-05
kernel-matern32-ls0.08-m5,projected,2,0.02377634287946792,0.0026275460984995086,0.00011798732333150527
kernel-matern32-ls0.08-m12,projected,2,0.02198588704397489,0.0035348274598271112,9.916430237089245e-05
kernel-matern32-ls0.08-m5n14,projected,2,0.02084547998287618,0.0018397648018489941,7.178786033537326e-05
kernel-matern32-ls0.08-m5,projected,3,0.043742889919263214,0.0072744347792614295,0.0001289257793040017
kernel-matern32-ls0.08-m12,projected,3,0.04279719840902004,0.008525281789380806,0.0001383446807521018
kernel-matern32-ls0.08-m5n14,projected,3,0.042136616065391756,0.007233538903937242,0.00012277572386825173
kernel-matern32-ls0.08-m5,projected,4,0.02752557846379898,0.005556191293327288,0.00010062427204564432
kernel-matern32-ls0.08-m12,projected,4,0.0217866393914482,0.004767470420691068,0.00010503111116512512
kernel-matern32-ls0.08-m5n14,projected,4,0.022605502383454237,0.004623861633943328,7.97304922007519e-05
kernel-matern32-ls0.08-m5,projected,5,0.020130815161540198,0.002197402043875807,9.181252934657106e-05
kernel-matern32-ls0.08-m12,projected,5,0.020974014965446174,0.002228777185671757,0.00011749506260086255
kernel-matern32-ls0.08-m5n14,projected,5,0.016981916610961868,0.002259003439596648,8.996260836214544e-05
kernel-matern32-ls0.08-m5,projected,6,0.025309445484625385,0.005133519229680014,0.00014325045971306393
kernel-matern32-ls0.08-m12,projected,6,0.022562650397321853,0.0036383463731846106,0.00012906782901102187
kernel-matern32-ls0.08-m5n14,projected,6,0.02387783412284435,0.00516858335798687,0.00010667616013728667
kernel-matern32-ls0.08-m5,projected,7,0.02059419565022127,0.0035271572828867587,0.0001018060085043897
kernel-matern32-ls0.08-m12,projected,7,0.020296319703927167,0.0033869468557906346,0.0001306093927884147
kernel-matern32-ls0.08-m5n14,projected,7,0.01873221903213913,0.003448381812973411,9.005230883629787e-05
kernel-matern32-ls0.08-m5,projected,8,0.035637311222601,0.0068428355224484745,0.00012197451766135623
kernel-matern32-ls0.08-m12,projected,8,0.03160982824775037,0.006579309410149091,0.00012990668409805406
kernel-matern32-ls0.08-m5n14,projected,8,0.035451461649039714,0.00689194025224111,0.00011252298992699833
kernel-matern32-ls0.08-m5,projected,9,0.031784847705599265,0.004227426168731549,0.00011712308168336516
kernel-matern32-ls0.08-m12,projected,9,0.02692114374556419,0.004899301302517228,0.00011499636817602935
kernel-matern32-ls0.08-m5n14,projected,9,0.030886318158487885,0.0045345184292108764,9.670114369138337e-05
kernel-matern32-ls0.08-m5,projected,10,0.026682555538959325,0.003657082677920323,0.00013115182929492345
kernel-matern32-ls0.08-m12,projected,10,0.023939937259550154,0.003581638572272436,0.00011221281886276968
kernel-matern32-ls0.08-m5n14,projected,10,0.023439263893592514,0.0028025291798765145,7.682644684518314e-05
kernel-matern32-ls0.08-m5,projected,11,0.026111062232783932,0.004736700225770427,0.00011198407387096106
kernel-matern32-ls0.08-m12,projected,11,0.024378232759405153,0.004182795223105485,0.00013192360104353449
kernel-matern32-ls0.08-m5n14,projected,11,0.0246599307157363,0.0047251759435611995,0.00010206505133829576
kernel-matern32-ls0.08-m5,projected,12,0.02556420198092415,0.004372137903520493,0.000130994787901513
kernel-matern32-ls0.08-m12,projected,12,0.021240411757372346,0.003765444103566634,0.00011811913958255696
kernel-matern32-ls0.08-m5n14,projected,12,0.02024981580054286,0.002174497019562696,0.0001018535680021122
kernel-matern32-ls0.08-m5,projected,13,0.03460940883889983,0.008331546375087394,0.0001206465798215782
kernel-matern32-ls0.08-m12,projected,13,0.029776725988360356,0.006662566721117576,9.474432682550889e-05
kernel-matern32-ls0.08-m5n14,projected,13,0.0325348222044794,0.007943286470831219,7.132810040118794e-05
kernel-matern32-ls0.08-m5,projected,14,0.032867675500471545,0.008312416801130873,8.54646750636727e-05
kernel-matern32-ls0.08-m12,projected,14,0.02767823485007752,0.00673715203825594,8.473916889576967e-05
kernel-matern32-ls0.08-m5n14,projected,14,0.03078330009499264,0.006960006696831089,6.89780122017132e-05
kernel-matern32-ls0.08-m5,projected,15,0.029403661611989696,0.005760000172525084,0.00010336006830294437
kernel-matern32-ls0.08-m12,projected,15,0.024644603836886766,0.0056104877934560135,9.470821554898197e-05
kernel-matern32-ls0.08-m5n14,projected,15,0.02606099755402892,0.005548703163565831,8.256178087381632e-05
kernel-matern32-ls0.08-m5,projected,16,0.02859792784186251,0.006571685570838495,9.572900073640562e-05
kernel-matern32-ls0.08-m12,projected,16,0.022820325721094048,0.006835565339695759,8.433395339733086e-05
kernel-matern32-ls0.08-m5n14,projected,16,0.02322925445356689,0.005799959231120422,6.849857895387041e-05
kernel-matern32-ls0.08-m5,projected,17,0.021581216738761292,0.0026786622339755777,0.00011565940055196743
kernel-matern32-ls0.08-m12,projected,17,0.02061960519875392,0.0020434237195764426,9.556900713648931e-05
kernel-matern32-ls0.08-m5n14,projected,17,0.020123081654969777,0.0026199543654031538,7.544315137812132e-05
kernel-matern32-ls0.08-m5,projected,18,0.03391607374325298,0.009402761808604741,0.0001096348559490126
kernel-matern32-ls0.08-m12,projected,18,0.02986631148964422,0.008143413200814291,9.440806180434965e-05
kernel-matern32-ls0.08-m5n14,projected,18,0.033287249158425826,0.00979494027483696,0.00010862556541727349
kernel-matern32-ls0.08-m5,projected,19,0.03292929101817927,0.013244693280390709,8.25083057825415e-05
kernel-matern32-ls0.08-m12,projected,19,0.024881524921302564,0.011657159303620563,0.00010343079021195257
kernel-matern32-ls0.08-m5n14,projected,19,0.028369620111588358,0.01204532384464992,9.02752232745086e-05
kernel-matern32-ls0.2-m5,projected,0,0.025158237312665897,0.005332355414660331,0.00018711431695847634
kernel-matern32-ls0.2-m12,projected,0,0.02153405217890198,0.002979612842859516,0.00021643967955238422
kernel-matern32-ls0.2-m5n14,projected,0,0.015703758354288513,0.004108021770674513,0.00011437274606830301
kernel-matern32-ls0.2-m5,projected,1,0.02920762868929288,0.0061073331745619686,0.00029720553153177
kernel-matern32-ls0.2-m12,projected,1,0.026790622420548745,0.005819790543048098,0.0002070811279972228
kernel-matern32-ls0.2-m5n14,projected,1,0.021627097241280046,0.0042212474508153686,0.00015096566216003018
kernel-matern32-ls0.2-m5,projected,2,0.018518693805344467,0.0028269115300360702,0.0002775931139062114
kernel-matern32-ls0.2-m12,projected,2,0.01988835135183662,0.0032112399036123007,0.00023497180069246632
kernel-matern32-ls0.2-m5n14,projected,2,0.014852555005087037,0.002965922238000655,0.0002084801307264991
kernel-matern32-ls0.2-m5,projected,3,0.027958180570821434,0.005642605573845549,0.00016888195473599551
kernel-matern32-ls0.2-m12,projected,3,0.02275294801753784,0.005850125185244484,0.00016290974170937516
kernel-matern32-ls0.2-m5n14,projected,3,0.023344103035612396,0.00604884404506717,0.00011689868410939225
kernel-matern32-ls0.2-m5,projected,4,0.028696439305134918,0.010533423659700641,0.0002578992516028605
kernel-matern32-ls0.2-m12,projected,4,0.029800889203642645,0.009190418026667008,0.00019300589348339575
kernel-matern32-ls0.2-m5n14,projected,4,0.01605705365106256,0.003527344085631101,0.00016817695421707718
kernel-matern32-ls0.2-m5,projected,5,0.02654109021912252,0.005199741072057194,0.00021519064338144752
kernel-matern32-ls0.2-m12,projected,5,0.020458735190132173,0.0041966417832395575,0.00020200752290040422
kernel-matern32-ls0.2-m5n14,projected,5,0.016532220474917085,0.0035095666268328968,0.00013801876121977456
kernel-matern32-ls0.2-m5,projected,6,0.022745389993946815,0.004950290748130165,0.00019089077748158842
kernel-matern32-ls0.2-m12,projected,6,0.022547502029461965,0.0053219909826432155,0.00024258326922922444
kernel-matern32-ls0.2-m5n14,projected,6,0.015018720575975817,0.0036145867664474085,0.00013213922696239612
kernel-matern32-ls0.2-m5,projected,7,0.018488285543512648,0.005201417397248095,0.00019722926628488
kernel-matern32-ls0.2-m12,projected,7,0.021959407960910154,0.005042523148082345,0.00023021858779117703
kernel-matern32-ls0.2-m5n14,projected,7,0.014536264067752483,0.0030330372563947827,0.00013263294019718485
kernel-matern32-ls0.2-m5,projected,8,0.02403274384445745,0.00396299747343129,0.0001775353330710984
kernel-matern32-ls0.2-m12,projected,8,0.018949832933293918,0.0034757176247449673,0.00018646900400203078
kernel-matern32-ls0.2-m5n14,projected,8,0.01580543981194144,0.0027973949349844214,0.00016639528365582123
kernel-matern32-ls0.2-m5,projected,9,0.021229730177178573,0.004911538937237475,0.0001724980892650746
kernel-matern32-ls0.2-m12,projected,9,0.029521274504361778,0.005806398393375101,0.00019287871209414695
kernel-matern32-ls0.2-m5n14,projected,9,0.0217874155425469,0.00713456353395063,0.00017193382406442253
kernel-matern32-ls0.2-m5,projected,10,0.025845586952082163,0.003994807522799439,0.0002206679383110026
kernel-matern32-ls0.2-m12,projected,10,0.020426454959046707,0.0030484209290723985,0.00021919485480867404
kernel-matern32-ls0.2-m5n14,projected,10,0.015883682405724513,0.003021230554581089,0.00015365375420799092
kernel-matern32-ls0.2-m5,projected,11,0.021602172652830518,0.008653100372160882,0.0002287220215467789
kernel-matern32-ls0.2-m12,projected,11,0.02300041015419705,0.005868032606077878,0.0003310719781541879
kernel-matern32-ls0.2-m5n14,projected,11,0.014423061347571974,0.002867292531578693,0.00017588513685414214
kernel-matern32-ls0.2-m5,projected,12,0.019347751080303677,0.005022377739908865,0.00026158868649625317
kernel-matern32-ls0.2-m12,projected,12,0.02498500726796035,0.003932956372243002,0.00038398660560187345
kernel-matern32-ls0.2-m5n14,projected,12,0.01775078906540608,0.002840296156127124,0.00023291977357847867
kernel-matern32-ls0.2-m5,projected,13,0.026938316289580357,0.006539794217820761,0.000295487959897092
kernel-matern32-ls0.2-m12,projected,13,0.019965064538220615,0.004550318201376904,0.00020725531604149153
kernel-matern32-ls0.2-m5n14,projected,13,0.01733241890241271,0.0057916324473892685,0.0001611343020520745
kernel-matern32-ls0.2-m5,projected,14,0.021452956093150226,0.003490356785656984,0.00017513816263178995
kernel-matern32-ls0.2-m12,projected,14,0.023301533852110954,0.0035123761162700606,0.0002373555377648283
kernel-matern32-ls0.2-m5n14,projected,14,0.017942142216829614,0.003812339432750257,0.00017063754557291165
kernel-matern32-ls0.2-m5,projected,15,0.026744938223525444,0.007411215315882069,0.00014663913560896465
kernel-matern32-ls0.2-m12,projected,15,0.02760074120995596,0.0072905134089837976,0.00010283527676201648
kernel-matern32-ls0.2-m5n14,projected,15,0.02217975879977505,0.006545593162464495,0.00012229320284713917
kernel-matern32-ls0.2-m5,projected,16,0.02303685656589022,0.004418616952676674,0.0002200255548414299
kernel-matern32-ls0.2-m12,projected,16,0.023033033254024785,0.004155604685739195,0.0002610476784260287
kernel-matern32-ls0.2-m5n14,projected,16,0.013428266277127447,0.0027688837559989576,0.0001685334805591483
kernel-matern32-ls0.2-m5,projected,17,0.021933648587319495,0.004455786572935827,0.00020208883336561998
kernel-matern32-ls0.2-m12,projected,17,0.018327940832566458,0.005365533868999461,0.00025231604111252846
kernel-matern32-ls0.2-m5n14,projected,17,0.01603757365299779,0.002227738133202095,0.00015471957050097057
kernel-matern32-ls0.2-m5,projected,18,0.03622892083742851,0.012686335350298717,0.00022615134270492982
kernel-matern32-ls0.2-m12,projected,18,0.029403792276438866,0.008222417526278357,0.00025827255811708503
kernel-matern32-ls0.2-m5n14,projected,18,0.02855708223047528,0.012280770511334863,0.00015880632632246186
kernel-matern32-ls0.2-m5,projected,19,0.029766692545527235,0.016773004110599878,0.00021223955651225804
kernel-matern32-ls0.2-m12,projected,19,0.030215168451581155,0.012432863088948235,0.00019826438834285356
kernel-matern32-ls0.2-m5n14,projected,19,0.02414547374725904,0.016719777393988618,0.00014930838200755765
kernel-matern32-ls0.4-m5,projected,0,0.017047567293682616,0.004600127768820794,0.0009678043340170276
kernel-matern32-ls0.4-m12,projected,0,0.015760890025643903,0.0054851104633312775,0.0005917554565049287
kernel-matern32-ls0.4-m5n14,projected,0,0.00921846158542338,0.004013485774688255,0.000313975512632788
kernel-matern32-ls0.4-m5,projected,1,0.021171707452751955,0.01030293130556345,0.00035421675886869187
kernel-matern32-ls0.4-m12,projected,1,0.017132519622124823,0.0033755636578714776,0.0003243383665667282
kernel-matern32-ls0.4-m5n14,projected,1,0.015793199119253063,0.004474357784053001,0.0001920018562404178
kernel-matern32-ls0.4-m5,projected,2,0.018554177293928196,0.004566590541678489,0.00029286702057202546
kernel-matern32-ls0.4-m12,projected,2,0.013456830409785219,0.003128321392269054,0.0002543044091553849
kernel-matern32-ls0.4-m5n14,projected,2,0.01106409089066721,0.00334659410715071,0.00016820379093129
kernel-matern32-ls0.4-m5,projected,3,0.023213167967989747,0.006246075117568556,0.00046807130032046167
kernel-matern32-ls0.4-m12,projected,3,0.012983965011215827,0.00400335675235991,0.0003942010001364085
kernel-matern32-ls0.4-m5n14,projected,3,0.013136017626948493,0.004015694634309279,0.0003213145003372478
kernel-matern32-ls0.4-m5,projected,4,0.015342285577167438,0.0035715026214859363,0.00024140427959674205
kernel-matern32-ls0.4-m12,projected,4,0.011535987538404787,0.0029529175067844887,0.0003885145606252366
kernel-matern32-ls0.4-m5n14,projected,4,0.006995197514191561,0.002877303770848827,0.00014710279109470328
kernel-matern32-ls0.4-m5,projected,5,0.016982631263510562,0.00562370452902243,0.00035093843466406957
kernel-matern32-ls0.4-m12,projected,5,0.01694642000263681,0.005514456257763679,0.00023839533415381787
kernel-matern32-ls0.4-m5n14,projected,5,0.007555808901771554,0.0024561752087735762,0.00016892530157919857
kernel-matern32-ls0.4-m5,projected,6,0.018220951058273725,0.0050114903402455335,0.000330041000385594
kernel-matern32-ls0.4-m12,projected,6,0.01456240587689014,0.004892356626059045,0.00020371190745166468
kernel-matern32-ls0.4-m5n14,projected,6,0.010747878281315706,0.0035763229860473478,0.00010651088113653058
kernel-matern32-ls0.4-m5,projected,7,0.02304753107078387,0.010625211521286065,0.00023355053980134613
kernel-matern32-ls0.4-m12,projected,7,0.017881213841613206,0.005084627512966011,0.00042689019627589704
kernel-matern32-ls0.4-m5n14,projected,7,0.013076191897953691,0.004977390346099918,9.713749014518422e-05
kernel-matern32-ls0.4-m5,projected,8,0.021169771799601996,0.0063072659723178714,0.00035853715843095984
kernel-matern32-ls0.4-m12,projected,8,0.020402068819883747,0.005736245500254117,0.0003812615896066802
kernel-matern32-ls0.4-m5n14,projected,8,0.010413606223598245,0.003013558305507563,0.00014843592019271417
kernel-matern32-ls0.4-m5,projected,9,0.024064858720507648,0.007736857552220533,0.00036528930408587647
kernel-matern32-ls0.4-m12,projected,9,0.014752010711617995,0.0034189219182692784,0.00035818988122180784
kernel-matern32-ls0.4-m5n14,projected,9,0.015039209595088827,0.0052278070271711274,0.00015122233284215066
kernel-matern32-ls0.4-m5,projected,10,0.02481684280029408,0.015223615254251865,0.00019841630319954843
kernel-matern32-ls0.4-m12,projected,10,0.019153472088994712,0.004880553437918905,0.00030667304523324725
kernel-matern32-ls0.4-m5n14,projected,10,0.011166239844583105,0.0068180456206143325,0.00012867434076296825
kernel-matern32-ls0.4-m5,projected,11,0.020268553642339798,0.00796617982477174,0.0003240372748406671
kernel-matern32-ls0.4-m12,projected,11,0.014819841693083943,0.004699834387531493,0.0002689971934099364
kernel-matern32-ls0.4-m5n14,projected,11,0.008039594917025989,0.0033528427213799505,0.0001495948117781502
kernel-matern32-ls0.4-m5,projected,12,0.021495522667605398,0.0069551851397267744,0.0003623513861502614
kernel-matern32-ls0.4-m12,projected,12,0.016835341808051945,0.005296944246841934,0.0003230732242088813
kernel-matern32-ls0.4-m5n14,projected,12,0.012040712861717939,0.0026860479481723987,0.00013869608125641734
kernel-matern32-ls0.4-m5,projected,13,0.027920609828384253,0.006237532842032961,0.0002387986410655428
kernel-matern32-ls0.4-m12,projected,13,0.0175845265155604,0.004680018704542432,0.00038133102401092004
kernel-matern32-ls0.4-m5n14,projected,13,0.01488944960341986,0.003967179900150809,0.00010302197932224893
kernel-matern32-ls0.4-m5,projected,14,0.01567082639646627,0.004262321847541939,0.00036753378291650655
kernel-matern32-ls0.4-m12,projected,14,0.02125573439549879,0.010347399574856253,0.00031207396049774704
kernel-matern32-ls0.4-m5n14,projected,14,0.01015430875577806,0.002992859659475239,0.00012234176608219663
kernel-matern32-ls0.4-m5,projected,15,0.029286399973022084,0.009902777023686082,0.0004963827726502673
kernel-matern32-ls0.4-m12,projected,15,0.021418173022604504,0.0073113672504194205,0.0004074398259562781
kernel-matern32-ls0.4-m5n14,projected,15,0.011747167490059727,0.005471848439811945,0.0002754676369144879
