"cond"	"subj"	"fixed"	"phase"	"trial"	"catordist"	"ic1"	"ic2"	"ic3"	"ic4"	"ic5"	"ic6"	"ic7"	"ic8"	"ic9"	"ic10"	"ic11"	"ic12"	"resp"	"rt"
1	21	3	2	5	13	8	33	38	37	13	10	35	18	31	21	1	22	3	4.15
1	21	3	2	6	6	39	38	31	27	5	7	35	29	13	20	36	16	2	5.460000001
1	21	3	2	7	2	13	37	2	36	17	24	38	3	12	20	16	34	3	5.279999999
1	21	3	2	8	6	25	13	33	17	5	19	36	9	3	18	28	10	3	4.85
1	21	3	2	9	1	22	25	35	36	20	9	10	4	39	34	24	12	3	10.68
1	21	3	2	10	8	10	39	29	37	27	17	3	28	31	18	14	2	2	5.140000001
1	21	3	2	11	2	16	22	25	4	36	20	10	29	40	12	34	35	1	12.51
1	21	3	2	12	7	34	28	9	39	14	8	18	1	19	31	5	21	2	7.189999999
1	21	3	2	13	12	1	3	20	22	36	40	24	2	39	13	19	37	3	2.76
1	21	3	2	14	5	21	16	17	3	23	19	18	6	36	35	24	10	2	2.97
1	21	3	2	15	4	22	8	34	33	9	39	16	21	19	20	5	32	2	9.66
1	21	3	2	16	8	29	5	1	18	37	9	22	7	23	33	40	14	2	3.47
1	21	3	2	17	10	12	7	25	4	9	29	32	18	16	27	2	34	2	5.109999999
1	21	3	2	18	4	3	10	33	34	5	13	8	32	2	25	20	23	3	2.8
1	21	3	2	19	9	29	37	39	10	7	27	35	31	21	14	28	33	2	11.48
1	21	3	2	20	1	38	20	2	13	4	10	16	24	25	6	34	37	2	12.75
1	21	3	2	21	2	37	19	20	10	16	36	12	34	24	17	25	35	2	8.91
1	21	3	2	22	3	9	4	22	21	36	18	39	25	34	16	3	40	1	11.96
1	21	3	2	23	10	29	6	4	2	17	25	7	34	21	36	9	20	2	6.76
1	21	3	2	24	12	40	3	38	39	1	22	16	37	9	32	10	34	3	10.85
1	21	3	2	25	12	4	8	19	9	13	10	2	35	22	12	39	38	3	5.15
1	21	3	2	26	11	14	21	33	25	28	6	36	23	2	27	31	18	2	7.800000001
1	21	3	2	27	9	13	7	35	5	31	27	17	28	39	18	8	21	2	8.760000002
1	21	3	2	28	4	19	20	24	10	25	5	8	35	17	12	6	29	2	14.95
1	21	3	2	29	8	21	1	28	17	39	5	40	33	29	7	8	9	3	9.739999998
1	21	3	2	30	12	8	38	32	39	9	3	25	40	1	37	24	35	3	7.640000001
1	21	3	2	31	7	31	17	23	6	13	36	38	3	28	22	27	14	2	9.16
1	21	3	2	32	8	27	23	7	6	3	31	21	10	14	19	1	28	3	9.079999998
1	21	3	2	33	9	10	31	14	17	13	21	27	35	18	23	39	7	2	9.02
1	21	3	2	34	11	5	31	16	25	29	21	6	34	28	17	7	33	1	4.75
1	21	3	2	35	9	23	39	7	35	5	28	31	27	33	18	19	1	2	7.779999999
1	21	3	2	36	10	25	33	21	2	20	23	12	16	6	36	17	4	1	4.66
1	21	3	2	37	13	35	37	3	14	22	1	19	28	39	31	8	17	3	2.98
1	21	3	2	38	3	12	24	25	8	18	32	10	6	39	29	4	38	3	5.23
1	21	3	2	39	6	29	2	39	10	23	24	21	33	40	9	17	8	3	9.57
1	21	3	2	40	7	1	24	3	14	21	22	4	18	17	27	28	19	1	11.49
1	21	3	2	41	11	24	18	28	31	7	5	33	25	23	4	21	36	2	2.29
1	21	3	2	42	12	3	20	39	19	4	6	24	35	1	37	22	13	3	6.82
1	21	3	2	43	1	38	6	3	20	12	9	13	16	36	4	8	32	1	8.899999999
1	21	3	2	44	3	31	6	10	34	24	9	40	12	23	8	16	22	1	12.93
1	21	3	2	45	5	13	4	16	5	17	34	35	27	39	32	1	23	2	12.52
1	21	3	2	46	4	20	36	16	13	7	2	1	23	32	3	22	28	2	17.76
1	21	3	2	47	5	20	24	21	7	34	3	19	27	28	1	9	8	1	7.449999999
1	21	3	2	48	1	9	32	8	25	16	20	36	12	19	39	10	24	1	6.039999999
1	21	3	2	49	10	33	32	29	5	6	24	16	9	12	27	4	34	1	5.029999999
1	21	3	2	50	3	6	20	12	29	5	13	8	37	4	2	40	9	3	4.460000001
1	21	3	2	51	11	31	7	21	2	5	9	24	27	25	28	18	33	2	9.100000001
1	21	3	2	52	1	22	24	12	9	34	13	38	20	25	36	4	37	1	11
1	21	3	2	53	11	25	9	18	24	17	27	23	28	16	5	7	29	2	3.2
1	21	3	2	54	2	34	25	38	9	19	12	4	35	24	14	37	32	1	5.35
1	21	3	2	55	5	13	1	14	29	32	31	9	40	4	2	27	3	3	13.34
1	21	3	2	56	2	19	2	34	20	25	13	12	22	36	39	33	32	1	11.21
1	21	3	2	57	7	40	19	14	31	16	29	35	37	20	17	5	33	1	12.38
1	21	3	2	58	3	1	5	12	36	32	20	19	7	16	37	10	24	1	6.66
1	21	3	2	59	8	14	13	10	5	33	17	8	28	38	29	21	24	3	3.8
1	21	3	2	60	6	37	8	2	40	14	31	21	4	28	12	13	29	1	11.84
1	21	3	2	61	13	31	19	37	1	35	10	23	39	22	7	13	14	3	11.23
1	21	3	2	62	4	36	20	6	23	2	19	38	17	7	3	13	4	2	9.34
1	21	3	2	63	7	34	27	35	32	13	8	31	1	5	23	7	33	2	6.810000001
1	21	3	2	64	3	34	14	4	24	13	36	19	22	16	25	10	7	1	9.57
1	21	3	2	65	10	24	16	5	34	21	36	12	28	25	29	4	32	1	9.91
1	21	3	2	66	7	28	1	37	24	39	5	29	27	40	23	34	33	2	8.550000001
1	21	3	2	67	11	28	27	29	12	25	33	7	23	5	20	4	21	2	10.54
1	21	3	2	68	13	18	8	21	39	19	22	10	40	35	1	5	31	2	16.13
1	21	3	2	69	11	23	20	17	18	4	7	14	27	29	24	5	36	2	2.85
1	21	3	2	70	6	31	8	34	28	21	13	19	18	3	27	20	16	3	12.11
1	21	3	2	71	13	39	5	40	3	22	28	35	38	19	27	33	8	3	14.4
1	21	3	2	72	10	9	5	32	25	34	2	17	20	12	23	7	4	2	5.689999999
1	21	3	2	73	11	12	23	28	4	7	17	31	21	25	9	27	33	2	2.69
1	21	3	2	74	12	34	10	16	1	13	3	20	38	40	6	39	19	3	6.859999999
1	21	3	2	75	13	3	40	38	17	10	31	29	37	39	19	18	8	3	7.9
1	21	3	2	76	6	23	8	22	33	14	25	5	27	36	6	35	37	2	10.9
1	21	3	2	77	10	29	2	4	20	17	36	24	6	32	31	18	16	2	7.810000001
1	21	3	2	78	4	33	34	27	13	20	9	40	3	38	5	25	16	2	10.18
1	21	3	2	79	5	18	17	6	9	35	1	19	20	7	21	13	34	2	12.98
1	21	3	2	80	9	10	38	17	31	29	7	8	3	27	5	28	33	2	15.16
1	21	3	2	81	8	35	27	23	33	13	19	37	34	17	14	5	21	2	6.41
1	21	3	2	82	8	22	18	1	23	27	17	5	29	21	38	40	9	2	7.09
1	21	3	2	83	10	2	20	32	12	24	27	25	28	4	7	18	36	2	3.66
1	21	3	2	84	5	16	37	25	17	35	20	19	33	38	29	23	36	2	12.64
1	21	3	2	85	10	9	34	7	2	28	20	24	25	16	18	4	27	1	9.84
1	21	3	2	86	13	19	28	10	14	1	8	40	27	3	5	38	22	3	7.35
1	21	3	2	87	11	5	21	28	33	34	16	17	24	36	23	14	27	2	4.050000001
1	21	3	2	88	1	20	38	19	9	12	39	25	35	32	2	24	4	2	8.809999999
1	21	3	2	89	11	36	5	24	21	31	27	6	23	28	14	17	2	2	4.119999999
1	21	3	2	90	3	27	4	25	2	34	28	22	39	16	20	19	10	3	9.329999998
1	21	3	2	91	7	27	16	1	20	38	28	3	29	14	37	23	31	2	10.88
1	21	3	2	92	7	13	31	14	18	19	7	3	34	29	5	25	1	2	11.87
1	21	3	2	93	12	35	40	12	37	24	22	3	38	34	39	8	36	3	9.579999998
1	21	3	2	94	12	22	8	38	37	36	10	40	3	2	32	39	12	3	3.88
1	21	3	2	95	4	19	18	36	14	39	8	13	32	16	9	24	7	1	4.689999999
1	21	3	2	96	9	19	18	17	21	8	7	29	23	31	1	35	28	2	11.75
1	21	3	2	97	12	38	40	8	6	39	1	9	20	25	3	19	13	3	3.58
1	21	3	2	98	3	22	8	31	16	4	20	35	19	17	36	24	12	2	14.68
1	21	3	2	99	1	20	38	39	2	36	19	25	24	4	6	3	16	1	9.16
1	21	3	2	100	2	36	22	7	37	32	4	24	20	6	39	40	16	1	7.810000001
1	21	3	2	101	8	2	14	31	23	8	7	39	21	28	10	1	29	2	8.02
1	21	3	2	102	5	40	12	18	13	25	27	24	16	3	38	21	14	1	14.09
1	21	3	2	103	3	16	27	18	40	2	6	8	37	38	36	32	4	1	10.13
1	21	3	2	104	7	18	37	19	10	38	29	31	28	6	36	7	21	1	9.25
1	21	3	2	105	4	12	3	16	9	19	1	20	23	14	34	28	10	1	7.039999999
1	21	3	2	106	9	7	17	18	14	23	33	29	3	13	37	27	10	2	3.01
1	21	3	2	107	8	23	18	38	5	7	28	24	8	35	27	22	33	2	8.850000001
1	21	3	2	108	5	33	16	36	22	39	25	19	23	14	3	5	9	2	10.33
1	21	3	2	109	3	13	4	21	24	22	6	25	39	9	8	31	2	2	8.600000001
1	21	3	2	110	1	34	12	32	16	24	37	22	6	19	25	20	40	1	3.23
1	21	3	2	111	2	4	36	39	12	9	1	13	38	6	2	21	34	1	8.609999999
1	21	3	2	112	6	39	37	22	31	5	13	14	20	16	17	12	18	2	7.23
1	21	3	2	113	13	13	37	8	35	27	17	3	22	1	28	19	31	3	5.609999999
1	21	3	2	114	6	28	20	37	3	32	14	40	5	19	17	18	36	2	11.01
1	21	3	2	115	5	8	39	25	32	20	17	38	27	22	29	9	5	2	9.969999999
1	21	3	2	116	7	37	17	14	33	9	5	13	16	3	18	40	29	3	9.050000001
1	21	3	2	117	12	36	37	10	32	38	35	22	1	2	13	4	39	2	10.06
1	21	3	2	118	2	1	20	16	32	10	12	17	8	38	36	24	25	1	10.4
1	21	3	2	119	6	39	6	38	3	17	27	9	1	23	24	28	31	2	11.52
1	21	3	2	120	9	10	8	17	18	40	14	29	23	28	33	1	7	2	9.760000002
1	21	3	2	121	10	5	21	23	24	4	2	9	27	20	12	16	6	1	15.87
1	21	3	2	122	1	16	20	24	9	12	6	1	32	38	40	22	36	1	9.52
1	21	3	2	123	4	23	2	3	24	38	8	27	6	1	16	32	7	2	5.939999999
1	21	3	2	124	9	29	38	19	37	14	23	18	33	22	17	5	27	2	16.22
1	21	3	2	125	8	8	39	14	7	17	27	37	31	1	33	24	21	2	10.62
1	21	3	2	126	2	37	4	34	16	13	6	32	28	19	12	2	3	1	5.49
1	21	3	2	127	13	35	19	37	28	10	7	1	8	29	3	40	31	3	6.6
1	21	3	2	128	1	36	25	9	24	20	35	4	38	2	40	6	10	3	8.559999999
1	21	3	2	129	5	1	7	6	21	16	25	22	31	18	38	36	3	1	8.960000001
1	21	3	2	130	4	28	39	21	12	36	1	17	38	19	2	16	20	2	3.01
2	22	1	0	1	1	4	11	24	14	6	3	37	40	17	12	16	15	-1	-1
2	22	1	0	2	2	30	32	21	29	5	23	10	18	33	38	2	9	-1	-1
2	22	1	0	3	3	26	19	39	27	7	28	36	34	35	13	20	8	-1	-1
2	22	1	0	4	4	1	22	25	31	0	0	0	0	0	0	0	0	-1	-1
2	22	1	1	1	1	37	15	4	14	12	6	40	24	3	17	11	16	-1	-1
2	22	1	1	2	1	17	37	4	11	12	6	40	15	14	35	24	38	-1	-1
2	22	1	1	3	3	20	27	8	34	13	7	39	5	28	19	26	36	-1	-1
2	22	1	1	4	3	26	34	12	13	35	39	28	8	27	20	19	36	-1	-1
2	22	1	1	5	1	14	12	40	16	3	15	17	24	4	6	37	11	-1	-1
2	22	1	1	6	2	9	23	29	32	4	2	33	5	18	10	37	30	-1	-1
2	22	1	1	7	3	34	37	26	19	20	7	27	39	35	13	29	36	-1	-1
2	22	1	1	8	3	13	39	26	20	8	28	27	36	19	35	34	7	-1	-1
2	22	1	1	9	1	15	6	40	24	3	14	11	37	17	12	20	4	-1	-1
2	22	1	1	10	3	26	34	7	27	28	35	36	20	39	8	19	13	-1	-1
2	22	1	1	11	1	36	6	3	37	16	12	24	17	40	14	11	4	-1	-1
2	22	1	1	12	2	2	18	28	29	10	21	9	38	32	30	23	5	-1	-1
2	22	1	1	13	3	36	35	26	8	27	34	39	13	28	7	20	19	-1	-1
2	22	1	1	14	1	6	37	3	16	24	11	17	40	12	15	14	4	-1	-1
2	22	1	1	15	3	26	36	39	34	35	13	19	11	28	27	8	20	-1	-1
2	22	1	1	16	2	33	5	30	2	38	23	10	29	21	32	18	9	-1	-1
2	22	1	1	17	3	17	7	19	26	8	12	28	35	39	13	36	20	-1	-1
2	22	1	1	18	2	5	23	26	10	32	29	21	33	18	30	9	38	-1	-1
2	22	1	1	19	1	15	14	40	17	4	12	24	32	16	11	37	18	-1	-1
2	22	1	1	20	2	38	19	9	32	10	29	21	33	2	30	5	20	-1	-1
2	22	1	1	21	3	19	26	34	8	27	7	28	13	36	35	39	20	-1	-1
2	22	1	1	22	2	32	23	21	18	33	2	38	9	10	30	5	29	-1	-1
2	22	1	1	23	2	10	9	38	30	21	18	2	33	29	23	32	8	-1	-1
2	22	1	1	24	2	21	29	23	3	32	35	38	5	9	10	30	18	-1	-1
2	22	1	1	25	3	19	20	39	28	34	27	12	33	35	8	36	7	-1	-1
2	22	1	1	26	2	5	23	32	18	21	12	10	38	2	33	29	30	-1	-1
2	22	1	1	27	3	8	27	20	7	35	39	13	19	28	34	36	26	-1	-1
2	22	1	1	28	1	11	16	40	14	6	27	24	17	15	37	12	3	-1	-1
2	22	1	1	29	1	6	39	40	24	17	11	28	37	16	15	4	14	-1	-1
2	22	1	1	30	2	38	21	33	23	29	10	30	36	26	27	32	24	-1	-1
2	22	1	1	31	2	38	14	32	33	29	5	23	2	21	9	18	10	-1	-1
2	22	1	1	32	3	27	8	39	13	20	7	34	26	19	24	36	6	-1	-1
2	22	1	1	33	1	4	6	12	14	32	17	11	36	37	16	40	3	-1	-1
2	22	1	1	34	1	11	17	14	15	6	3	4	16	24	40	12	37	-1	-1
2	22	1	1	35	3	34	35	19	26	36	8	13	39	27	20	7	9	-1	-1
2	22	1	1	36	3	20	28	34	19	13	39	8	36	7	26	35	27	-1	-1
2	22	1	1	37	2	19	16	10	23	2	29	32	33	38	21	30	17	-1	-1
2	22	1	1	38	2	32	5	21	29	10	30	9	18	2	33	38	23	-1	-1
2	22	1	1	39	1	37	11	3	4	16	15	6	40	17	14	24	12	-1	-1
2	22	1	1	40	1	7	4	20	6	17	15	14	40	16	24	12	3	-1	-1
2	22	1	1	41	3	26	7	35	36	13	34	28	8	33	27	20	19	-1	-1
2	22	1	1	42	2	23	32	5	2	9	33	7	10	18	21	29	38	-1	-1
2	22	1	1	43	2	29	33	34	21	23	32	38	18	30	2	10	5	-1	-1
2	22	1	1	44	2	33	18	10	35	30	5	21	23	32	29	4	2	-1	-1
2	22	1	1	45	1	37	38	24	17	14	11	3	32	23	40	15	16	-1	-1
2	22	1	1	46	3	26	19	13	10	28	27	8	7	20	39	34	36	-1	-1
2	22	1	1	47	1	40	24	13	12	16	3	11	15	4	6	37	14	-1	-1
2	22	1	1	48	2	5	33	27	23	37	11	21	38	10	29	9	19	-1	-1
2	22	1	1	49	2	9	2	30	23	29	10	38	5	32	33	21	12	-1	-1
2	22	1	1	50	2	21	5	23	30	38	29	10	32	18	9	33	2	-1	-1
2	22	1	1	51	1	14	16	12	11	37	40	15	3	8	18	6	24	-1	-1
2	22	1	1	52	2	10	29	12	33	38	21	23	32	2	30	36	5	-1	-1
2	22	1	1	53	3	26	6	36	5	39	18	13	35	34	19	20	7	-1	-1
2	22	1	1	54	1	16	24	40	12	15	37	4	11	3	17	14	6	-1	-1
2	22	1	1	55	3	8	33	34	13	39	27	20	28	36	19	35	26	-1	-1
2	22	1	1	56	1	3	26	15	12	13	23	4	24	6	11	16	40	-1	-1
2	22	1	1	57	3	13	36	7	8	26	20	30	27	39	35	28	29	-1	-1
2	22	1	1	58	2	32	18	21	29	5	30	9	23	33	10	2	38	-1	-1
2	22	1	1	59	1	15	12	33	37	14	3	16	40	39	4	24	6	-1	-1
2	22	1	1	60	2	23	18	33	38	21	32	10	5	30	9	29	2	-1	-1
2	22	1	1	61	2	20	28	9	10	30	21	2	33	32	23	18	27	-1	-1
2	22	1	1	62	2	9	21	33	10	5	30	2	38	18	23	32	29	-1	-1
2	22	1	1	63	1	14	6	40	4	16	24	15	17	18	28	37	12	-1	-1
2	22	1	1	64	1	38	24	16	11	40	14	12	6	37	15	4	3	-1	-1
2	22	1	1	65	1	12	4	11	24	33	17	16	3	37	14	36	15	-1	-1
2	22	1	1	66	1	2	17	4	14	37	24	3	16	40	15	12	11	-1	-1
2	22	1	1	67	2	23	5	18	6	29	21	2	30	10	33	32	38	-1	-1
2	22	1	1	68	3	27	28	13	6	34	20	39	36	19	7	8	35	-1	-1
2	22	1	1	69	3	26	36	35	7	8	19	20	34	39	28	27	13	-1	-1
2	22	1	1	70	3	7	35	26	20	28	27	39	19	13	36	34	8	-1	-1
2	22	1	1	71	1	17	37	15	14	6	11	12	16	40	3	24	4	-1	-1
2	22	1	1	72	1	40	12	6	14	24	17	4	16	3	27	11	15	-1	-1
2	22	1	1	73	1	6	14	37	12	10	29	40	3	15	16	4	17	-1	-1
2	22	1	1	74	3	26	18	8	7	33	36	20	34	21	19	13	39	-1	-1
2	22	1	1	75	2	10	23	2	33	18	9	32	38	21	5	29	30	-1	-1
2	22	1	1	76	1	40	15	14	12	4	24	6	37	11	17	3	16	-1	-1
2	22	1	1	77	2	23	5	33	38	10	29	21	32	18	30	9	2	-1	-1
2	22	1	1	78	1	37	14	6	3	11	19	24	12	4	16	17	32	-1	-1
2	22	1	1	79	3	23	19	5	34	27	35	8	36	20	28	29	13	-1	-1
2	22	1	1	80	3	39	19	8	15	32	24	14	26	36	7	20	34	-1	-1
2	22	1	1	81	3	36	20	39	5	19	7	34	8	27	14	28	35	-1	-1
2	22	1	1	82	3	39	13	27	28	19	35	8	26	36	7	20	34	-1	-1
2	22	1	1	83	3	39	27	36	20	34	26	35	19	28	7	3	13	-1	-1
2	22	1	1	84	2	32	29	18	30	5	33	23	2	38	9	10	21	-1	-1
2	22	1	1	85	2	33	29	6	38	8	21	30	2	10	23	35	9	-1	-1
2	22	1	1	86	1	40	24	16	11	14	3	4	15	17	12	6	37	-1	-1
2	22	1	1	87	2	2	9	35	10	23	21	38	14	32	18	5	30	-1	-1
2	22	1	1	88	1	40	6	15	24	14	3	16	17	37	12	4	11	-1	-1
2	22	1	1	89	3	36	26	34	12	35	7	20	13	3	24	19	39	-1	-1
2	22	1	1	90	3	39	28	35	7	4	26	34	36	27	8	19	20	-1	-1
2	22	1	2	1	10	19	9	2	21	33	8	38	32	10	7	27	18	2	2.86
2	22	1	2	2	4	10	5	34	27	3	18	39	11	38	17	21	15	2	3.45
2	22	1	2	3	6	12	29	33	36	17	19	15	39	11	21	34	35	3	6.220000001
2	22	1	2	4	3	11	33	14	13	21	2	10	5	17	29	12	26	2	1.4
2	22	1	2	5	4	27	10	23	6	7	4	34	11	30	3	33	9	2	4.359999999
2	22	1	2	6	1	9	17	29	38	10	40	2	37	23	3	30	33	2	3.99
2	22	1	2	7	4	6	4	33	3	32	8	26	29	38	9	20	24	3	14.17
2	22	1	2	8	3	33	10	35	4	26	6	17	37	18	30	29	5	2	2.01
2	22	1	2	9	13	35	3	19	11	24	34	4	17	14	37	15	36	3	5.029999999
2	22	1	2	10	13	20	17	12	35	14	37	3	16	11	15	19	13	3	6.199999999
2	22	1	2	11	13	16	35	14	6	24	17	4	37	11	19	27	20	3	8.899999999
2	22	1	2	12	13	8	11	14	6	36	15	34	17	24	28	37	16	3	2.72
2	22	1	2	13	1	32	21	24	10	17	18	33	29	6	5	38	11	2	1.36
2	22	1	2	14	6	40	9	20	27	11	39	14	8	2	26	18	17	3	5.85
2	22	1	2	15	6	4	27	24	35	7	13	17	30	12	8	21	18	3	2.22
2	22	1	2	16	9	6	27	40	28	7	37	13	34	35	26	11	36	3	0.6299999999
2	22	1	2	17	2	36	14	2	3	33	5	18	10	30	11	9	37	2	1.6
2	22	1	2	18	12	9	29	11	32	40	24	6	16	17	15	2	12	2	9.32
2	22	1	2	19	11	18	36	8	39	35	5	9	27	7	13	29	26	2	1.33
2	22	1	2	20	7	28	26	9	6	17	36	15	27	14	8	20	32	3	2.67
2	22	1	2	21	1	21	38	24	29	37	9	5	32	11	18	17	33	2	3.03
2	22	1	2	22	12	14	40	24	4	23	12	11	16	33	10	37	21	2	3.4
2	22	1	2	23	4	21	7	9	14	2	36	3	11	32	12	35	18	3	3.4
2	22	1	2	24	5	34	29	16	3	4	21	20	18	35	9	36	14	3	3.29
2	22	1	2	25	5	15	24	21	12	39	26	32	13	18	10	36	37	3	5.09
2	22	1	2	26	13	19	35	3	16	14	15	40	11	34	12	39	6	2	5.380000001
2	22	1	2	27	8	36	13	24	33	39	7	3	20	11	26	35	17	3	4.060000001
2	22	1	2	28	5	3	35	21	39	2	14	26	28	5	29	16	37	2	2.91
2	22	1	2	29	5	6	23	20	35	39	12	4	10	37	18	30	27	2	5.01
2	22	1	2	30	3	4	21	9	24	16	40	23	28	18	38	35	32	3	5.720000001
2	22	1	2	31	8	9	12	8	37	34	26	14	13	35	40	28	7	3	1.39
2	22	1	2	32	7	14	40	36	21	26	19	17	12	8	13	39	9	3	4.130000001
2	22	1	2	33	2	29	5	4	21	2	12	38	15	18	26	16	10	2	1.64
2	22	1	2	34	6	39	27	17	32	8	5	33	34	11	40	35	12	2	4.640000001
2	22	1	2	35	1	30	9	21	3	12	16	32	40	10	33	38	2	2	3.99
2	22	1	2	36	12	6	10	24	11	14	40	15	29	9	16	37	32	2	5.060000001
2	22	1	2	37	11	38	34	39	9	19	7	28	29	35	8	2	27	2	2.64
2	22	1	2	38	6	17	3	34	8	9	11	10	5	35	36	28	4	2	1.31
2	22	1	2	39	13	20	24	6	34	4	14	27	3	40	19	15	11	2	6.51
2	22	1	2	40	2	24	34	38	17	30	9	40	23	15	10	33	18	2	3.01
2	22	1	2	41	5	6	34	30	39	16	8	3	14	32	19	23	10	2	2.98
2	22	1	2	42	6	34	20	5	30	33	14	27	26	19	12	17	16	2	3.93
2	22	1	2	43	6	32	37	9	27	28	7	15	20	16	35	6	33	2	4.380000001
2	22	1	2	44	8	6	20	24	36	30	16	13	34	35	7	11	39	3	1.95
2	22	1	2	45	8	28	15	37	36	23	35	19	27	20	14	12	34	3	5.310000001
2	22	1	2	46	9	34	12	13	24	35	39	11	27	8	20	7	6	3	3
2	22	1	2	47	12	30	11	23	16	15	24	3	29	5	12	6	37	2	4.43
2	22	1	2	48	9	27	36	12	35	3	20	17	7	34	14	28	13	3	2.11
2	22	1	2	49	8	28	8	16	33	35	6	37	39	11	7	13	26	3	4.279999999
2	22	1	2	50	4	24	13	30	39	12	17	10	37	7	21	18	5	2	1.05
2	22	1	2	51	9	26	36	37	13	6	34	28	3	27	7	40	35	3	3.1
2	22	1	2	52	10	5	2	32	18	7	9	35	23	34	26	21	29	2	6.109999999
2	22	1	2	53	3	27	4	40	30	5	3	28	9	11	38	23	33	2	4
2	22	1	2	54	8	19	39	13	20	11	28	37	7	6	24	36	2	3	2.38
2	22	1	2	55	9	6	35	27	24	39	26	34	11	28	14	13	36	3	4.42
2	22	1	2	56	2	11	5	33	29	23	16	3	2	34	38	32	14	2	3.34
2	22	1	2	57	13	3	4	28	13	16	6	7	11	14	15	8	17	3	1.79
2	22	1	2	58	9	39	28	36	19	14	7	13	4	34	20	12	6	3	2.03
2	22	1	2	59	7	12	8	36	27	13	7	29	16	14	23	39	3	3	2.81
2	22	1	2	60	10	36	38	2	18	26	5	23	21	32	20	9	13	3	3.59
2	22	1	2	61	7	39	13	8	24	14	21	36	19	37	40	29	35	3	1.94
2	22	1	2	62	10	39	20	5	2	9	10	23	36	38	18	32	13	3	2.31
2	22	1	2	63	13	19	4	16	6	28	26	3	35	40	14	24	11	3	8.579999998
2	22	1	2	64	11	32	34	13	27	18	7	8	39	35	10	26	29	2	4.949999999
2	22	1	2	65	5	39	19	9	12	16	14	28	32	8	29	5	6	2	4.23
2	22	1	2	66	6	24	15	39	28	12	18	19	8	14	32	38	26	2	3.69
2	22	1	2	67	3	13	34	17	9	11	30	3	21	37	33	10	2	3	6.68
2	22	1	2	68	2	33	14	10	6	23	18	40	34	3	29	9	38	2	2.37
2	22	1	2	69	3	34	2	32	23	24	28	11	5	10	16	4	18	2	2.1
2	22	1	2	70	12	12	14	37	23	6	29	3	4	17	16	18	21	2	4.039999999
2	22	1	2	71	9	8	34	36	6	3	16	20	35	19	27	4	39	3	2.91
2	22	1	2	72	9	11	13	35	8	34	27	16	17	36	3	39	26	3	2.58
2	22	1	2	73	1	17	9	23	3	33	21	38	5	29	16	24	30	2	2.77
2	22	1	2	74	11	19	27	10	35	8	9	5	28	26	29	34	7	2	1.16
2	22	1	2	75	13	28	3	20	4	16	12	15	34	36	14	6	11	3	4.5
2	22	1	2	76	10	10	38	21	34	30	28	39	18	33	19	2	29	2	2.71
2	22	1	2	77	12	21	6	3	15	2	37	18	40	23	24	14	17	2	4
2	22	1	2	78	1	32	40	2	17	14	24	38	33	18	30	21	5	2	2.08
2	22	1	2	79	1	29	5	4	32	38	17	33	18	2	40	9	14	2	1.58
2	22	1	2	80	7	3	26	30	8	37	18	19	24	7	11	36	20	3	3.64
2	22	1	2	81	3	38	26	23	3	29	10	6	9	12	7	5	37	2	1.1
2	22	1	2	82	8	35	13	39	20	26	2	24	8	28	15	12	3	2	8.91
2	22	1	2	83	8	40	26	13	16	8	20	17	36	7	11	35	9	3	1.59
2	22	1	2	84	7	40	3	20	11	15	28	5	30	7	8	19	13	3	3.41
2	22	1	2	85	2	33	2	7	5	11	17	18	21	32	10	37	14	2	1.19
2	22	1	2	86	4	2	16	5	21	26	24	30	19	4	40	34	9	2	2.02
2	22	1	2	87	11	5	34	8	20	28	19	35	30	39	27	29	9	2	3.97
2	22	1	2	88	10	23	38	39	5	36	27	21	30	7	10	18	33	2	2.74
2	22	1	2	89	4	3	2	33	13	29	37	26	24	10	14	19	18	3	2.33
2	22	1	2	90	10	36	10	18	33	34	23	2	30	32	5	35	26	2	1.83
2	22	1	2	91	10	23	2	7	9	27	29	5	8	26	38	18	30	2	1.95
2	22	1	2	92	12	12	14	32	40	11	38	23	24	9	3	17	4	2	2.51
2	22	1	2	93	5	30	20	29	33	21	8	7	15	12	24	19	3	2	2.93
2	22	1	2	94	3	40	10	34	9	21	32	33	11	4	37	38	26	2	2.06
2	22	1	2	95	1	38	6	37	10	21	2	5	4	32	18	16	33	2	0.9299999999
2	22	1	2	96	10	9	2	19	23	7	26	20	29	32	18	30	38	2	4.09
2	22	1	2	97	1	38	30	23	11	29	40	17	32	5	9	12	33	2	2.33
2	22	1	2	98	11	19	26	23	18	35	39	34	28	9	13	7	32	3	4.16
2	22	1	2	99	6	19	35	24	18	29	16	12	17	8	7	10	20	2	1.53
2	22	1	2	100	7	28	15	27	10	26	16	34	13	11	8	12	32	2	1.72
2	22	1	2	101	12	15	23	3	18	24	12	17	4	37	32	11	10	2	1.27
2	22	1	2	102	10	23	2	13	32	10	29	33	8	38	28	35	30	3	1.5
2	22	1	2	103	5	10	34	30	20	4	5	27	40	37	28	6	18	2	1.46
2	22	1	2	104	7	39	16	20	7	27	11	10	40	28	21	4	8	3	3.52
2	22	1	2	105	12	12	17	6	40	11	15	3	18	2	10	32	14	2	2.96
2	22	1	2	106	5	10	26	21	7	40	23	13	9	37	16	39	11	3	1.52
2	22	1	2	107	2	21	23	29	2	6	37	18	26	14	10	12	33	2	3.18
