Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Version,Condition,Wrong_option
22,1,1,0.501666666666667,1.24762847199963,1.33162966600139,2,3,2
22,2,2,0.59,1.15423987000031,1.48412389200166,2,3,1
22,1,2,0.535,1.32430763000229,1.90392197899928,2,3,2
22,2,2,0.741666666666667,0.871241385997564,1.77149963499687,2,3,1
22,1,1,0.576666666666667,1.09580989899769,1.73114067200004,2,3,2
22,1,1,0.706666666666667,1.0648744809987,2.1159512569975,2,3,2
22,2,2,0.721666666666667,1.21063225699982,2.21469369599799,2,3,1
22,2,2,0.663333333333333,1.22485249500096,1.81884622500002,2,3,1
22,2,2,0.748333333333333,1.09438730799957,1.90643132900004,2,3,1
22,1,2,0.686666666666667,1.55276472600235,2.07552153900178,2,3,2
22,2,2,0.758333333333333,1.12431279399971,2.00675794500057,2,3,1
22,1,1,0.541666666666667,1.1300862829994,1.60442767399945,2,3,2
22,1,2,0.536666666666667,1.76133293900057,2.42885560099967,2,3,2
22,1,1,0.748333333333333,1.19029327300086,2.00816661900171,2,3,2
22,1,1,0.808333333333333,1.45200767700226,2.38442828199913,2,3,2
22,1,1,0.501666666666667,1.39527705100045,2.49335046299893,2,3,2
22,4,4,0.558333333333333,1.40444112000114,2.68816464400152,2,1,NaN
22,1,1,0.58,1.14356897700054,1.67387395100013,2,1,NaN
22,1,1,0.501666666666667,2.34703222299868,2.72688985399873,2,1,NaN
22,1,1,0.423333333333333,1.78031421100241,2.7440620769994,2,1,NaN
22,2,2,0.565,1.40481175799869,2.00688789999913,2,1,NaN
22,1,2,0.501666666666667,1.7317401629989,11.0620988689989,2,1,NaN
22,4,4,0.603333333333333,1.20615479299886,2.52865087700047,2,1,NaN
22,3,3,0.763333333333333,1.54276443499839,2.44960659500066,2,1,NaN
22,2,2,0.501666666666667,1.91448328400293,2.34142585300287,2,1,NaN
22,2,2,0.501666666666667,1.747272831999,1.87090862399782,2,1,NaN
22,2,2,0.636666666666667,1.23137035900072,1.64210284600267,2,1,NaN
22,4,4,0.611666666666667,1.33313993499905,2.18316980799864,2,1,NaN
22,3,2,0.501666666666667,1.52437187100077,1.93620720300169,2,1,NaN
22,2,2,0.551666666666667,1.58148595999955,2.3128936840003,2,1,NaN
22,3,3,0.631666666666667,1.01453850799953,2.04988708599922,2,1,NaN
22,2,2,0.783333333333333,1.38718802800213,17.7103748520021,2,1,NaN
22,4,4,0.513333333333333,1.19688973699886,1.87211453499913,2,1,NaN
22,4,2,0.528333333333333,1.11309909399642,1.8993161929975,2,1,NaN
22,2,2,0.526666666666667,1.12359161799759,1.69578357799764,2,1,NaN
22,4,4,0.755,1.09520070600047,2.2504180399992,2,1,NaN
22,1,4,0.56,1.85929044799923,2.4061666460002,2,1,NaN
22,4,2,0.501666666666667,1.3855352669998,1.48375403200043,2,1,NaN
22,1,1,0.468333333333333,2.80520595200142,4.55942868700004,2,1,NaN
22,3,4,0.58,8.80277574499996,10.6385671370008,2,1,NaN
22,3,3,0.723333333333333,2.93399232400043,5.11347184400074,2,1,NaN
22,4,4,0.48,6.44371151599989,7.29467938700327,2,1,NaN
22,2,2,0.79,1.20907737699963,2.78034475000095,2,1,NaN
22,3,3,0.591666666666667,1.47110294100275,1.99365838700032,2,1,NaN
22,4,2,0.37,1.46274608600288,2.72999270900254,2,1,NaN
22,4,4,0.418333333333333,2.3025075029982,3.30531752599927,2,1,NaN
22,4,4,0.5,6.49565306699878,7.0507947699989,2,1,NaN
22,2,2,0.38,3.09458898299999,4.29011890499896,2,1,NaN
22,3,3,0.656666666666667,1.34317619400099,2.05921550300263,2,1,NaN
22,2,2,0.738333333333333,1.22037183000066,2.02390867199938,2,1,NaN
22,4,4,0.501666666666667,1.52998031500101,1.91796056300154,2,1,NaN
22,3,3,0.87,1.6423165160013,2.48518803399929,2,2,1
22,3,3,0.865,1.54972486100087,3.19219995000094,2,2,4
22,3,3,0.835,1.41164042699893,2.33407226000054,2,2,2
22,1,1,0.87,2.41200701500202,10.3584691870019,2,2,4
22,3,3,0.853333333333333,1.80318281699874,7.42983853899932,2,2,1
22,1,1,0.756666666666667,8.5795229050018,10.7584418980005,2,2,3
22,2,2,0.791666666666667,1.40960164900025,2.26056588999927,2,2,4
22,2,2,0.775,1.64425697700062,2.93504553299863,2,2,3
22,4,4,0.611666666666667,7.8359296009985,9.47940163899693,2,2,1
22,2,2,0.773333333333333,1.37571960100104,2.01070076000178,2,2,4
22,4,1,0.506666666666667,3.20523732300353,3.70355286300037,2,2,1
22,1,1,0.958333333333333,1.79763039799946,3.2661472869986,2,2,2
22,4,4,0.94,1.64006980500199,2.93897653200111,2,2,3
22,1,1,0.898333333333333,4.20040626599803,5.48329200599983,2,2,4
22,2,2,0.565,2.41561766800078,2.90743894300249,2,2,3
22,2,2,0.756666666666667,2.40108388199951,3.10860277399843,2,2,3
22,2,2,0.783333333333333,3.09892623199994,4.49296638400119,2,2,1
22,4,4,0.738333333333333,1.43503146199873,2.43821692799975,2,2,2
22,2,2,0.826666666666667,1.75959581500138,2.74669593599901,2,2,3
22,4,4,0.945,1.65475875600168,2.69725343100072,2,2,2
22,4,4,0.871666666666667,1.0890322990017,9.55600677400071,2,2,2
22,4,4,0.863333333333333,1.16860509199978,2.61996780000118,2,2,2
22,3,3,0.851666666666667,1.64596714700019,2.55253469700256,2,2,4
22,2,2,0.855,1.42238253799951,2.26603599900045,2,2,1
22,1,2,0.881666666666667,2.07389861200136,3.11770822900144,2,2,2
22,1,1,0.903333333333333,1.20279188999848,2.0777856929999,2,2,4
22,2,2,0.885,1.17349051999918,1.81719278400124,2,2,4
22,1,1,0.886666666666667,1.10738747800133,2.23773470000015,2,2,3
22,2,2,0.881666666666667,1.68043283500083,2.57902463899882,2,2,1
22,3,3,0.876666666666667,1.63151311600086,2.58711160500025,2,2,4
22,2,2,0.811666666666667,14.4461082050002,15.4729086739972,2,2,3
22,3,3,0.758333333333333,1.29036994499984,1.88694789099827,2,2,1
22,2,2,0.885,1.31770508200134,2.07285598900125,2,2,1
22,3,3,0.501666666666667,2.84045213700301,3.03478360000008,2,2,4
22,2,2,0.818333333333333,1.1569155770012,1.96839873299905,2,2,4
22,2,2,0.886666666666667,1.86227001699808,2.61739233399931,2,2,1
22,4,3,0.253333333333333,1.36281844699988,20.1986079199996,2,2,1
22,4,4,0.89,1.47061912299978,3.40868792900073,2,2,3
22,2,2,0.766666666666667,1.43527009999889,2.79895226299777,2,2,1
22,1,1,0.786666666666667,1.440714321001,2.14025230000334,2,2,2
22,3,4,0.803333333333333,2.41781958199863,3.14153617600095,2,2,4
22,4,4,0.645,0.906186767999316,1.88490558500052,2,2,1
22,4,3,0.858333333333333,1.30150494999907,2.05656491799891,2,2,3
22,2,2,0.763333333333333,1.97813766000036,3.52440485499756,2,2,3
22,3,3,0.508333333333333,2.00173837799957,2.55003697099892,2,2,1
22,3,3,0.751666666666667,1.60231490300066,3.21402273800049,2,2,1
22,2,2,0.81,4.67807972500304,6.6501319270028,2,2,1
22,2,2,0.81,1.50178728099854,2.35313355299877,2,2,3
22,2,2,0.933333333333333,1.47812968799917,2.56923902400013,2,2,1
22,2,2,0.906666666666667,2.32550558200091,3.29660046199933,2,2,1
22,1,1,0.72,1.25425193200135,2.17773313300131,2,2,2
22,3,3,0.821666666666667,1.81344194100166,2.8486883580008,2,2,4
22,4,4,0.541666666666667,1.44929599700117,3.28434059500069,2,2,3
22,3,3,0.578333333333333,1.33878112599996,2.70921167400229,2,2,2
22,3,3,0.501666666666667,16.9800917419998,18.4164504479995,2,2,2
22,1,1,0.501666666666667,4.6799150279985,4.79408460899867,2,2,4
22,1,1,0.565,1.22786436800016,2.1183007940017,2,2,2
22,3,3,0.551666666666667,1.74124839000069,2.72116249700048,2,2,2
22,1,3,0.501666666666667,5.55897366000136,5.72175499400328,2,2,3
22,3,3,0.536666666666667,3.07671323600152,3.68027595899912,2,2,4
22,4,4,0.708333333333333,1.10925566700098,1.76080225899932,2,2,1
22,2,3,0.611666666666667,9.79802598899914,10.3784926529988,2,2,3
22,2,2,0.675,1.13975371400011,1.81602464200114,2,2,3
22,2,2,0.501666666666667,1.48871112000052,5.50782086099935,2,2,3
22,2,2,0.858333333333333,2.35922812100034,5.3373401889985,2,2,4
22,2,2,0.858333333333333,1.7491002200004,3.32869423800003,2,2,3
22,1,1,0.838333333333333,1.28473887399741,2.20694168099726,2,2,4
22,2,2,0.863333333333333,1.52299013800075,2.22132142100236,2,2,1
22,1,1,0.856666666666667,1.55279206199702,2.92418578499928,2,2,2
22,4,4,0.735,1.23322403099883,2.1874356240005,2,2,2
22,3,3,0.641666666666667,1.67089625100198,2.23511191800208,2,1,NaN
22,1,3,0.501666666666667,1.69982199899823,2.39060009899913,2,1,NaN
22,3,3,0.518333333333333,1.13117251299991,1.52658329299811,2,1,NaN
22,1,1,0.416666666666667,1.82952890900197,2.31169525500081,2,1,NaN
22,3,3,0.518333333333333,1.61477583700253,2.17058111500228,2,1,NaN
22,4,3,0.501666666666667,1.23079625500031,1.4582344800001,2,1,NaN
22,2,2,0.493333333333333,0.986537009997846,1.55778933699912,2,1,NaN
22,3,3,0.545,1.21973199700005,1.63100360599856,2,1,NaN
22,1,1,0.541666666666667,1.30508654599907,2.14006636100021,2,1,NaN
22,4,2,0.563333333333333,1.27421763000166,1.79745407900191,2,1,NaN
22,3,2,0.501666666666667,2.53736360200128,2.96340604900251,2,1,NaN
22,2,2,0.618333333333333,1.3200510539973,2.13993123999899,2,1,NaN
22,2,2,0.741666666666667,1.08087662999969,1.7171060369983,2,1,NaN
22,4,1,0.255,10.2995002380012,11.9592615760012,2,1,NaN
22,1,2,0.411666666666667,1.75257475599938,3.04294009600198,2,1,NaN
22,4,4,0.591666666666667,1.07648926800175,2.007280455,2,1,NaN
22,2,1,0.501666666666667,1.96225913499802,2.26933437199841,2,1,NaN
22,1,3,0.38,1.68585272700147,2.42484607799997,2,1,NaN
22,2,2,0.381666666666667,2.0913117759992,3.08596236300218,2,1,NaN
22,3,3,0.506666666666667,4.80495200299993,5.32887722999658,2,1,NaN
22,2,2,0.573333333333333,1.13907500500136,1.59911319900129,2,1,NaN
22,1,1,0.621666666666667,1.33832033900035,2.25390484599848,2,1,NaN
22,1,1,0.501666666666667,1.81469212899901,1.92259500499858,2,1,NaN
22,4,2,0.501666666666667,1.04043212200122,1.31498088300214,2,1,NaN
22,2,2,0.566666666666667,1.01131398399957,1.58987690600043,2,1,NaN
22,1,1,0.603333333333333,1.61104182700001,2.24607318999915,2,1,NaN
22,4,3,0.546666666666667,1.91161427800034,2.45008969600167,2,1,NaN
22,3,3,0.586666666666667,1.94757897700038,2.56732189800096,2,1,NaN
22,1,2,0.693333333333333,1.1467425209994,2.43674682799974,2,1,NaN
22,3,4,0.501666666666667,4.87952758299798,5.36976698199942,2,1,NaN
22,4,4,0.586666666666667,1.33969117700326,2.17367422300231,2,1,NaN
22,3,3,0.546666666666667,1.85126922600102,2.38291698200192,2,1,NaN
22,4,2,0.528333333333333,1.23361537700112,2.01291711000158,2,1,NaN
22,1,4,0.501666666666667,2.27936476999821,2.53915684700041,2,1,NaN
22,1,3,0.501666666666667,3.2565001289986,4.20276299499892,2,1,NaN
22,4,4,0.651666666666667,3.06758883899965,3.92530806200011,2,3,2
22,4,4,0.635,1.45942178800033,2.14255533600226,2,3,2
22,4,2,0.501666666666667,1.26822873799756,1.46265722299722,2,3,2
22,2,2,0.626666666666667,1.18468492900138,1.97218337000231,2,3,4
22,4,4,0.638333333333333,0.984600964999117,1.59559363500011,2,3,2
22,2,2,0.831666666666667,1.18337438900198,2.23419189800188,2,3,4
22,2,4,0.531666666666667,1.46866107700043,1.95981437199953,2,3,4
22,4,4,0.641666666666667,0.8365447019969,1.35976983599903,2,3,2
22,4,4,0.606666666666667,1.02959952599849,1.64754947300025,2,3,2
22,4,4,0.501666666666667,1.05003682700044,1.52510765899933,2,3,2
22,4,4,0.501666666666667,1.71662960899994,3.68846928099811,2,3,2
22,2,2,0.703333333333333,1.04616754100061,1.70411591100128,2,3,4
22,2,2,0.855,0.905204607999622,1.79649603800135,2,3,4
22,4,2,0.501666666666667,1.11192046699944,1.24210971600041,2,3,2
22,4,4,0.683333333333333,0.957862982999359,1.54429214300035,2,3,2
22,2,2,0.488333333333333,1.04651756699968,10.9462655579991,2,3,4
22,2,2,0.501666666666667,2.6540736930001,2.91229192899846,2,3,4
22,4,2,0.501666666666667,2.97524514299948,3.12278976800008,2,3,2
22,4,4,0.501666666666667,12.471720614998,12.875480884999,2,3,2
22,4,4,0.501666666666667,1.66249694599901,1.7543240499981,2,3,2
22,2,2,0.616666666666667,1.15098275699711,1.66774566599997,2,3,4
22,4,4,0.74,1.02649440000096,1.71685850599897,2,3,2
22,4,2,0.501666666666667,1.55641291999927,1.85463231500034,2,3,2
22,4,2,0.696666666666667,2.49668858500081,8.25147153299986,2,3,2
22,2,2,0.728333333333333,1.70257902999947,2.66531369800214,2,3,4
22,4,4,0.786666666666667,1.55333847600195,2.70965876400078,2,3,2
22,4,2,0.501666666666667,1.65949686300155,1.79842501700114,2,3,2
22,4,4,0.535,1.37014844000078,1.99713399800021,2,3,2
22,4,2,0.501666666666667,1.1209385229995,1.41136843300046,2,3,2
22,2,2,0.501666666666667,1.18346916000155,1.36193655500028,2,3,4
22,2,4,0.755,10.367799448999,17.5796003639989,2,3,4
22,4,2,0.501666666666667,3.6072434020025,3.93773121300183,2,3,2
22,4,2,0.501666666666667,1.29297312899871,1.90416144399933,2,3,2
22,4,2,0.501666666666667,1.17581643300218,1.45047705800243,2,3,2
22,4,2,0.501666666666667,0.948461735999444,1.16699597399929,2,3,2
22,3,3,0.655,1.28814078700088,1.82652194500042,2,1,NaN
22,2,3,0.501666666666667,1.65455556000234,1.72059627100316,2,1,NaN
22,2,2,0.548333333333333,1.24067580400151,1.53866829100298,2,1,NaN
22,2,2,0.656666666666667,0.882222443000501,1.23020619599993,2,1,NaN
22,4,4,0.748333333333333,1.17655711300176,1.78782764599964,2,1,NaN
22,4,4,0.501666666666667,1.76818254600221,1.83542753400252,2,1,NaN
22,2,2,0.73,1.12555854400125,1.57731300999876,2,1,NaN
22,4,4,0.728333333333333,1.27737358900049,2.0408834109985,2,1,NaN
22,2,2,0.93,1.1219486930022,1.94953319300112,2,1,NaN
22,3,3,0.538333333333333,1.81898697200086,2.40669162699851,2,1,NaN
22,2,2,0.618333333333333,0.913149848998728,1.40388253200217,2,1,NaN
22,1,1,0.778333333333333,1.4076754029993,2.58774416800225,2,1,NaN
22,4,4,0.57,1.31047770499936,1.93072833100086,2,1,NaN
22,3,3,0.523333333333333,1.41581334000148,2.1232572709996,2,1,NaN
22,1,1,0.615,1.36979586899906,1.75722729799963,2,1,NaN
22,4,4,0.501666666666667,1.5947720410004,1.72465955799998,2,1,NaN
22,1,1,0.501666666666667,2.33280777300024,2.51099666200025,2,1,NaN
22,1,1,0.501666666666667,1.47048727999936,1.69723415499902,2,1,NaN
22,3,4,0.501666666666667,3.80911049499991,5.45341404499777,2,1,NaN
22,3,4,0.501666666666667,3.25869205500203,3.49288951500057,2,1,NaN
22,4,4,0.346666666666667,2.19601957199848,3.11833230000047,2,1,NaN
22,4,4,0.45,1.14830168899789,1.95155812300072,2,1,NaN
22,3,3,0.378333333333333,2.628628587001,3.82304345900047,2,1,NaN
22,4,4,0.42,1.34460625800057,2.01932507600213,2,1,NaN
22,4,4,0.606666666666667,1.43090001599921,2.58650379300161,2,1,NaN
22,3,3,0.501666666666667,1.87766168500093,2.39307603500129,2,1,NaN
22,1,2,0.53,1.25998852799967,2.09417294699961,2,1,NaN
22,4,3,0.766666666666667,12.1912270559988,13.4821535569972,2,1,NaN
22,3,3,0.878333333333333,1.03774986400094,1.73643611299849,2,1,NaN
22,2,4,0.501666666666667,1.34160302600139,1.66656842099837,2,1,NaN
22,1,1,0.765,1.23385371700351,2.48623572700308,2,1,NaN
22,4,1,0.353333333333333,6.70884242700049,7.64698810100163,2,1,NaN
22,3,3,0.71,1.65198393399987,2.99822753999979,2,1,NaN
22,4,4,0.501666666666667,1.42536005399961,1.74840218399913,2,1,NaN
22,1,1,0.668333333333333,1.3619095110007,2.34927956699903,2,1,NaN
22,1,3,0.501666666666667,1.47280501699788,1.8110528929974,2,3,3
22,1,1,0.501666666666667,1.63077599899771,2.93885434899858,2,3,3
22,3,3,0.613333333333333,1.23143174200231,1.93044184200335,2,3,1
22,1,1,0.656666666666667,1.49621626199951,2.07654445200023,2,3,3
22,1,1,0.501666666666667,1.35683937600334,1.51060724400304,2,3,3
22,3,3,0.771666666666667,0.950887726998189,1.46526303299834,2,3,1
22,3,3,0.545,1.34767580399784,1.9180729289983,2,3,1
22,1,1,0.578333333333333,1.21325384000011,1.94432043000052,2,3,3
22,1,1,0.623333333333333,1.46177207599976,2.32855340000242,2,3,3
22,3,1,0.501666666666667,1.34236962900104,2.00212671600093,2,3,1
22,3,3,0.63,0.981092458001513,1.6651355009999,2,3,1
22,3,3,0.763333333333333,1.04903440300041,9.43561807300284,2,3,1
22,3,3,0.501666666666667,1.69471871600035,1.9848077079987,2,3,1
22,1,3,0.501666666666667,1.28574988200126,1.3687373419998,2,3,3
22,3,3,0.675,1.03077906399994,1.66547854499731,2,3,1
22,3,3,0.623333333333333,0.954611255998316,1.46075461700093,2,3,1
22,1,1,0.501666666666667,1.33475824099878,1.45767925799737,2,3,3
22,1,1,0.501666666666667,0.964229485001852,1.11022983799921,2,3,3
22,3,3,0.823333333333333,1.05452446300114,1.7292495699985,2,3,1
22,3,3,0.501666666666667,0.976399135000975,1.11636860100043,2,3,1
22,3,3,0.74,1.24346633999812,1.67008622399953,2,3,1
22,3,3,0.731666666666667,1.99993087099938,9.85011079700053,2,3,1
22,3,3,0.753333333333333,0.964186219000112,1.81590589700136,2,3,1
22,3,3,0.783333333333333,0.89798404999965,1.58892962900063,2,3,1
22,3,3,0.633333333333333,1.14565135800149,1.89367226600007,2,3,1
22,1,1,0.75,1.33285315199828,2.79220148099921,2,3,3
22,1,1,0.496666666666667,9.01900482199926,10.1276183219998,2,3,3
22,3,1,0.501666666666667,1.37872430199786,1.54296498199983,2,3,1
22,3,3,0.648333333333333,0.939617423999152,1.81411246800053,2,3,1
22,3,3,0.751666666666667,0.936768125000526,1.53147502900174,2,3,1
22,3,3,0.6,1.18583890399896,1.86908779799705,2,3,1
22,1,1,0.501666666666667,1.15024998399895,1.28966873999889,2,3,3
22,1,1,0.501666666666667,1.18563437500052,1.39635918299973,2,3,3
22,1,1,0.665,1.04119082800025,1.79559949999748,2,3,3
22,1,1,0.836666666666667,0.879723201000161,1.77884731499944,2,3,3
22,3,3,0.768333333333333,1.63787522200073,2.28805501500028,2,2,1
22,1,1,0.853333333333333,2.00011076699957,2.84419124099804,2,2,2
22,3,3,0.93,1.45893149599942,2.17447471000196,2,2,1
22,2,2,0.795,2.51512474599804,3.27782745199875,2,2,3
22,3,3,0.781666666666667,1.82906717499645,2.79144667299988,2,2,1
22,3,3,0.78,1.05133728700093,1.90371088200118,2,2,2
22,2,2,0.651666666666667,1.19024728899967,1.93696139700114,2,2,3
22,4,2,0.501666666666667,3.35987754799862,3.61926700500044,2,2,2
22,4,4,0.701666666666667,1.21977907799737,2.09536967799795,2,2,1
22,2,3,0.501666666666667,10.677905984001,14.8820749429979,2,2,1
22,3,3,0.501666666666667,5.32311267499972,6.05448612200053,2,2,2
22,1,1,0.501666666666667,2.4581063120022,2.61388315799923,2,2,4
22,2,2,0.751666666666667,1.38407787100004,2.77135740299855,2,2,1
22,1,4,0.643333333333333,1.23012010900129,1.67405885300104,2,2,4
22,2,2,0.753333333333333,1.2181248880006,2.84626346200093,2,2,3
22,4,1,0.501666666666667,1.82959089700307,3.17788057000143,2,2,1
22,1,1,0.695,1.46809407800174,2.12667307399897,2,2,2
22,1,4,0.501666666666667,3.66184205700119,4.05829242800246,2,2,4
22,1,1,0.741666666666667,1.0558625449994,1.87586379099957,2,2,3
22,4,4,0.781666666666667,8.93972282500181,9.82228090900026,2,2,2
22,2,2,0.956666666666667,1.08861344499746,2.42748215999745,2,2,3
22,4,4,0.931666666666667,2.67607236399999,3.45692125499772,2,2,1
22,2,2,0.921666666666667,1.43896683200001,2.43312404999961,2,2,3
22,4,4,0.95,1.45917465900129,2.35753741000008,2,2,3
22,1,1,0.501666666666667,3.27590664500167,3.66336357000182,2,2,3
22,2,2,0.538333333333333,2.20564144799937,3.35378126199794,2,2,3
22,1,1,0.501666666666667,2.76469715799976,3.24033778800003,2,2,2
22,3,3,0.56,1.82430889999887,2.26035388899982,2,2,2
22,2,2,0.891666666666667,1.32445704299971,1.92820012199809,2,2,4
22,4,4,0.588333333333333,2.38976733199888,3.07171037199805,2,2,3
22,4,1,0.501666666666667,4.22440133099735,4.8599043749964,2,2,1
22,2,2,0.816666666666667,1.84162685100091,2.70892848199946,2,2,1
22,4,4,0.72,2.42725995799992,3.18342809800015,2,2,1
22,3,3,0.77,1.77756705499996,3.01117456599968,2,2,4
22,1,2,0.501666666666667,1.96656027999779,2.36950690999947,2,2,2
22,4,4,0.793333333333333,1.14874039300048,1.67073659599919,2,2,2
22,3,3,0.838333333333333,1.13647514200056,1.57152100299936,2,2,4
22,2,2,0.758333333333333,1.44945381800062,2.315540951,2,2,1
22,2,2,0.816666666666667,1.2988513320015,1.74153315700096,2,2,1
22,4,4,0.806666666666667,5.23659149200103,8.8706106790014,2,2,3
22,2,2,0.798333333333333,1.68043278299956,4.52303518899862,2,2,3
22,1,1,0.501666666666667,1.63116728399837,1.87383162899641,2,2,3
22,3,2,0.73,1.46727041099803,2.80772968899691,2,2,2
22,3,2,0.501666666666667,2.22533056800239,2.38936275900051,2,2,2
22,4,4,0.778333333333333,1.09642429800078,2.69848213200021,2,2,2
22,4,4,0.798333333333333,1.12160219699945,2.1495925929994,2,2,2
22,4,2,0.725,2.57866657699924,3.48627312899771,2,2,2
22,3,3,0.695,1.43630224699882,2.27073545399981,2,2,2
22,2,2,0.78,1.23946328500097,2.64168115400025,2,2,3
22,1,1,0.771666666666667,1.20407842200075,2.01490989100057,2,2,2
22,2,2,0.846666666666667,2.40998513699742,3.47730918399975,2,2,3
22,3,4,0.571666666666667,2.16442345399992,2.75005911399785,2,2,4
22,3,3,0.856666666666667,1.69174191400089,2.71892941099941,2,2,4
22,4,4,0.855,1.04483289299969,1.88084985399837,2,2,1
22,3,1,0.501666666666667,2.51204940600292,2.62781569300205,2,2,1
22,1,1,0.603333333333333,1.30886517500039,1.97507327999847,2,2,4
22,2,2,0.501666666666667,1.62048323600175,1.81478105399947,2,2,3
22,2,2,0.735,1.12249389800127,1.5662753659999,2,2,4
22,4,4,0.71,1.11489590099882,1.95764500299993,2,2,2
22,4,4,0.75,1.04391441699772,1.71789751200049,2,2,2
22,2,2,0.87,1.01398468700063,1.64798420700026,2,2,3
22,4,4,0.891666666666667,1.27458794300037,1.83001805299864,2,2,3
22,3,3,0.546666666666667,1.20783571799984,1.77929955800209,2,2,4
22,2,2,0.783333333333333,1.25576965199798,1.88318502499897,2,2,1
22,3,1,0.808333333333333,1.41115962899858,2.06988000199999,2,2,1
22,1,1,0.501666666666667,1.6063935830025,1.70517944600215,2,2,2
22,4,4,0.501666666666667,3.4179413210004,3.56532093200076,2,2,3
22,4,4,0.541666666666667,2.41594242000065,5.66695163199984,2,2,2
22,1,1,0.691666666666667,1.15184654499899,2.05815243599864,2,2,2
22,2,2,0.663333333333333,1.18844435200299,2.03882810900177,2,2,1
22,4,4,0.773333333333333,1.31218328899922,1.9702423460003,2,3,3
22,4,4,0.695,1.49595546899945,2.23561332299869,2,3,3
22,3,3,0.778333333333333,1.23727336899901,2.06363097299982,2,3,4
22,4,4,0.816666666666667,0.969155670998589,1.54682601500099,2,3,3
22,3,3,0.833333333333333,1.13792857299995,1.67738842200197,2,3,4
22,3,3,0.843333333333333,0.981442539999989,1.55127625199748,2,3,4
22,3,4,0.723333333333333,1.32586531099878,1.77657458099929,2,3,4
22,4,4,0.501666666666667,1.11847036999825,1.34495428899754,2,3,3
22,4,4,0.501666666666667,0.799340390996804,0.898338904997217,2,3,3
22,4,4,0.501666666666667,0.978787088999525,1.11667771200155,2,3,3
22,4,4,0.683333333333333,1.3892843829999,1.79159940200043,2,3,3
22,4,4,0.501666666666667,1.27732648500023,1.44713802700062,2,3,3
22,4,3,0.501666666666667,1.06603147200076,1.19781865100231,2,3,3
22,3,3,0.758333333333333,1.04047028900095,1.57932237999921,2,3,4
22,3,3,0.713333333333333,0.952924989000167,1.83568674200069,2,3,4
22,4,4,0.683333333333333,4.47026423400166,5.43265473500287,2,3,3
22,3,3,0.726666666666667,0.991850649999833,1.6355143159999,2,3,4
22,4,4,0.763333333333333,1.0773726740008,1.37512064100156,2,3,3
22,3,3,0.701666666666667,1.28569075999985,2.12841104200197,2,3,4
22,3,3,0.735,0.918304555998475,1.8568203879986,2,3,4
22,4,4,0.805,0.94700425100018,1.77511989599952,2,3,3
22,4,4,0.501666666666667,1.07580327500182,1.17539352400127,2,3,3
22,3,4,0.005,0.972444203001942,7.83035834700058,2,3,4
22,3,3,0.818333333333333,1.79551162799908,2.87101706099929,2,3,4
22,4,3,0.785,1.65450809399772,2.75322339499689,2,3,3
22,3,3,0.771666666666667,1.69462670000212,2.72959939200155,2,3,4
22,3,3,0.516666666666667,1.35090757199941,1.90596157099935,2,3,4
22,4,3,0.501666666666667,0.977764635998028,1.08391465000022,2,3,3
22,4,3,0.501666666666667,0.813151250000374,0.97530396500224,2,3,3
22,3,3,0.621666666666667,0.925922288999573,1.18401557700054,2,3,4
22,4,3,0.501666666666667,1.02907029400012,1.21643712300283,2,3,3
22,4,3,0.501666666666667,0.81155777299864,0.949679422999907,2,3,3
22,4,4,0.573333333333333,1.05292502600059,1.54420950400163,2,3,3
22,4,4,0.608333333333333,1.44538602200191,1.83317471100236,2,3,3
22,3,3,0.738333333333333,0.787096244999702,1.86912757199752,2,3,4
22,1,1,0.688333333333333,1.47741347299961,2.30447077200006,2,1,NaN
22,1,1,0.501666666666667,1.50399153699982,1.69121453600019,2,1,NaN
22,2,4,0.501666666666667,1.61985595700025,1.71950057999857,2,1,NaN
22,1,1,0.546666666666667,1.7335488389981,2.12088440699881,2,1,NaN
22,2,2,0.255,1.89499602200158,3.08313789500244,2,1,NaN
22,3,1,0.241666666666667,2.51391136299935,3.86855493399707,2,1,NaN
22,2,1,0.253333333333333,1.19496502000038,2.61520417399879,2,1,NaN
22,4,4,0.251666666666667,1.52886226099872,2.77951561299778,2,1,NaN
22,2,2,0.393333333333333,1.27873643400017,2.10668881699894,2,1,NaN
22,2,2,0.506666666666667,0.928968370000803,1.85266781500104,2,1,NaN
22,2,2,0.563333333333333,0.95816566099893,1.52100690699808,2,1,NaN
22,3,4,0.291666666666667,1.94458858299913,3.3788224710006,2,1,NaN
22,4,4,0.456666666666667,1.30187549199763,2.54540190999978,2,1,NaN
22,4,4,0.501666666666667,1.07768065900018,1.63406153599863,2,1,NaN
22,4,3,0.398333333333333,1.53164566199848,2.15009282100073,2,1,NaN
22,2,2,0.521666666666667,1.26007039400065,2.53404046200012,2,1,NaN
22,3,3,0.501666666666667,1.58080288099882,1.68668538199927,2,1,NaN
22,1,3,0.39,1.82428189400162,2.27550629100006,2,1,NaN
22,3,3,0.366666666666667,1.27587282999957,1.49483152200264,2,1,NaN
22,2,3,0.38,2.56701689600231,3.65781903999959,2,1,NaN
22,1,1,0.506666666666667,1.24169540100047,2.29962800500289,2,1,NaN
22,4,3,0.61,1.715768389,2.28657095000017,2,1,NaN
22,3,3,0.56,1.08624101999885,1.58612994299983,2,1,NaN
22,4,2,0.501666666666667,1.11044236700036,1.37773504399956,2,1,NaN
