key,family,regime,n,method,ref,rank,coupling,tau_mult,sqrt,beta,M,tr_var,tr_var_raw,vrf,vrf_cost,agreement,chance,sqdiff,bias_l1,bias_se_l1,ref_seconds,ref_nodes,ref_converged,ref_resid,seconds,q_steps_accepted,q_pilot_gain
spectral1_rare_n50_s0,spectral1,rare,50,diag_procrustes,diag,0,procrustes,,sym,1.0,40000,0.40038921500001884,0.5498756825,1.3733528823946322,0.6866764411973161,0.7998,0.4522246091476576,0.4004,0.005550000000028699,0.006044994540022339,0.03599905967712402,1,True,7.739644125592804e-08,0.04485678672790527,,
spectral1_rare_n50_s0,spectral1,rare,50,diag_indep,diag,0,indep,,sym,1.0,40000,1.0964889537500067,0.5498756825,0.501487662615677,0.2507438313078385,0.45175,0.4522246091476576,1.0965,0.00600000000002904,0.009680223697493062,0.03599905967712402,1,True,7.739644125592804e-08,0.055008888244628906,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_diag_common,diag,0,common,,sym,1.0,40000,0.9809713224436468,0.5498756825,0.5605420565508817,0.28027102827544087,nan,0.4522246091476576,0.9809775865086447,0.004403090294361981,0.008900071879142591,0.03599905967712402,1,True,7.739644125592804e-08,0.08666086196899414,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_diag_procrustes,diag,0,procrustes,,sym,1.0,40000,0.31470480460108596,0.5498756825,1.7472745076040777,0.8736372538020388,nan,0.4522246091476576,0.3147101829673987,0.003585812516221649,0.005111444516568313,0.03599905967712402,1,True,7.739644125592804e-08,0.08867502212524414,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank1_common,lowrank,1,common,,sym,1.0,40000,0.34419282000002205,0.5498756825,1.5975803402870656,0.7987901701435328,0.8279,0.4522246091476576,0.3442,0.004450000000028624,0.0055171267288542745,0.994696855545044,31,True,8.916293214866755e-08,0.05028796195983887,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank1_procrustes,lowrank,1,procrustes,,sym,1.0,40000,0.3540416637500217,0.5498756825,1.5531383416169087,0.7765691708084543,0.822975,0.4522246091476576,0.35405,0.004650000000028661,0.005604965929402897,0.994696855545044,31,True,8.916293214866755e-08,0.04872488975524902,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank1_common,lowrank,1,common,,sym,1.0,40000,0.8762647689726851,0.5498756825,0.6275222991615456,0.3137611495807728,nan,0.4522246091476576,0.8762906239510219,0.007814153298367356,0.008296183398541945,0.994696855545044,31,True,8.916293214866755e-08,0.08753180503845215,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank1_procrustes,lowrank,1,procrustes,,sym,1.0,40000,0.22414935935353647,0.5498756825,2.4531664247708878,1.2265832123854439,nan,0.4522246091476576,0.22415679623551127,0.004630082314258873,0.004179605780034517,0.994696855545044,31,True,8.916293214866755e-08,0.08661007881164551,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank2_common,lowrank,2,common,,sym,1.0,40000,0.34118892500002285,0.5498756825,1.6116457546210303,0.8058228773105152,0.8294,0.4522246091476576,0.3412,0.0054000000000235335,0.005459509483384547,3.633558988571167,145,True,9.448061177863565e-08,0.04914999008178711,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank2_procrustes,lowrank,2,procrustes,,sym,1.0,40000,0.34303991000002265,0.5498756825,1.6029495882854088,0.8014747941427044,0.828475,0.4522246091476576,0.34305,0.00495000000002342,0.005471831458242938,3.633558988571167,145,True,9.448061177863565e-08,0.049957990646362305,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank2_common,lowrank,2,common,,sym,1.0,40000,0.8389685276616868,0.5498756825,0.6554187247435541,0.32770936237177706,nan,0.4522246091476576,0.8389702008006474,0.002336411748065445,0.008135217173320573,3.633558988571167,145,True,9.448061177863565e-08,0.08654618263244629,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank2_procrustes,lowrank,2,procrustes,,sym,1.0,40000,0.21444692830918494,0.5498756825,2.5641574203720983,1.2820787101860491,nan,0.4522246091476576,0.21446066262458108,0.006159345144739654,0.004079659297088058,3.633558988571167,145,True,9.448061177863565e-08,0.08407711982727051,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_common,lowrank,4,common,,sym,1.0,40000,0.24889842000002155,0.5498756825,2.209237336661086,1.104618668330543,0.87555,0.4522246091476576,0.2489,0.002300000000006484,0.00473578643385102,15.818006753921509,512,True,7.158278592100942e-08,0.04193615913391113,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_procrustes,lowrank,4,procrustes,,sym,1.0,40000,0.25004871875002177,0.5498756825,2.199074185417925,1.0995370927089625,0.874975,0.4522246091476576,0.25005,0.0021500000000064814,0.004734173090106247,15.818006753921509,512,True,7.158278592100942e-08,0.04023289680480957,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_indep,lowrank,4,indep,,sym,1.0,40000,1.0937730975000068,0.5498756825,0.5027328645738579,0.25136643228692895,0.4531,0.4522246091476576,1.0938,0.008400000000023639,0.009747902866155832,15.818006753921509,512,True,7.158278592100942e-08,0.042884111404418945,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank4_common,lowrank,4,common,,sym,1.0,40000,0.7211309859303049,0.5498756825,0.7625184511945847,0.38125922559729236,nan,0.4522246091476576,0.7211548137832786,0.007737738448600424,0.007585999129452778,15.818006753921509,512,True,7.158278592100942e-08,0.08139896392822266,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank4_procrustes,lowrank,4,procrustes,,sym,1.0,40000,0.12976641005451922,0.5498756825,4.237426944838643,2.1187134724193215,nan,0.4522246091476576,0.1297704211495532,0.0035377375682067677,0.003228928760767577,15.818006753921509,512,True,7.158278592100942e-08,0.08131194114685059,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_common_beta,lowrank,4,common,,sym,0.77019218091784,40000,0.22081995787887912,0.5498756825,2.4901539144464904,1.2450769572232452,0.87555,0.4522246091476576,0.2489,0.00262351416537552,0.004442460769634756,15.818006753921509,512,True,7.158278592100942e-08,0.047963857650756836,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank4_common_beta,lowrank,4,common,,sym,0.17483756302767292,40000,0.42245592846254443,0.5498756825,1.3016166786939831,0.6508083393469916,nan,0.4522246091476576,0.7211548137832786,0.005059034441028245,0.005768049551572977,15.818006753921509,512,True,7.158278592100942e-08,0.08616089820861816,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_common_chol,lowrank,4,common,,chol,1.0,40000,0.4774361162500189,0.5498756825,1.1517261970438086,0.5758630985219043,0.761275,0.4522246091476576,0.47745,0.006600000000023639,0.006537507556960952,15.818006753921509,512,True,7.158278592100942e-08,0.04240012168884277,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_procrustes_chol,lowrank,4,procrustes,,chol,1.0,40000,0.24834679375002178,0.5498756825,2.2141444799705683,1.1070722399852841,0.875825,0.4522246091476576,0.24835,0.0029500000000236564,0.0046589601959003205,15.818006753921509,512,True,7.158278592100942e-08,0.04184675216674805,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_common_eig,lowrank,4,common,,eig,1.0,40000,1.1566849775000057,0.5498756825,0.47538931791823785,0.23769465895911893,0.42165,0.4522246091476576,1.1567,0.006849999999972454,0.009909638480870567,15.818006753921509,512,True,7.158278592100942e-08,0.04764389991760254,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_procrustes_eig,lowrank,4,procrustes,,eig,1.0,40000,0.25349744125002205,0.5498756825,2.1691567370009976,1.0845783685004988,0.87325,0.4522246091476576,0.2535,0.0029499999999934978,0.004740358296166107,15.818006753921509,512,True,7.158278592100942e-08,0.04387021064758301,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank4_Qopt,lowrank,4,Qopt,,sym,1.0,40000,0.2436445887500211,0.5498756825,2.256876236492867,1.1284381182464336,0.878175,0.4522246091476576,0.24365,0.004000000000006881,0.004614472742496498,15.818006753921509,512,True,7.158278592100942e-08,0.0448610782623291,6,0.0068359375
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank4_Qopt,lowrank,4,Qopt,,sym,1.0,40000,0.120753628629253,0.5498756825,4.553699037800928,2.276849518900464,nan,0.4522246091476576,0.12075513685657675,0.0022373745835534546,0.003139886026996033,15.818006753921509,512,True,7.158278592100942e-08,0.08183407783508301,8,0.016922848654264896
spectral1_rare_n50_s0,spectral1,rare,50,lowrank8_common,lowrank,8,common,,sym,1.0,40000,0.11114235250002533,0.5498756825,4.9474900443543754,2.4737450221771877,0.944425,0.4522246091476576,0.11115,0.004800000000028829,0.0031824261393968035,17.787222146987915,512,True,8.339203994012223e-08,0.05653190612792969,,
spectral1_rare_n50_s0,spectral1,rare,50,lowrank8_procrustes,lowrank,8,procrustes,,sym,1.0,40000,0.11569109250002534,0.5498756825,4.752964732352921,2.3764823661764605,0.94215,0.4522246091476576,0.1157,0.005200000000028761,0.003252315676194617,17.787222146987915,512,True,8.339203994012223e-08,0.04777979850769043,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank8_common,lowrank,8,common,,sym,1.0,40000,0.5049457459351401,0.5498756825,1.0889797308454423,0.5444898654227212,nan,0.4522246091476576,0.504965590750215,0.007550849313151354,0.006373910308756007,17.787222146987915,512,True,8.339203994012223e-08,0.08682084083557129,,
spectral1_rare_n50_s0,spectral1,rare,50,rb_lowrank8_procrustes,lowrank,8,procrustes,,sym,1.0,40000,0.03644886381328744,0.5498756825,15.086222860520076,7.543111430260038,nan,0.4522246091476576,0.03646216749143717,0.006190482221370284,0.0017367303723634943,17.787222146987915,512,True,8.339203994012223e-08,0.08434510231018066,,
spectral1_extreme_n50_s0,spectral1,extreme,50,raw,none,,none,,sym,1.0,40000,0.30987787874999995,0.30987787874999995,1.0,1.0,nan,0.6915120809614753,nan,0.009586720210700414,0.011867856198054626,,,,,0.030713796615600586,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb,none,,none,,sym,1.0,40000,0.14623090798460184,0.30987787874999995,2.1190997376739955,2.1190997376739955,nan,0.6915120809614753,nan,0.008501245501579775,0.008033628753719636,,,,,0.06001091003417969,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_commonz,logit,,commonz,1.0,sym,1.0,40000,0.3437968550000251,0.30987787874999995,0.9013400624330241,0.45067003121651206,0.8281,0.6915120809614753,0.3438,0.008150000000027881,0.012959113798603318,0.0,,,,0.1028289794921875,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_indep,logit,,indep,1.0,sym,1.0,40000,0.6164425700000251,0.30987787874999995,0.5026873448243319,0.25134367241216593,0.691775,0.6915120809614753,0.61645,0.012050000000024496,0.016786680116102536,0.0,,,,0.11427521705627441,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_commonz_beta,logit,,commonz,1.0,sym,0.4266226045582662,40000,0.24869290978516653,0.30987787874999995,1.246026189559196,0.623013094779598,0.8281,0.6915120809614753,0.3438,0.0074374366563995445,0.010863773338961276,,,,,0.10401797294616699,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm0.25,logit_samemu,,commonz,0.25,sym,1.0,40000,0.3098778787500847,0.30987787874999995,0.9999999999997264,0.4999999999998632,0.827925,0.6915120809614753,0.34415,0.009591784330526458,0.011867856198055185,,,,,0.11997175216674805,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm0.5,logit_samemu,,commonz,0.5,sym,1.0,40000,0.30491794125001387,0.30987787874999995,1.0162664665767216,0.5081332332883608,0.83195,0.6915120809614753,0.3361,0.009416562406477013,0.011791655080339695,,,,,0.09985208511352539,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm0.75,logit_samemu,,commonz,0.75,sym,1.0,40000,0.35790935874995533,0.30987787874999995,0.8657998769081884,0.4328999384540942,0.81785,0.6915120809614753,0.3643,0.011668680608177546,0.014945424841753803,,,,,0.10796904563903809,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm1,logit_samemu,,commonz,1,sym,1.0,40000,0.6057273600000271,0.30987787874999995,0.511579795157323,0.2557898975786615,0.679125,0.6915120809614753,0.64175,0.018418393970167965,0.022446921929552572,,,,,0.09940314292907715,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm1.5,logit_samemu,,commonz,1.5,sym,1.0,40000,0.9658207175000506,0.30987787874999995,0.3208440998781782,0.1604220499390891,0.372175,0.6915120809614753,1.25565,0.024214059952421377,0.03113816007862904,,,,,0.10292410850524902,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm2,logit_samemu,,commonz,2,sym,1.0,40000,1.0667888875000124,0.30987787874999995,0.2904772278573218,0.1452386139286609,0.243075,0.6915120809614753,1.51385,0.023884550154245225,0.03384417015780387,,,,,0.09894180297851562,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm3,logit_samemu,,commonz,3,sym,1.0,40000,1.1181659887499613,0.30987787874999995,0.2771304814023397,0.13856524070116985,0.16035,0.6915120809614753,1.6793,0.026451894365634557,0.0354464568435944,,,,,0.10112309455871582,,
spectral1_extreme_n50_s0,spectral1,extreme,50,logit_samemu_tm4,logit_samemu,,commonz,4,sym,1.0,40000,1.133043468749982,0.30987787874999995,0.2734916067182042,0.1367458033591021,0.132575,0.6915120809614753,1.73485,0.027807662771267064,0.03595654751086529,,,,,0.10526609420776367,,
spectral1_extreme_n50_s0,spectral1,extreme,50,iid_common,iid,0,common,,sym,1.0,40000,0.3051934887500243,0.30987787874999995,1.0153489185472515,0.5076744592736258,0.8474,0.6915120809614753,0.3052,0.009350000000023997,0.012335290738771348,0.03182411193847656,1,True,7.405578328345541e-08,0.04082298278808594,,
spectral1_extreme_n50_s0,spectral1,extreme,50,iid_procrustes,iid,0,procrustes,,sym,1.0,40000,0.3051934887500243,0.30987787874999995,1.0153489185472515,0.5076744592736258,0.8474,0.6915120809614753,0.3052,0.009350000000023997,0.012335290738771348,0.03182411193847656,1,True,7.405578328345541e-08,0.03961920738220215,,
spectral1_extreme_n50_s0,spectral1,extreme,50,iid_indep,iid,0,indep,,sym,1.0,40000,0.6189439075000254,0.30987787874999995,0.5006558348746445,0.25032791743732224,0.690525,0.6915120809614753,0.61895,0.010349999999976175,0.016795332788821643,0.03182411193847656,1,True,7.405578328345541e-08,0.0414729118347168,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_iid_common,iid,0,common,,sym,1.0,40000,0.4197815677136536,0.30987787874999995,0.7381883879222099,0.36909419396110493,nan,0.6915120809614753,0.4197869007981335,0.010496233782786836,0.013706329136631315,0.03182411193847656,1,True,7.405578328345541e-08,0.09732985496520996,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_iid_procrustes,iid,0,procrustes,,sym,1.0,40000,0.17692415704958636,0.30987787874999995,1.7514729696473883,0.8757364848236942,nan,0.6915120809614753,0.17693030530143597,0.008361513616795333,0.009462178845794275,0.03182411193847656,1,True,7.405578328345541e-08,0.09970211982727051,,
spectral1_extreme_n50_s0,spectral1,extreme,50,diag_common,diag,0,common,,sym,1.0,40000,0.3053457750000243,0.30987787874999995,1.0148425297516408,0.5074212648758204,0.847325,0.6915120809614753,0.30535,0.007700000000027369,0.01231503459188214,0.02854180335998535,1,True,9.564400471617773e-08,0.04443502426147461,,
spectral1_extreme_n50_s0,spectral1,extreme,50,diag_procrustes,diag,0,procrustes,,sym,1.0,40000,0.29519526250002415,0.30987787874999995,1.0497386581533454,0.5248693290766727,0.8524,0.6915120809614753,0.2952,0.008550000000027334,0.0121941149022235,0.02854180335998535,1,True,9.564400471617773e-08,0.043453216552734375,,
spectral1_extreme_n50_s0,spectral1,extreme,50,diag_indep,diag,0,indep,,sym,1.0,40000,0.6172450337500252,0.30987787874999995,0.5020338144599731,0.25101690722998654,0.691375,0.6915120809614753,0.61725,0.00939999999997336,0.016791879226872124,0.02854180335998535,1,True,9.564400471617773e-08,0.04565000534057617,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_diag_common,diag,0,common,,sym,1.0,40000,0.4297898249366082,0.30987787874999995,0.7209986388014312,0.3604993194007156,nan,0.6915120809614753,0.42979812408068463,0.012279104254978836,0.01386952326025676,0.02854180335998535,1,True,9.564400471617773e-08,0.09903311729431152,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_diag_procrustes,diag,0,procrustes,,sym,1.0,40000,0.16470252478009,0.30987787874999995,1.8814397603421522,0.9407198801710761,nan,0.6915120809614753,0.1647112284833512,0.00883056494798938,0.009426750592195223,0.02854180335998535,1,True,9.564400471617773e-08,0.10130190849304199,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank1_common,lowrank,1,common,,sym,1.0,40000,0.22564508250002438,0.30987787874999995,1.3732977263086,0.6866488631543,0.887175,0.6915120809614753,0.22565,0.008550000000027062,0.011204852716754324,0.7280378341674805,31,True,8.658031180885928e-08,0.05037999153137207,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank1_procrustes,lowrank,1,procrustes,,sym,1.0,40000,0.22059480000002432,0.30987787874999995,1.4047379119995838,0.7023689559997919,0.8897,0.6915120809614753,0.2206,0.008350000000027122,0.011090749269877664,0.7280378341674805,31,True,8.658031180885928e-08,0.05130290985107422,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank1_common,lowrank,1,common,,sym,1.0,40000,0.27783068728530447,0.30987787874999995,1.1153479184672865,0.5576739592336433,nan,0.6915120809614753,0.27783684575495843,0.009712371635344478,0.011349004159174128,0.7280378341674805,31,True,8.658031180885928e-08,0.10231590270996094,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank1_procrustes,lowrank,1,procrustes,,sym,1.0,40000,0.08072588387840388,0.30987787874999995,3.838643367680732,1.919321683840366,nan,0.6915120809614753,0.0807288036742529,0.006440342758569103,0.006561247332892546,0.7280378341674805,31,True,8.658031180885928e-08,0.10224723815917969,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank2_common,lowrank,2,common,,sym,1.0,40000,0.18669444500002463,0.30987787874999995,1.6598130638003668,0.8299065319001834,0.90665,0.6915120809614753,0.1867,0.008749999999975706,0.0102874757617737,3.4754843711853027,145,True,7.896925868777771e-08,0.04800295829772949,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank2_procrustes,lowrank,2,procrustes,,sym,1.0,40000,0.18304539500002434,0.30987787874999995,1.69290180039743,0.846450900198715,0.908475,0.6915120809614753,0.18305,0.008099999999975885,0.010221183578979227,3.4754843711853027,145,True,7.896925868777771e-08,0.045526981353759766,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank2_common,lowrank,2,common,,sym,1.0,40000,0.2929074468800787,0.30987787874999995,1.0579378641638608,0.5289689320819304,nan,0.6915120809614753,0.2929134328046434,0.010063303310775039,0.011447799802022353,3.4754843711853027,145,True,7.896925868777771e-08,0.1463308334350586,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank2_procrustes,lowrank,2,procrustes,,sym,1.0,40000,0.060130320076929034,0.30987787874999995,5.153438038472952,2.576719019236476,nan,0.6915120809614753,0.06013262669421257,0.00580804938230368,0.00573005373380357,3.4754843711853027,145,True,7.896925868777771e-08,0.10617589950561523,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_common,lowrank,4,common,,sym,1.0,40000,0.13574577375002372,0.30987787874999995,2.2827810412767695,1.1413905206383848,0.932125,0.6915120809614753,0.13575,0.008249999999975654,0.008785706640679972,11.899291038513184,512,True,7.395842427371235e-08,0.04445981979370117,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_procrustes,lowrank,4,procrustes,,sym,1.0,40000,0.1351949487500238,0.30987787874999995,2.2920817797931625,1.1460408898965813,0.9324,0.6915120809614753,0.1352,0.008849999999975718,0.008761620782864523,11.899291038513184,512,True,7.395842427371235e-08,0.04372978210449219,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_indep,lowrank,4,indep,,sym,1.0,40000,0.6155428875000248,0.30987787874999995,0.5034220767435761,0.25171103837178804,0.692225,0.6915120809614753,0.61555,0.011349999999972975,0.01679941504578238,11.899291038513184,512,True,7.395842427371235e-08,0.042291879653930664,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank4_common,lowrank,4,common,,sym,1.0,40000,0.240667571614216,0.30987787874999995,1.287576372136776,0.643788186068388,nan,0.6915120809614753,0.2406701535216436,0.008050246654240525,0.010895352374761061,11.899291038513184,512,True,7.395842427371235e-08,0.10029792785644531,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank4_procrustes,lowrank,4,procrustes,,sym,1.0,40000,0.03682427587569204,0.30987787874999995,8.415043375083783,4.207521687541892,nan,0.6915120809614753,0.03682710917875804,0.005725778301682813,0.004554575301707079,11.899291038513184,512,True,7.395842427371235e-08,0.09688997268676758,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_common_beta,lowrank,4,common,,sym,0.8013877738953559,40000,0.12086300934850587,0.30987787874999995,2.5638769084135062,1.2819384542067531,0.932125,0.6915120809614753,0.13575,0.007205359548991611,0.008230420065504866,11.899291038513184,512,True,7.395842427371235e-08,0.04407906532287598,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank4_common_beta,lowrank,4,common,,sym,0.1633171063206543,40000,0.1419846853334626,0.30987787874999995,2.182473962048981,1.0912369810244904,nan,0.6915120809614753,0.2406701535216436,0.008166748709526694,0.008024308324660927,11.899291038513184,512,True,7.395842427371235e-08,0.0988616943359375,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_common_chol,lowrank,4,common,,chol,1.0,40000,0.3290269500000246,0.30987787874999995,0.9418009033909739,0.47090045169548694,0.835475,0.6915120809614753,0.32905,0.01354999999997697,0.013177907752121973,11.899291038513184,512,True,7.395842427371235e-08,0.044007062911987305,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_procrustes_chol,lowrank,4,procrustes,,chol,1.0,40000,0.139296446250024,0.30987787874999995,2.224592852812615,1.1122964264063075,0.93035,0.6915120809614753,0.1393,0.007999999999978032,0.00892185043886025,11.899291038513184,512,True,7.395842427371235e-08,0.045599937438964844,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_common_eig,lowrank,4,common,,eig,1.0,40000,0.6215371825000249,0.30987787874999995,0.4985669200088243,0.24928346000441215,0.689225,0.6915120809614753,0.62155,0.013199999999976187,0.01683117376376699,11.899291038513184,512,True,7.395842427371235e-08,0.04670214653015137,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_procrustes_eig,lowrank,4,procrustes,,eig,1.0,40000,0.13914796625002387,0.30987787874999995,2.2269666391904366,1.1134833195952183,0.930425,0.6915120809614753,0.13915,0.0064999999999760475,0.009027049253080047,11.899291038513184,512,True,7.395842427371235e-08,0.044744014739990234,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank4_Qopt,lowrank,4,Qopt,,sym,1.0,40000,0.13769733375002394,0.30987787874999995,2.2504275886165885,1.1252137943082943,0.93115,0.6915120809614753,0.1377,0.007250000000028982,0.009190728047525288,11.899291038513184,512,True,7.395842427371235e-08,0.04237627983093262,7,0.00439453125
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank4_Qopt,lowrank,4,Qopt,,sym,1.0,40000,0.03807953118414692,0.30987787874999995,8.137649522297869,4.068824761148934,nan,0.6915120809614753,0.038081144620498386,0.005331768037700543,0.0047020657387539,11.899291038513184,512,True,7.395842427371235e-08,0.09903621673583984,7,0.005371249437960288
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank8_common,lowrank,8,common,,sym,1.0,40000,0.08979413000002355,0.30987787874999995,3.4509814700573265,1.7254907350286632,0.9551,0.6915120809614753,0.0898,0.009200000000028382,0.007227071463253223,11.917459964752197,512,True,7.596178264179798e-08,0.04641103744506836,,
spectral1_extreme_n50_s0,spectral1,extreme,50,lowrank8_procrustes,lowrank,8,procrustes,,sym,1.0,40000,0.09039398500002334,0.30987787874999995,3.4280807373402107,1.7140403686701053,0.9548,0.6915120809614753,0.0904,0.009699999999976705,0.007256920728583531,11.917459964752197,512,True,7.596178264179798e-08,0.04438018798828125,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank8_common,lowrank,8,common,,sym,1.0,40000,0.25680842997420505,0.30987787874999995,1.2066499482946311,0.6033249741473156,nan,0.6915120809614753,0.256817659475771,0.012433500935776545,0.011065472512682053,11.917459964752197,512,True,7.596178264179798e-08,0.09687399864196777,,
spectral1_extreme_n50_s0,spectral1,extreme,50,rb_lowrank8_procrustes,lowrank,8,procrustes,,sym,1.0,40000,0.01704333814822605,0.30987787874999995,18.181759703116228,9.090879851558114,nan,0.6915120809614753,0.01704778201008432,0.008274869200644863,0.003197892085831257,11.917459964752197,512,True,7.596178264179798e-08,0.0919179916381836,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,raw,none,,none,,sym,1.0,40000,0.89824643,0.89824643,1.0,1.0,nan,0.10088279372593748,nan,0.013913449986842132,0.022564360296894043,,,,,0.029212236404418945,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,rb,none,,none,,sym,1.0,40000,0.26249574376239915,0.89824643,3.4219466461637467,3.4219466461637467,nan,0.10088279372593748,nan,0.008590292396567988,0.01207703417233104,,,,,0.056532859802246094,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_commonz,logit,,commonz,1.0,sym,1.0,40000,1.253527513749998,0.89824643,0.7165749615761089,0.35828748078805445,0.373225,0.10088279372593748,1.25355,0.021749999999991696,0.027524987635242904,0.0,,,,0.09566617012023926,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_indep,logit,,indep,1.0,sym,1.0,40000,1.8024769237499847,0.89824643,0.49834004428263773,0.24917002214131886,0.09875,0.10088279372593748,1.8025,0.019999999999988922,0.032069029821945115,0.0,,,,0.11075210571289062,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_commonz_beta,logit,,commonz,1.0,sym,0.30461270271924384,40000,0.8161656691906123,0.89824643,1.100568749590738,0.550284374795369,0.373225,0.10088279372593748,1.25355,0.01403363956385739,0.02185633471344587,,,,,0.09897184371948242,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_samemu_tm0.25,logit_samemu,,commonz,0.25,sym,1.0,40000,1.5113503650000104,0.89824643,0.5943336838377604,0.2971668419188802,0.159975,0.10088279372593748,1.68005,0.019774874460482848,0.03444323269448598,,,,,0.09518218040466309,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_samemu_tm0.5,logit_samemu,,commonz,0.5,sym,1.0,40000,1.580557267500007,0.89824643,0.568309955273415,0.2841549776367075,0.171275,0.10088279372593748,1.65745,0.026362769470073624,0.03955809070396983,,,,,0.09317493438720703,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_samemu_tm0.75,logit_samemu,,commonz,0.75,sym,1.0,40000,1.5979298274999965,0.89824643,0.5621313367717344,0.2810656683858672,0.164175,0.10088279372593748,1.67165,0.02914286856426575,0.04093406598797188,,,,,0.10004496574401855,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_samemu_tm1,logit_samemu,,commonz,1,sym,1.0,40000,1.6072423800000017,0.89824643,0.5588742813016162,0.2794371406508081,0.159225,0.10088279372593748,1.68155,0.028591016368136917,0.041527865526847875,,,,,0.09911108016967773,,
spectral2_diffuse_n50_s0,spectral2,diffuse,50,logit_samemu_tm1.5,logit_samemu,,commonz,1.5,sym,1.0,40000,1.6208621987500023,0.89824643,0.5541781594343563,0.27708907971717817,0.1516,0.10088279372593748,1.6968,0.029828201373969847,0.042081977191079825,,,,,0.09946084022521973,,
