key,family,regime,n,ref,t,true_resid_l1,method,tr_var,tr_var_raw,vrf,agreement,sqdiff,beta1,beta2,anchor_seconds
dense_diffuse_n50_s0,dense,diffuse,50,lowrank4,1.6,1.8005749727145897,rb_fixed,0.9041886746813953,0.46614466499999996,0.515539154661778,nan,1.449424580561043,,,14.705482006072998
dense_diffuse_n50_s0,dense,diffuse,50,lowrank4,1.6,1.8005749727145897,rb_stale,0.11019539033110792,0.46614466499999996,4.230164833568436,nan,0.11027027376788501,,,14.705482006072998
dense_diffuse_n50_s0,dense,diffuse,50,lowrank4,1.6,1.8005749727145897,rb_local,0.11330225459751556,0.46614466499999996,4.114169366319224,nan,0.11359247727873047,,,14.705482006072998
dense_diffuse_n50_s0,dense,diffuse,50,lowrank4,1.6,1.8005749727145897,combined,0.22508752529620002,0.46614466499999996,2.0709484649874974,0.06535,1.8693,0.018869030910008352,0.7290170076588541,14.705482006072998
dense_diffuse_n50_s0,dense,diffuse,50,lowrank4,1.6,1.8005749727145897,rb_combined,0.10335923947996964,0.46614466499999996,4.509946738630327,nan,1.449424580561043,0.01218381995341574,0.80308933840101,14.705482006072998
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,raw,0.71405807,0.71405807,1.0,nan,nan,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,fixed,0.4578786349999884,0.71405807,1.559492003814544,0.77105,0.4579,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,stale,0.45787863500003856,0.71405807,1.559492003814373,0.77105,0.4579,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,local,0.4920353599999914,0.71405807,1.4512332406354138,0.7533,0.4934,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,rb,0.5242911384140091,0.71405807,1.3619495308656933,nan,nan,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,rb_fixed,0.22517511527993278,0.71405807,3.171123368194121,nan,0.22520858603784177,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,rb_stale,0.22517511527994846,0.71405807,3.1711233681939004,nan,0.22520858603784177,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,rb_local,0.2440378814375684,0.71405807,2.9260132311985982,nan,0.24547164036661603,,,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,combined,0.37296551392486854,0.71405807,1.9145418097391234,0.77105,0.4579,0.44588296564588664,0.2497708118904259,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0,0.022734218452143337,rb_combined,0.19817749743373023,0.71405807,3.6031238624293267,nan,0.22520858603784177,0.5466246376996186,0.24114903561191817,5.212380886077881
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,raw,0.72218694,0.72218694,1.0,nan,nan,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,fixed,0.466297874999988,0.72218694,1.548767383938901,0.7667,0.4666,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,stale,0.46847641000001383,0.72218694,1.5415652199007817,0.76575,0.4685,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,local,0.4980673499999914,0.72218694,1.4499784818258263,0.75035,0.4993,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,rb,0.5324945537344017,0.72218694,1.3562334768220248,nan,nan,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,rb_fixed,0.23097617269623844,0.72218694,3.126672901233683,nan,0.23129173044432322,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,rb_stale,0.23179314022342168,0.72218694,3.1156527725708174,nan,0.2318263567062837,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,rb_local,0.25166566268401136,0.72218694,2.869628428041731,nan,0.2530490698213355,,,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,combined,0.3751049337321972,0.72218694,1.925293098159031,0.7667,0.4666,0.4105061498861908,0.3043832286271232,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.05,0.05700368711284564,rb_combined,0.20177176759157542,0.72218694,3.5792269088004636,nan,0.23129173044432322,0.49673366192772134,0.30024076098025204,5.002896785736084
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,raw,0.73138557,0.73138557,1.0,nan,nan,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,fixed,0.4779721199999879,0.73138557,1.530184584824777,0.7605,0.479,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,stale,0.47136059999999225,0.73138557,1.5516476557438448,0.7643,0.4714,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,local,0.5033061399999899,0.73138557,1.4531624231725342,0.7478,0.5044,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,rb,0.5413999109707145,0.73138557,1.3509155712431624,nan,nan,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,rb_fixed,0.2423837924014578,0.73138557,3.0174689600887734,nan,0.24341431121497595,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,rb_stale,0.23944441603787728,0.73138557,3.0545108635329523,nan,0.23947080658708764,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,rb_local,0.2597475286947441,0.73138557,2.8157556442414746,nan,0.2611016547189879,,,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,combined,0.37871208916254734,0.73138557,1.9312443170676852,0.7605,0.479,0.37997400821903016,0.33873831162833723,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.1,0.10205699796707014,rb_combined,0.20746956088145263,0.73138557,3.5252668723674176,nan,0.24341431121497595,0.4300373214623753,0.37315806389009426,5.054039001464844
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,raw,0.7526482099999999,0.7526482099999999,1.0,nan,nan,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,fixed,0.5241330099999886,0.7526482099999999,1.4359870407704647,0.73595,0.5281,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,stale,0.4936084199999847,0.7526482099999999,1.5247880293452514,0.75315,0.4937,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,local,0.5195920550000065,0.7526482099999999,1.4485367948899652,0.7399,0.5202,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,rb,0.5609598312547036,0.7526482099999999,1.3417149821878427,nan,nan,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,rb_fixed,0.2743345265422132,0.7526482099999999,2.7435416879041155,nan,0.27819483492702357,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,rb_stale,0.2544037790737464,0.7526482099999999,2.9584788902912593,nan,0.2544297384567201,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,rb_local,0.2728616934796967,0.7526482099999999,2.7583505782793347,nan,0.2737521289688439,,,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,combined,0.3943621269885379,0.7526482099999999,1.908520515769192,0.73595,0.5281,0.32046276072663676,0.4147745577906338,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.2,0.19661857255690565,rb_combined,0.22010377908369544,0.7526482099999999,3.4195151629532092,nan,0.27819483492702357,0.33099740880770456,0.48203593678400636,4.955812215805054
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,raw,0.7984288550000002,0.7984288550000002,1.0,nan,nan,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,fixed,0.6567666799999908,0.7984288550000002,1.2156963489682688,0.66305,0.6739,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,stale,0.5223443850000085,0.7984288550000002,1.528548746628122,0.73875,0.5225,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,local,0.5582027649999998,0.7984288550000002,1.4303563240142683,0.7204,0.5592,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,rb,0.6035892845834611,0.7984288550000002,1.3228015728460099,nan,nan,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,rb_fixed,0.37601738434645665,0.7984288550000002,2.1233828228120966,nan,0.39334290930269783,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,rb_stale,0.2785018773967703,0.7984288550000002,2.866870638227372,nan,0.27861311391991034,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,rb_local,0.2992210389979377,0.7984288550000002,2.66835800608761,nan,0.30026233693546817,,,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,combined,0.4283471250407583,0.7984288550000002,1.8639762200435632,0.66305,0.6739,0.2734032390763006,0.47514429579909767,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.4,0.3959275549977661,rb_combined,0.24471165970274084,0.7984288550000002,3.2627331937100075,nan,0.39334290930269783,0.23148066337815046,0.5953314638615704,4.456514120101929
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,raw,0.8672235300000001,0.8672235300000001,1.0,nan,nan,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,fixed,1.0289574400000117,0.8672235300000001,0.8428176873865553,0.4197,1.1606,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,stale,0.5789839500000001,0.8672235300000001,1.4978369089505847,0.7101,0.5798,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,local,0.5958725500000066,0.8672235300000001,1.4553842596038205,0.7017,0.5966,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,rb,0.6563628109635212,0.8672235300000001,1.321256347121406,nan,nan,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,rb_fixed,0.6817111518922688,0.8672235300000001,1.2721275390505096,nan,0.8154019647290548,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,rb_stale,0.3052009719258232,0.8672235300000001,2.8414835133971077,nan,0.3061263689038076,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,rb_local,0.31428621877114093,0.8672235300000001,2.7593431662095904,nan,0.315130054297021,,,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,combined,0.48096296744538136,0.8672235300000001,1.8030983437378323,0.4197,1.1606,0.13256365728857222,0.6061608204700603,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,0.8,0.9791641988473321,rb_combined,0.26961394113176884,0.8672235300000001,3.2165381595611207,nan,0.8154019647290548,0.10090581748093871,0.7193882856501126,4.128818988800049
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,raw,0.42381687,0.42381687,1.0,nan,nan,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,fixed,1.0808322899999538,0.42381687,0.3921208442061054,0.0376,1.9248,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,stale,0.2636369900000069,0.42381687,1.6075774116522454,0.8672,0.2656,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,local,0.252929550000043,0.42381687,1.6756320880653444,0.87295,0.2541,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,rb,0.3504765446784248,0.42381687,1.209258868917655,nan,nan,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,rb_fixed,0.8199312086481793,0.42381687,0.5168932046125515,nan,1.6652081279856854,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,rb_stale,0.16902522044687637,0.42381687,2.5074179396393874,nan,0.17112720712924243,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,rb_local,0.1626346109156954,0.42381687,2.6059451159488627,nan,0.1639178721721532,,,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,combined,0.22316681476154965,0.42381687,1.8991034596825782,0.0376,1.9248,0.00942604432392495,0.7160201798700178,13.646613836288452
dense_moderate_n50_s0,dense,moderate,50,lowrank4,1.6,1.8624199572850646,rb_combined,0.14965552647218136,0.42381687,2.83194934387392,nan,1.6652081279856854,0.009761779471830915,0.8036153540394134,13.646613836288452
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,raw,0.9236218500000001,0.9236218500000001,1.0,nan,nan,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,fixed,0.019892970000000433,0.9236218500000001,46.429560291901105,0.99005,0.0199,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,stale,0.019892970000000232,0.9236218500000001,46.42956029190157,0.99005,0.0199,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,local,0.1342734299999962,0.9236218500000001,6.878664304620998,0.93255,0.1349,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,rb,0.33323932378569515,0.9236218500000001,2.771647233908017,nan,nan,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,rb_fixed,0.0003439447917297895,0.9236218500000001,2685.378212459218,nan,0.0003501745637547641,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,rb_stale,0.0003439447917289543,0.9236218500000001,2685.3782124657387,nan,0.0003501745637547641,,,12.383466005325317
factor_diffuse_n50_s0,factor,diffuse,50,lowrank4,0,0.020237167406610926,rb_local,0.013692964582221275,0.9236218500000001,67.45229233990833,nan,0.014335548118316353,,,12.383466005325317
