subject,session,run,block,trial_in_block,n_options,dominant_symbol,alternative_symbol,response,correct,rt
5,1,5,2,41,6,5,,5,1,1.3425
5,1,5,2,42,6,6,,6,1,1.1656
5,1,5,2,43,6,3,,2,0,1.2996
5,1,5,2,44,6,2,,5,0,1.2459
5,1,5,2,45,6,3,,3,1,1.1002
5,1,5,2,46,6,4,,1,0,2.0049
5,1,5,2,47,6,3,,3,1,2.5798
5,1,5,2,48,6,5,,6,0,2.3522
5,1,5,2,49,6,3,,3,1,1.2166
5,1,5,2,50,6,2,,2,1,0.9333
5,1,5,3,1,2,4,6,6,0,1.8892
5,1,5,3,2,2,4,5,5,0,1.7815
5,1,5,3,3,2,6,1,6,1,1.0217
5,1,5,3,4,2,4,5,5,0,1.5301
5,1,5,3,5,2,5,6,5,1,1.4841
5,1,5,3,6,2,6,5,6,1,1.1729
5,1,5,3,7,2,3,1,3,1,2.3317
5,1,5,3,8,2,2,6,2,1,1.3134
5,1,5,3,9,2,2,5,2,1,1.0097
5,1,5,3,10,2,5,6,5,1,1.1987
5,1,5,3,11,2,1,3,3,0,1.3961
5,1,5,3,12,2,1,2,1,1,1.2435
5,1,5,3,13,2,5,2,5,1,1.1023
5,1,5,3,14,2,2,1,2,1,1.0151
5,1,5,3,15,2,6,1,6,1,0.8352
5,1,5,3,16,2,2,4,2,1,1.0955
5,1,5,3,17,2,1,4,1,1,1.4883
5,1,5,3,18,2,5,2,5,1,1.8653
5,1,5,3,19,2,6,1,6,1,1.0111
5,1,5,3,20,2,6,3,6,1,0.9277
5,1,5,3,21,2,3,5,3,1,1.3115
5,1,5,3,22,2,3,6,6,0,1.2634
5,1,5,3,23,2,1,5,5,0,2.236
5,1,5,3,24,2,2,3,2,1,1.0586
5,1,5,3,25,2,3,1,1,0,1.0856
5,1,5,3,26,2,1,5,5,0,1.4741
5,1,5,3,27,2,6,2,2,0,1.3666
5,1,5,3,28,2,2,5,2,1,0.8321
5,1,5,3,29,2,1,6,6,0,0.8679
5,1,5,3,30,2,2,6,2,1,1.1219
5,1,5,3,31,2,4,1,4,1,1.5461
5,1,5,3,32,2,4,6,6,0,2.1767
5,1,5,3,33,2,5,4,4,0,1.2884
5,1,5,3,34,2,4,6,4,1,1.2532
5,1,5,3,35,2,4,1,1,0,1.4001
5,1,5,3,36,2,5,2,5,1,1.9033
5,1,5,3,37,2,3,1,3,1,1.7199
5,1,5,3,38,2,6,2,6,1,1.1105
5,1,5,3,39,2,3,6,6,0,1.6951
5,1,5,3,40,2,6,4,4,0,1.3391
5,1,5,3,41,2,3,2,2,0,1.7492
5,1,5,3,42,2,1,2,1,1,1.4385
5,1,5,3,43,2,6,5,6,1,1.2425
5,1,5,3,44,2,4,1,4,1,1.1809
5,1,5,3,45,2,5,3,5,1,2.3226
5,1,5,3,46,2,6,4,6,1,1.5616
5,1,5,3,47,2,5,3,5,1,2.239
5,1,5,3,48,2,2,1,1,0,1.6895
5,1,5,3,49,2,1,3,3,0,2.1981
5,1,5,3,50,2,3,2,3,1,1.8846
5,1,5,4,1,6,1,,1,1,1.4264
5,1,5,4,2,6,3,,2,0,1.2623
5,1,5,4,3,6,6,,6,1,1.0036
5,1,5,4,4,6,4,,5,0,0.8728
5,1,5,4,5,6,5,,5,1,0.8863
5,1,5,4,6,6,3,,5,0,0.9674
5,1,5,4,7,6,6,,6,1,0.8652
5,1,5,4,8,6,4,,4,1,1.1719
5,1,5,4,9,6,3,,6,0,1.0979
5,1,5,4,10,6,3,,3,1,1.358
5,1,5,4,11,6,6,,6,1,1.2596
5,1,5,4,12,6,5,,1,0,1.9026
5,1,5,4,13,6,5,,5,1,0.9774
5,1,5,4,14,6,4,,2,0,1.0394
5,1,5,4,15,6,1,,5,0,1.4294
5,1,5,4,16,6,4,,2,0,1.2442
5,1,5,4,17,6,6,,6,1,1.6743
5,1,5,4,18,6,6,,6,1,1.1165
5,1,5,4,19,6,1,,6,0,1.0449
5,1,5,4,20,6,5,,2,0,2.5231
5,1,5,4,21,6,1,,2,0,1.5579
5,1,5,4,22,6,3,,1,0,1.7185
5,1,5,4,23,6,2,,5,0,1.474
5,1,5,4,24,6,4,,3,0,1.5747
5,1,5,4,25,6,2,,2,1,0.9351
5,1,5,4,26,6,4,,5,0,1.1585
5,1,5,4,27,6,5,,6,0,0.8569
5,1,5,4,28,6,1,,1,1,0.9664
5,1,5,4,29,6,2,,1,0,1.1408
5,1,5,4,30,6,4,,2,0,1.0956
5,1,5,4,31,6,3,,2,0,1.1152
5,1,5,4,32,6,1,,6,0,0.7668
5,1,5,4,33,6,4,,3,0,1.2649
5,1,5,4,34,6,6,,6,1,0.8784
5,1,5,4,35,6,6,,2,0,1.1678
5,1,5,4,36,6,3,,6,0,0.8815
5,1,5,4,37,6,2,,2,1,1.2624
5,1,5,4,38,6,3,,2,0,1.0087
5,1,5,4,39,6,1,,1,1,1.3046
5,1,5,4,40,6,2,,2,1,0.9684
5,1,5,4,41,6,5,,5,1,1.2712
5,1,5,4,42,6,2,,2,1,1.1933
5,1,5,4,43,6,6,,6,1,2.0463
5,1,5,4,44,6,5,,3,0,1.3116
5,1,5,4,45,6,5,,5,1,1.2754
5,1,5,4,46,6,6,,6,1,1.0851
5,1,5,4,47,6,1,,4,0,1.4469
5,1,5,4,48,6,2,,2,1,0.9247
5,1,5,4,49,6,2,,2,1,1.0684
5,1,5,4,50,6,6,,6,1,0.983
5,2,1,1,1,2,2,1,2,1,1.6656
5,2,1,1,2,2,4,5,5,0,1.5867
5,2,1,1,3,2,3,4,3,1,2.1959
5,2,1,1,4,2,4,2,2,0,1.6321
5,2,1,1,5,2,1,2,1,1,1.9345
5,2,1,1,6,2,6,3,6,1,1.4611
5,2,1,1,7,2,3,1,3,1,1.7279
5,2,1,1,8,2,6,2,6,1,2.2556
5,2,1,1,9,2,1,3,1,1,1.4491
5,2,1,1,10,2,4,5,5,0,1.7635
5,2,1,1,11,2,5,6,5,1,1.549
5,2,1,1,12,2,3,5,5,0,1.8915
5,2,1,1,13,2,6,4,6,1,0.9194
5,2,1,1,14,2,4,1,1,0,2.7285
5,2,1,1,15,2,5,3,3,0,1.6579
5,2,1,1,16,2,5,4,5,1,1.944
5,2,1,1,17,2,4,5,4,1,1.647
5,2,1,1,18,2,4,3,3,0,1.6969
5,2,1,1,19,2,2,1,2,1,1.7732
5,2,1,1,20,2,3,6,6,0,1.0981
5,2,1,1,21,2,6,5,6,1,0.927
5,2,1,1,22,2,1,6,1,1,1.5193
5,2,1,1,23,2,1,5,1,1,1.2874
5,2,1,1,24,2,3,5,3,1,1.2568
5,2,1,1,25,2,5,6,5,1,1.8357
5,2,1,1,26,2,2,3,2,1,2.5027
5,2,1,1,27,2,3,2,3,1,2.7738
5,2,1,1,28,2,1,4,1,1,1.0666
5,2,1,1,29,2,6,5,6,1,1.3967
5,2,1,1,30,2,2,3,3,0,2.4978
5,2,1,1,31,2,3,4,3,1,2.7812
5,2,1,1,32,2,6,2,2,0,1.5693
5,2,1,1,33,2,4,5,4,1,1.5868
5,2,1,1,34,2,6,4,6,1,1.1597
5,2,1,1,35,2,2,4,2,1,1.0707
5,2,1,1,36,2,1,2,1,1,1.3691
5,2,1,1,37,2,6,5,6,1,1.0474
5,2,1,1,38,2,2,6,2,1,0.9793
5,2,1,1,39,2,2,5,2,1,1.4578
5,2,1,1,40,2,6,1,6,1,1.4522
5,2,1,1,41,2,1,2,1,1,0.9666
5,2,1,1,42,2,5,4,5,1,1.8614
5,2,1,1,43,2,5,1,1,0,1.3754
5,2,1,1,44,2,5,1,5,1,1.449
5,2,1,1,45,2,6,5,6,1,1.2674
5,2,1,1,46,2,5,3,3,0,1.6056
5,2,1,1,47,2,1,5,5,0,1.1575
5,2,1,1,48,2,3,2,2,0,1.4002
5,2,1,1,49,2,2,4,2,1,1.3757
5,2,1,1,50,2,4,6,4,1,1.4379
5,2,1,2,1,6,3,,2,0,1.4273
5,2,1,2,2,6,4,,4,1,1.8187
5,2,1,2,3,6,6,,6,1,1.5907
5,2,1,2,4,6,2,,2,1,1.3713
5,2,1,2,5,6,2,,4,0,1.2257
5,2,1,2,6,6,5,,4,0,1.4169
5,2,1,2,7,6,2,,2,1,1.1688
5,2,1,2,8,6,6,,6,1,0.8714
5,2,1,2,9,6,3,,4,0,1.3696
5,2,1,2,10,6,6,,6,1,1.1709
5,2,1,2,11,6,6,,2,0,1.177
5,2,1,2,12,6,6,,6,1,1.5308
5,2,1,2,13,6,6,,3,0,1.587
5,2,1,2,14,6,3,,1,0,1.2996
5,2,1,2,15,6,4,,6,0,1.0719
5,2,1,2,16,6,5,,5,1,1.3335
5,2,1,2,17,6,5,,6,0,1.3653
5,2,1,2,18,6,4,,2,0,1.3741
5,2,1,2,19,6,3,,4,0,1.4801
5,2,1,2,20,6,6,,6,1,1.293
5,2,1,2,21,6,4,,2,0,2.1896
5,2,1,2,22,6,6,,6,1,1.2059
5,2,1,2,23,6,1,,1,1,1.179
5,2,1,2,24,6,3,,4,0,1.5533
5,2,1,2,25,6,3,,6,0,1.2826
5,2,1,2,26,6,2,,2,1,1.1364
5,2,1,2,27,6,4,,2,0,1.6557
5,2,1,2,28,6,5,,5,1,1.0134
5,2,1,2,29,6,1,,2,0,1.5375
5,2,1,2,30,6,2,,2,1,1.2202
5,2,1,2,31,6,6,,6,1,0.8726
5,2,1,2,32,6,5,,5,1,1.1468
5,2,1,2,33,6,2,,2,1,0.9309
5,2,1,2,34,6,1,,6,0,1.027
5,2,1,2,35,6,5,,5,1,0.8584
5,2,1,2,36,6,1,,3,0,2.1895
5,2,1,2,37,6,1,,3,0,1.7816
5,2,1,2,38,6,5,,2,0,1.23
5,2,1,2,39,6,6,,6,1,0.9412
5,2,1,2,40,6,4,,5,0,1.2133
5,2,1,2,41,6,5,,2,0,1.2126
5,2,1,2,42,6,4,,2,0,1.1161
5,2,1,2,43,6,4,,6,0,1.1197
5,2,1,2,44,6,2,,2,1,1.4281
5,2,1,2,45,6,1,,5,0,1.2473
5,2,1,2,46,6,3,,6,0,1.278
5,2,1,2,47,6,1,,1,1,1.8188
5,2,1,2,48,6,2,,1,0,1.6225
5,2,1,2,49,6,1,,6,0,0.9022
5,2,1,2,50,6,3,,1,0,1.9221
5,2,1,3,1,2,3,5,3,1,1.7631
5,2,1,3,2,2,2,4,2,1,1.2966
5,2,1,3,3,2,6,4,6,1,1.1214
5,2,1,3,4,2,2,5,2,1,1.3536
5,2,1,3,5,2,5,1,1,0,1.8001
5,2,1,3,6,2,5,4,4,0,1.4239
5,2,1,3,7,2,3,2,3,1,1.8312
5,2,1,3,8,2,2,1,2,1,0.9784
5,2,1,3,9,2,3,1,3,1,1.4876
5,2,1,3,10,2,2,6,6,0,2.3775
5,2,1,3,11,2,3,1,1,0,2.4739
5,2,1,3,12,2,2,3,3,0,1.2539
5,2,1,3,13,2,3,4,4,0,1.5082
5,2,1,3,14,2,1,4,1,1,1.6559
5,2,1,3,15,2,1,4,4,0,1.2748
5,2,1,3,16,2,4,1,1,0,1.7844
5,2,1,3,17,2,6,4,6,1,2.4803
5,2,1,3,18,2,5,3,5,1,2.0971
5,2,1,3,19,2,6,2,2,0,1.1857
5,2,1,3,20,2,2,1,1,0,2.0669
5,2,1,3,21,2,3,1,3,1,1.6473
5,2,1,3,22,2,4,3,4,1,1.5223
5,2,1,3,23,2,6,3,6,1,0.9214
5,2,1,3,24,2,6,2,6,1,1.0342
5,2,1,3,25,2,1,5,1,1,0.9978
5,2,1,3,26,2,6,4,6,1,0.8351
5,2,1,3,27,2,6,4,6,1,0.7435
5,2,1,3,28,2,5,4,5,1,0.8475
5,2,1,3,29,2,2,4,2,1,0.9309
5,2,1,3,30,2,6,3,6,1,0.786
5,2,1,3,31,2,5,2,5,1,0.7442
5,2,1,3,32,2,6,3,6,1,0.8638
5,2,1,3,33,2,1,6,1,1,0.9464
5,2,1,3,34,2,1,5,5,0,1.2493
5,2,1,3,35,2,1,2,1,1,1.4559
5,2,1,3,36,2,4,3,3,0,1.8827
5,2,1,3,37,2,4,1,4,1,1.4862
5,2,1,3,38,2,5,4,5,1,1.1597
5,2,1,3,39,2,4,1,4,1,1.455
5,2,1,3,40,2,4,6,6,0,1.3377
5,2,1,3,41,2,1,5,1,1,1.1082
5,2,1,3,42,2,3,5,5,0,1.4856
5,2,1,3,43,2,3,6,6,0,1.6817
5,2,1,3,44,2,2,3,2,1,1.0545
5,2,1,3,45,2,4,6,6,0,1.9612
5,2,1,3,46,2,4,6,4,1,1.691
5,2,1,3,47,2,6,1,6,1,1.8517
5,2,1,3,48,2,5,6,5,1,0.9818
5,2,1,3,49,2,5,4,5,1,0.9959
5,2,1,3,50,2,1,2,1,1,1.457
5,2,1,4,1,6,1,,1,1,1.3211
5,2,1,4,2,6,1,,5,0,0.8418
5,2,1,4,3,6,4,,3,0,1.3206
5,2,1,4,4,6,2,,2,1,0.996
5,2,1,4,5,6,3,,2,0,0.9451
5,2,1,4,6,6,3,,5,0,1.7721
5,2,1,4,7,6,3,,2,0,1.0293
5,2,1,4,8,6,6,,6,1,0.7965
5,2,1,4,9,6,1,,2,0,1.1056
5,2,1,4,10,6,2,,2,1,0.9177
5,2,1,4,11,6,3,,6,0,1.719
5,2,1,4,12,6,1,,1,1,1.2498
5,2,1,4,13,6,6,,3,0,1.6041
5,2,1,4,14,6,1,,3,0,1.2687
5,2,1,4,15,6,1,,5,0,1.394
5,2,1,4,16,6,6,,1,0,1.3229
5,2,1,4,17,6,6,,2,0,1.5583
5,2,1,4,18,6,6,,6,1,1.0162
5,2,1,4,19,6,5,,5,1,0.9971
5,2,1,4,20,6,6,,6,1,0.8982
5,2,1,4,21,6,4,,2,0,1.0274
5,2,1,4,22,6,4,,4,1,1.4978
5,2,1,4,23,6,6,,6,1,1.2986
5,2,1,4,24,6,3,,3,1,1.8114
5,2,1,4,25,6,4,,4,1,1.664
5,2,1,4,26,6,1,,2,0,1.6176
5,2,1,4,27,6,5,,5,1,0.8327
5,2,1,4,28,6,4,,6,0,0.9008
5,2,1,4,29,6,2,,2,1,0.9613
5,2,1,4,30,6,5,,3,0,1.2796
5,2,1,4,31,6,2,,2,1,1.2291
5,2,1,4,32,6,1,,1,1,1.2644
5,2,1,4,33,6,3,,4,0,1.4425
5,2,1,4,34,6,4,,3,0,1.4015
5,2,1,4,35,6,5,,5,1,0.8647
5,2,1,4,36,6,6,,2,0,1.4593
5,2,1,4,37,6,4,,4,1,1.2256
5,2,1,4,38,6,2,,2,1,0.8782
5,2,1,4,39,6,6,,6,1,1.5051
5,2,1,4,40,6,5,,2,0,2.0093
5,2,1,4,41,6,3,,5,0,1.5116
5,2,1,4,42,6,6,,6,1,0.9392
5,2,1,4,43,6,2,,2,1,1.3549
5,2,1,4,44,6,2,,2,1,1.3223
5,2,1,4,45,6,3,,6,0,1.2419
5,2,1,4,46,6,5,,5,1,0.68
5,2,1,4,47,6,5,,6,0,1.3301
5,2,1,4,48,6,5,,2,0,1.7896
5,2,1,4,49,6,4,,4,1,1.6856
5,2,1,4,50,6,2,,6,0,1.5105
5,2,2,1,1,6,3,,3,1,1.3147
5,2,2,1,2,6,5,,5,1,0.8342
5,2,2,1,3,6,4,,4,1,1.4625
5,2,2,1,4,6,6,,6,1,0.9607
5,2,2,1,5,6,3,,3,1,1.4078
5,2,2,1,6,6,3,,5,0,0.8603
5,2,2,1,7,6,4,,2,0,2.0909
5,2,2,1,8,6,6,,6,1,0.8232
5,2,2,1,9,6,6,,2,0,1.244
5,2,2,1,10,6,3,,3,1,1.4991
5,2,2,1,11,6,4,,5,0,1.187
5,2,2,1,12,6,5,,5,1,0.8518
5,2,2,1,13,6,1,,2,0,0.8556
5,2,2,1,14,6,6,,5,0,0.9025
5,2,2,1,15,6,6,,6,1,0.8511
5,2,2,1,16,6,6,,6,1,1.1263
5,2,2,1,17,6,2,,5,0,1.5981
5,2,2,1,18,6,2,,2,1,1.3103
5,2,2,1,19,6,3,,2,0,1.1673
5,2,2,1,20,6,4,,4,1,1.6166
5,2,2,1,21,6,2,,6,0,2.0366
5,2,2,1,22,6,1,,2,0,1.363
5,2,2,1,23,6,3,,5,0,0.9719
5,2,2,1,24,6,2,,2,1,1.1103
5,2,2,1,25,6,1,,5,0,1.3595
5,2,2,1,26,6,6,,6,1,1.1928
5,2,2,1,27,6,5,,5,1,1.183
5,2,2,1,28,6,4,,2,0,1.2526
5,2,2,1,29,6,1,,2,0,1.2988
5,2,2,1,30,6,5,,5,1,0.8944
5,2,2,1,31,6,6,,6,1,1.6329
5,2,2,1,32,6,1,,4,0,1.3803
5,2,2,1,33,6,4,,5,0,2.2683
5,2,2,1,34,6,1,,2,0,1.0572
5,2,2,1,35,6,2,,2,1,1.2077
5,2,2,1,36,6,1,,1,1,1.1008
5,2,2,1,37,6,2,,2,1,0.998
5,2,2,1,38,6,6,,6,1,0.9948
5,2,2,1,39,6,5,,5,1,1.0081
5,2,2,1,40,6,3,,3,1,1.277
5,2,2,1,41,6,3,,4,0,1.2468
5,2,2,1,42,6,5,,5,1,1.7889
5,2,2,1,43,6,2,,2,1,0.9218
5,2,2,1,44,6,4,,3,0,1.2426
5,2,2,1,45,6,5,,5,1,1.1765
5,2,2,1,46,6,1,,2,0,1.3271
5,2,2,1,47,6,6,,6,1,1.8022
5,2,2,1,48,6,5,,5,1,0.8223
5,2,2,1,49,6,4,,2,0,1.467
5,2,2,1,50,6,2,,2,1,1.4083
5,2,2,2,1,2,3,4,3,1,1.5302
5,2,2,2,2,2,6,4,6,1,1.5216
5,2,2,2,3,2,5,3,5,1,0.9538
5,2,2,2,4,2,2,3,2,1,1.2565
5,2,2,2,5,2,5,4,5,1,0.7792
5,2,2,2,6,2,6,3,3,0,1.4897
5,2,2,2,7,2,2,4,2,1,1.0945
5,2,2,2,8,2,3,2,3,1,1.6475
5,2,2,2,9,2,6,4,6,1,0.7538
5,2,2,2,10,2,4,2,4,1,1.161
5,2,2,2,11,2,2,6,2,1,0.9114
5,2,2,2,12,2,6,2,6,1,0.8806
5,2,2,2,13,2,2,5,2,1,1.0421
5,2,2,2,14,2,6,5,6,1,0.7985
5,2,2,2,15,2,1,6,1,1,0.8993
5,2,2,2,16,2,4,1,1,0,1.6532
5,2,2,2,17,2,3,4,4,0,1.6189
5,2,2,2,18,2,3,6,3,1,2.4021
5,2,2,2,19,2,1,3,3,0,2.3256
5,2,2,2,20,2,3,5,3,1,3.1433
5,2,2,2,21,2,1,3,1,1,1.9002
5,2,2,2,22,2,4,1,4,1,1.4762
5,2,2,2,23,2,5,6,5,1,1.1507
5,2,2,2,24,2,5,4,5,1,1.8773
5,2,2,2,25,2,5,4,5,1,0.9584
5,2,2,2,26,2,6,5,6,1,0.9571
5,2,2,2,27,2,1,5,1,1,1.2127
5,2,2,2,28,2,4,3,3,0,1.8568
5,2,2,2,29,2,2,3,2,1,0.9668
5,2,2,2,30,2,5,1,5,1,1.301
5,2,2,2,31,2,4,2,4,1,1.2377
5,2,2,2,32,2,3,2,2,0,1.7534
5,2,2,2,33,2,2,5,2,1,1.0109
5,2,2,2,34,2,1,5,1,1,1.871
5,2,2,2,35,2,4,6,4,1,1.5771
5,2,2,2,36,2,6,4,6,1,1.1504
5,2,2,2,37,2,3,2,3,1,1.7654
5,2,2,2,38,2,2,6,2,1,1.1233
5,2,2,2,39,2,5,1,5,1,2.4916
5,2,2,2,40,2,1,2,2,0,1.2274
5,2,2,2,41,2,4,1,4,1,1.3869
5,2,2,2,42,2,5,3,5,1,0.84
5,2,2,2,43,2,1,3,1,1,1.1321
5,2,2,2,44,2,6,2,6,1,1.0913
5,2,2,2,45,2,6,1,1,0,1.6295
5,2,2,2,46,2,2,4,2,1,0.9875
5,2,2,2,47,2,6,3,6,1,1.7858
5,2,2,2,48,2,1,3,3,0,2.6787
5,2,2,2,49,2,4,6,4,1,1.514
5,2,2,2,50,2,3,1,3,1,1.7299
5,2,2,3,1,6,5,,6,0,0.9738
5,2,2,3,2,6,5,,5,1,1.2393
5,2,2,3,3,6,5,,6,0,1.531
5,2,2,3,4,6,6,,6,1,1.2141
5,2,2,3,5,6,2,,4,0,1.2334
5,2,2,3,6,6,6,,6,1,0.9125
5,2,2,3,7,6,3,,1,0,1.4729
5,2,2,3,8,6,4,,6,0,1.4145
5,2,2,3,9,6,4,,4,1,1.1983
5,2,2,3,10,6,5,,2,0,1.1866
5,2,2,3,11,6,3,,6,0,1.3958
5,2,2,3,12,6,3,,2,0,1.4362
5,2,2,3,13,6,6,,6,1,0.723
5,2,2,3,14,6,5,,5,1,0.9882
5,2,2,3,15,6,4,,2,0,1.0812
5,2,2,3,16,6,2,,2,1,1.1349
5,2,2,3,17,6,3,,6,0,1.3818
5,2,2,3,18,6,1,,2,0,1.551
5,2,2,3,19,6,6,,6,1,1.5366
5,2,2,3,20,6,3,,1,0,1.8961
5,2,2,3,21,6,5,,5,1,1.5314
5,2,2,3,22,6,3,,3,1,1.2028
5,2,2,3,23,6,5,,2,0,0.8235
5,2,2,3,24,6,6,,6,1,0.7747
5,2,2,3,25,6,4,,2,0,0.9899
5,2,2,3,26,6,2,,2,1,1.2709
5,2,2,3,27,6,1,,1,1,1.6728
5,2,2,3,28,6,1,,1,1,1.1471
5,2,2,3,29,6,2,,2,1,0.8822
5,2,2,3,30,6,3,,3,1,1.1235
5,2,2,3,31,6,6,,6,1,0.652
5,2,2,3,32,6,2,,2,1,0.9195
5,2,2,3,33,6,1,,3,0,1.3681
5,2,2,3,34,6,4,,5,0,2.3053
5,2,2,3,35,6,2,,6,0,1.0928
5,2,2,3,36,6,4,,5,0,1.0492
5,2,2,3,37,6,2,,2,1,1.072
5,2,2,3,38,6,6,,2,0,1.6101
5,2,2,3,39,6,2,,2,1,1.1138
5,2,2,3,40,6,5,,5,1,1.3774
5,2,2,3,41,6,6,,6,1,1.2629
5,2,2,3,42,6,1,,6,0,0.8166
5,2,2,3,43,6,1,,1,1,1.3447
5,2,2,3,44,6,4,,2,0,1.1039
5,2,2,3,45,6,1,,1,1,1.0601
5,2,2,3,46,6,3,,2,0,1.3596
5,2,2,3,47,6,6,,6,1,1.3851
5,2,2,3,48,6,4,,4,1,1.2538
5,2,2,3,49,6,1,,3,0,1.5766
5,2,2,3,50,6,6,,6,1,1.2573
5,2,2,4,1,2,3,4,3,1,1.7221
5,2,2,4,2,2,6,4,6,1,0.8414
5,2,2,4,3,2,1,2,2,0,1.166
5,2,2,4,4,2,5,4,5,1,0.9912
5,2,2,4,5,2,4,1,4,1,1.1168
5,2,2,4,6,2,3,6,6,0,1.0615
5,2,2,4,7,2,2,3,3,0,1.6114
5,2,2,4,8,2,4,6,4,1,1.2905
5,2,2,4,9,2,5,6,5,1,1.4837
5,2,2,4,10,2,2,1,2,1,2.0369
5,2,2,4,11,2,6,2,2,0,2.456
5,2,2,4,12,2,6,5,6,1,1.1889
5,2,2,4,13,2,5,2,2,0,1.4503
5,2,2,4,14,2,6,3,6,1,1.4244
5,2,2,4,15,2,1,6,1,1,1.3725
5,2,2,4,16,2,2,6,2,1,0.9226
5,2,2,4,17,2,3,1,3,1,1.5951
5,2,2,4,18,2,2,6,2,1,1.7432
5,2,2,4,19,2,3,1,1,0,1.9505
5,2,2,4,20,2,3,1,3,1,2.6717
5,2,2,4,21,2,6,4,6,1,0.9042
5,2,2,4,22,2,2,4,2,1,1.5779
5,2,2,4,23,2,5,2,5,1,1.615
5,2,2,4,24,2,2,5,2,1,1.0743
5,2,2,4,25,2,4,6,4,1,1.1651
5,2,2,4,26,2,5,2,5,1,0.8191
5,2,2,4,27,2,1,4,1,1,1.2399
5,2,2,4,28,2,1,2,1,1,0.8752
5,2,2,4,29,2,1,2,2,0,1.3414
5,2,2,4,30,2,3,1,3,1,1.3512
5,2,2,4,31,2,5,4,5,1,1.0779
5,2,2,4,32,2,4,5,4,1,1.1359
5,2,2,4,33,2,6,1,1,0,1.3353
5,2,2,4,34,2,4,6,4,1,1.2662
5,2,2,4,35,2,3,4,3,1,1.5886
5,2,2,4,36,2,1,5,5,0,1.4332
5,2,2,4,37,2,6,3,6,1,1.2965
5,2,2,4,38,2,4,1,4,1,1.9054
5,2,2,4,39,2,5,6,5,1,0.7769
5,2,2,4,40,2,6,3,6,1,0.6081
5,2,2,4,41,2,6,5,6,1,0.8135
5,2,2,4,42,2,6,2,6,1,2.4176
5,2,2,4,43,2,2,6,2,1,0.5842
5,2,2,4,44,2,4,3,3,0,1.1395
5,2,2,4,45,2,1,5,1,1,1.0304
5,2,2,4,46,2,2,6,2,1,0.8981
5,2,2,4,47,2,1,5,1,1,1.3153
5,2,2,4,48,2,5,1,5,1,1.2353
5,2,2,4,49,2,4,2,2,0,2.0065
5,2,2,4,50,2,3,2,2,0,2.2784
5,2,3,1,1,2,6,3,6,1,1.1686
5,2,3,1,2,2,6,2,6,1,0.8232
5,2,3,1,3,2,6,4,4,0,1.3075
5,2,3,1,4,2,1,5,1,1,1.0158
5,2,3,1,5,2,6,4,4,0,1.476
5,2,3,1,6,2,2,5,2,1,0.6977
5,2,3,1,7,2,4,1,1,0,1.3793
5,2,3,1,8,2,5,4,5,1,1.2919
5,2,3,1,9,2,3,5,3,1,1.2613
5,2,3,1,10,2,3,6,3,1,2.3198
5,2,3,1,11,2,3,4,4,0,1.6225
5,2,3,1,12,2,4,2,2,0,1.7178
5,2,3,1,13,2,4,3,3,0,1.3132
5,2,3,1,14,2,1,5,5,0,1.9166
5,2,3,1,15,2,5,3,5,1,1.8717
5,2,3,1,16,2,5,3,3,0,2.7769
5,2,3,1,17,2,6,2,6,1,0.9042
5,2,3,1,18,2,3,6,3,1,1.7054
5,2,3,1,19,2,1,2,1,1,1.0182
5,2,3,1,20,2,2,5,2,1,0.9185
5,2,3,1,21,2,5,1,1,0,1.4307
5,2,3,1,22,2,1,3,3,0,1.4858
5,2,3,1,23,2,6,5,6,1,1.41
5,2,3,1,24,2,2,1,2,1,1.0547
5,2,3,1,25,2,5,6,5,1,1.7862
5,2,3,1,26,2,4,5,4,1,1.351
5,2,3,1,27,2,3,2,2,0,1.0293
5,2,3,1,28,2,6,4,6,1,1.2445
5,2,3,1,29,2,6,4,4,0,1.3439
5,2,3,1,30,2,3,2,3,1,1.3858
5,2,3,1,31,2,2,1,2,1,0.8871
5,2,3,1,32,2,4,3,4,1,1.2573
5,2,3,1,33,2,2,3,2,1,0.8916
5,2,3,1,34,2,2,3,3,0,1.2457
5,2,3,1,35,2,2,3,3,0,1.6121
5,2,3,1,36,2,5,3,5,1,2.2515
5,2,3,1,37,2,3,6,3,1,1.637
5,2,3,1,38,2,4,3,4,1,1.3204
5,2,3,1,39,2,6,3,6,1,1.2723
5,2,3,1,40,2,6,3,6,1,0.8104
5,2,3,1,41,2,2,5,2,1,0.7828
5,2,3,1,42,2,1,6,1,1,1.1251
5,2,3,1,43,2,5,6,6,0,1.6935
5,2,3,1,44,2,1,2,1,1,1.7211
5,2,3,1,45,2,4,2,2,0,1.4165
5,2,3,1,46,2,1,4,4,0,1.3285
5,2,3,1,47,2,5,3,3,0,1.4191
5,2,3,1,48,2,1,4,1,1,1.0906
5,2,3,1,49,2,4,5,4,1,1.7403
5,2,3,1,50,2,3,6,3,1,2.3152
5,2,3,2,1,6,1,,2,0,1.8394
5,2,3,2,2,6,1,,1,1,1.2054
5,2,3,2,3,6,1,,1,1,1.0508
5,2,3,2,4,6,1,,1,1,0.8216
5,2,3,2,5,6,4,,2,0,0.9065
5,2,3,2,6,6,1,,5,0,0.9023
5,2,3,2,7,6,2,,6,0,1.6035
5,2,3,2,8,6,3,,2,0,2.8674
5,2,3,2,9,6,4,,1,0,1.6631
5,2,3,2,10,6,6,,6,1,0.8444
5,2,3,2,11,6,5,,5,1,0.8311
