subject,run,block,condition,trial_in_block,dominant_color,alternative_color,response,correct,confidence,rt_choice,rt_confidence
30,1,1,1,19,1,,1,1,0,1.2222,1.73
30,1,1,1,20,1,,2,0,0,1.5443,2.9716
30,1,1,1,21,3,,3,1,0,1.0308,1.6902
30,1,1,1,22,1,,1,1,0,0.9059,1.4696
30,1,1,1,23,1,,1,1,0,1.3019,2.0086
30,1,1,1,24,2,,2,1,0,1.1009,1.5605
30,1,1,1,25,2,,2,1,0,0.9969,1.4714
30,1,1,1,26,1,,1,1,0,1.0097,1.4529
30,1,1,1,27,4,,1,0,0,1.3742,1.6346
30,1,1,1,28,3,,2,0,0,1.0602,1.5039
30,1,1,1,29,4,,2,0,0,0.9754,1.6337
30,1,1,1,30,4,,4,1,0,1.3324,1.7115
30,1,1,1,31,3,,2,0,0,1.0151,1.9055
30,1,1,1,32,4,,4,1,0,1.1538,1.5818
30,1,1,1,33,4,,3,0,0,1.6257,2.3
30,1,1,1,34,4,,4,1,0,1.1073,1.4796
30,1,1,1,35,3,,3,1,0,1.1671,1.6185
30,1,2,3,1,2,1,2,1,0,1.1473,1.9976
30,1,2,3,2,2,1,2,1,0,0.7692,1.348
30,1,2,3,3,1,2,1,1,0,0.867,1.4781
30,1,2,3,4,1,2,1,1,0,0.9904,1.7865
30,1,2,3,5,1,2,1,1,0,0.7331,1.4091
30,1,2,3,6,1,2,1,1,0,0.9249,1.5125
30,1,2,3,7,1,2,1,1,0,1.5588,2.2581
30,1,2,3,8,1,2,1,1,0,0.7554,1.2937
30,1,2,3,9,1,2,1,1,0,1.2223,1.8584
30,1,2,3,10,1,2,1,1,0,0.9957,1.6395
30,1,2,3,11,2,1,2,1,0,0.9368,1.4759
30,1,2,3,12,1,2,1,1,0,0.7414,1.264
30,1,2,3,13,1,2,1,1,0,1.1619,1.558
30,1,2,3,14,2,1,2,1,0,0.8674,1.4698
30,1,2,3,15,1,2,1,1,0,1.0715,1.6755
30,1,2,3,16,2,1,2,1,1,1.108,1.7028
30,1,2,3,17,1,2,1,1,0,0.8063,1.3056
30,1,2,3,18,1,2,1,1,0,1.0819,1.6283
30,1,2,3,19,1,2,1,1,0,0.9759,1.5235
30,1,2,3,20,2,1,2,1,1,0.8095,1.4451
30,1,2,3,21,1,2,1,1,0,0.8075,1.4347
30,1,2,3,22,2,1,2,1,1,0.965,1.5909
30,1,2,3,23,2,1,2,1,0,0.8289,1.455
30,1,2,3,24,1,2,1,1,0,0.7614,1.1807
30,1,2,3,25,2,1,2,1,0,0.7855,1.2285
30,1,2,3,26,1,2,1,1,0,0.6962,1.266
30,1,2,3,27,1,2,2,0,0,0.7003,2.6314
30,1,2,3,28,2,1,2,1,0,0.7609,1.5001
30,1,2,3,29,1,2,1,1,0,1.1401,1.6718
30,1,2,3,30,2,1,1,0,0,1.0966,1.7465
30,1,2,3,31,2,1,2,1,0,0.8095,1.4283
30,1,2,3,32,1,2,2,0,0,0.9509,1.6028
30,1,2,3,33,1,2,1,1,0,0.83,1.4251
30,1,2,3,34,1,2,1,1,0,0.9403,1.4317
30,1,2,3,35,2,1,2,1,0,0.8907,1.4055
30,1,3,2,1,2,1,2,1,0,1.0087,1.6584
30,1,3,2,2,3,2,3,1,0,1.2214,1.7132
30,1,3,2,3,2,1,2,1,0,1.1432,1.6675
30,1,3,2,4,4,1,4,1,0,0.8921,1.4151
30,1,3,2,5,4,3,3,0,0,1.2419,1.8531
30,1,3,2,6,1,4,1,1,0,1.0951,1.8751
30,1,3,2,7,2,1,2,1,0,0.8666,1.5823
30,1,3,2,8,2,3,2,1,0,1.0174,1.509
30,1,3,2,9,4,1,1,0,0,2.0996,2.83
30,1,3,2,10,1,4,1,1,0,0.9525,1.6747
30,1,3,2,11,4,1,4,1,0,0.924,1.4953
30,1,3,2,12,4,2,4,1,0,0.9183,1.5208
30,1,3,2,13,1,4,1,1,0,0.8971,1.8451
30,1,3,2,14,3,1,3,1,0,1.6781,2.3772
30,1,3,2,15,4,2,2,0,0,2.2138,3.1199
30,1,3,2,16,4,1,1,0,0,2.9258,3.8321
30,1,3,2,17,3,1,3,1,0,1.1609,1.8191
30,1,3,2,18,2,3,2,1,0,1.0308,1.593
30,1,3,2,19,4,1,1,0,0,1.1983,1.7304
30,1,3,2,20,3,2,3,1,0,0.9759,2.027
30,1,3,2,21,2,4,2,1,0,1.1086,1.9927
30,1,3,2,22,2,1,2,1,0,0.8598,1.5187
30,1,3,2,23,1,2,1,1,0,1.0614,1.6493
30,1,3,2,24,2,4,2,1,0,2.5547,3.2367
30,1,3,2,25,4,2,2,0,0,2.8147,3.6666
30,1,3,2,26,1,4,1,1,0,0.9931,1.5486
30,1,3,2,27,2,4,2,1,0,0.9378,1.4533
30,1,3,2,28,3,2,2,0,0,0.8709,1.2834
30,1,3,2,29,4,3,3,0,0,1.7546,3.0373
30,1,3,2,30,2,3,2,1,0,0.9827,1.4892
30,1,3,2,31,1,2,1,1,0,1.0903,1.7186
30,1,3,2,32,4,1,1,0,0,3.0929,3.7522
30,1,3,2,33,4,3,3,0,0,1.6832,2.4152
30,1,3,2,34,2,3,2,1,0,1.0489,2.5638
30,1,3,2,35,3,4,3,1,0,1.0478,1.6187
30,2,1,2,1,4,1,4,1,0,1.928,3.1073
30,2,1,2,2,1,3,1,1,0,0.9453,1.4523
30,2,1,2,3,4,3,4,1,0,1.0066,1.4972
30,2,1,2,4,4,2,4,1,0,0.8904,1.4056
30,2,1,2,5,3,2,3,1,0,1.5128,2.0121
30,2,1,2,6,1,4,1,1,0,0.9109,1.4507
30,2,1,2,7,4,2,2,0,0,1.3401,1.9683
30,2,1,2,8,1,4,1,1,0,1.9397,2.543
30,2,1,2,9,1,3,1,1,0,0.9006,1.4399
30,2,1,2,10,3,2,3,1,0,1.0748,3.8377
30,2,1,2,11,4,1,4,1,0,0.9259,1.4495
30,2,1,2,12,1,3,1,1,0,1.163,1.6773
30,2,1,2,13,2,1,2,1,0,0.9584,1.5285
30,2,1,2,14,1,4,1,1,0,1.1602,1.7226
30,2,1,2,15,4,1,4,1,0,1.2904,2.7898
30,2,1,2,16,4,1,4,1,0,0.881,1.4522
30,2,1,2,17,1,4,1,1,0,0.8458,1.344
30,2,1,2,18,3,4,3,1,0,1.4713,1.9622
30,2,1,2,19,3,4,3,1,0,2.7428,3.2102
30,2,1,2,20,3,2,3,1,0,1.1639,2.4872
30,2,1,2,21,2,3,2,1,0,1.311,1.8184
30,2,1,2,22,1,3,1,1,0,1.197,1.7991
30,2,1,2,23,4,3,3,0,0,2.844,3.6067
30,2,1,2,24,2,3,2,1,0,0.8801,1.6508
30,2,1,2,25,2,4,2,1,0,0.9491,1.464
30,2,1,2,26,4,2,4,1,0,2.0495,2.5726
30,2,1,2,27,3,1,3,1,0,1.6333,2.221
30,2,1,2,28,3,2,3,1,0,0.9746,1.4412
30,2,1,2,29,2,4,2,1,0,1.0526,1.8147
30,2,1,2,30,1,2,1,1,0,1.1789,1.8146
30,2,1,2,31,3,2,3,1,0,1.1291,1.6759
30,2,1,2,32,1,2,1,1,0,1.2774,2.1119
30,2,1,2,33,4,3,4,1,0,0.9112,1.6024
30,2,1,2,34,3,4,3,1,0,1.0302,1.808
30,2,1,2,35,1,4,1,1,0,1.1089,1.6066
30,2,2,3,1,3,4,4,0,0,1.6825,2.1805
30,2,2,3,2,4,3,4,1,0,0.9137,1.5644
30,2,2,3,3,3,4,3,1,0,1.0015,1.5334
30,2,2,3,4,3,4,3,1,0,0.9152,1.4458
30,2,2,3,5,3,4,3,1,0,1.0083,1.5625
30,2,2,3,6,3,4,3,1,0,1.0005,1.7063
30,2,2,3,7,3,4,3,1,0,2.2675,2.7093
30,2,2,3,8,4,3,4,1,0,0.7401,1.4711
30,2,2,3,9,3,4,3,1,0,1.345,1.7718
30,2,2,3,10,4,3,4,1,0,1.2165,1.9793
30,2,2,3,11,3,4,3,1,0,0.9837,1.5707
30,2,2,3,12,4,3,4,1,0,1.3119,1.82
30,2,2,3,13,3,4,3,1,0,0.8454,1.3687
30,2,2,3,14,3,4,3,1,0,0.9587,1.5781
30,2,2,3,15,4,3,4,1,0,0.9178,1.4739
30,2,2,3,16,3,4,3,1,0,1.1225,1.6303
30,2,2,3,17,3,4,3,1,0,0.8242,1.3465
30,2,2,3,18,3,4,3,1,0,0.9691,1.5079
30,2,2,3,19,4,3,4,1,0,1.1399,1.8553
30,2,2,3,20,4,3,4,1,0,1.2955,2.0099
30,2,2,3,21,3,4,3,1,0,1.0303,1.7445
30,2,2,3,22,4,3,4,1,0,0.8706,1.2829
30,2,2,3,23,4,3,4,1,0,0.7299,1.2048
30,2,2,3,24,3,4,3,1,0,0.7525,1.2033
30,2,2,3,25,4,3,4,1,0,0.7284,1.1637
30,2,2,3,26,4,3,3,0,0,0.9611,1.5006
30,2,2,3,27,3,4,3,1,0,0.7321,1.1108
30,2,2,3,28,3,4,3,1,0,0.7271,1.2412
30,2,2,3,29,3,4,3,1,0,0.7321,1.1748
30,2,2,3,30,4,3,4,1,0,0.7572,1.5768
30,2,2,3,31,4,3,4,1,0,0.7643,1.2552
30,2,2,3,32,4,3,4,1,0,0.6738,1.2129
30,2,2,3,33,4,3,4,1,0,2.0235,2.538
30,2,2,3,34,4,3,4,1,0,0.7123,1.1308
30,2,2,3,35,4,3,4,1,0,0.6418,1.3174
30,2,3,1,1,2,,4,0,0,1.6596,3.351
30,2,3,1,2,1,,1,1,0,1.2426,1.8445
30,2,3,1,3,2,,2,1,0,1.111,1.7772
30,2,3,1,4,4,,4,1,0,0.9188,1.3053
30,2,3,1,5,1,,1,1,0,0.9384,1.4218
30,2,3,1,6,4,,1,0,0,2.2804,3.0674
30,2,3,1,7,1,,3,0,0,1.3476,2.0231
30,2,3,1,8,1,,4,0,0,1.3531,2.4529
30,2,3,1,9,2,,2,1,0,1.0055,1.4799
30,2,3,1,10,2,,2,1,0,1.385,2.117
30,2,3,1,11,1,,1,1,0,0.9384,1.293
30,2,3,1,12,2,,2,1,0,1.1179,1.6244
30,2,3,1,13,3,,2,0,0,2.3879,3.3348
30,2,3,1,14,3,,3,1,0,0.98,1.4634
30,2,3,1,15,3,,3,1,0,0.7841,1.1158
30,2,3,1,16,3,,3,1,0,0.9875,1.4303
30,2,3,1,17,2,,2,1,0,0.9529,2.3234
30,2,3,1,18,2,,1,0,0,0.835,2.7566
30,2,3,1,19,3,,3,1,0,1.0503,1.973
30,2,3,1,20,4,,4,1,0,0.898,1.4054
30,2,3,1,21,3,,2,0,0,1.1377,2.5958
30,2,3,1,22,1,,1,1,0,1.1029,1.8911
30,2,3,1,23,2,,3,0,0,1.2581,1.894
30,2,3,1,24,1,,1,1,0,1.781,2.4388
30,2,3,1,25,3,,3,1,0,0.8899,1.5555
30,2,3,1,26,4,,4,1,0,0.9303,1.3263
30,2,3,1,27,4,,4,1,0,1.1081,1.4879
30,2,3,1,28,4,,4,1,0,0.8801,1.2113
30,2,3,1,29,2,,3,0,0,1.8313,2.434
30,2,3,1,30,1,,2,0,0,1.7877,2.4061
30,2,3,1,31,4,,4,1,0,0.9621,1.301
30,2,3,1,32,1,,1,1,0,1.7329,2.1605
30,2,3,1,33,1,,1,1,0,0.9172,1.5043
30,2,3,1,34,3,,3,1,0,1.0718,1.644
30,2,3,1,35,3,,3,1,0,0.9809,1.8162
30,3,1,3,1,1,4,1,1,0,1.102,3.5615
30,3,1,3,2,1,4,1,1,0,0.9642,1.4398
30,3,1,3,3,1,4,1,1,0,0.7546,1.4702
30,3,1,3,4,1,4,1,1,0,2.6707,3.4664
30,3,1,3,5,1,4,1,1,0,0.8085,1.2514
30,3,1,3,6,1,4,1,1,0,0.8451,1.3755
30,3,1,3,7,4,1,4,1,0,1.1167,1.616
30,3,1,3,8,4,1,4,1,0,0.7071,1.679
30,3,1,3,9,1,4,1,1,0,1.2705,1.8908
30,3,1,3,10,1,4,1,1,0,0.7065,1.2527
30,3,1,3,11,1,4,1,1,0,0.7917,1.2341
30,3,1,3,12,1,4,4,0,0,1.1647,1.6559
30,3,1,3,13,4,1,4,1,0,0.7375,1.1472
30,3,1,3,14,4,1,4,1,0,1.2108,1.9175
30,3,1,3,15,1,4,4,0,0,1.044,1.5026
30,3,1,3,16,1,4,1,1,0,0.8619,1.4984
30,3,1,3,17,1,4,1,1,0,0.9215,1.8045
30,3,1,3,18,4,1,4,1,0,0.8074,1.3698
30,3,1,3,19,4,1,4,1,0,0.7595,1.2743
30,3,1,3,20,4,1,4,1,0,0.9083,1.6621
30,3,1,3,21,4,1,4,1,0,1.0558,1.5311
30,3,1,3,22,1,4,1,1,0,0.8414,1.4767
30,3,1,3,23,4,1,4,1,0,0.7086,1.1513
30,3,1,3,24,1,4,1,1,0,1.1662,1.8564
30,3,1,3,25,4,1,1,0,0,1.9629,3.1665
30,3,1,3,26,1,4,1,1,0,0.7855,1.2286
30,3,1,3,27,4,1,4,1,0,0.7275,1.2028
30,3,1,3,28,4,1,4,1,0,0.735,1.2022
30,3,1,3,29,4,1,4,1,0,0.7897,1.3852
30,3,1,3,30,1,4,1,1,0,0.7413,1.448
30,3,1,3,31,1,4,1,1,0,0.9628,1.5726
30,3,1,3,32,4,1,4,1,0,0.9066,1.6067
30,3,1,3,33,4,1,4,1,0,0.69,1.5173
30,3,1,3,34,1,4,1,1,0,0.6842,1.431
30,3,1,3,35,4,1,1,0,0,0.7138,1.2286
30,3,2,2,1,3,4,3,1,0,1.3031,1.8736
30,3,2,2,2,1,3,1,1,0,0.883,1.3892
30,3,2,2,3,4,2,4,1,0,0.8507,1.3664
30,3,2,2,4,2,3,2,1,0,1.0915,1.5176
30,3,2,2,5,2,4,2,1,0,0.9256,1.4498
30,3,2,2,6,3,2,3,1,0,0.9711,1.4932
30,3,2,2,7,2,1,2,1,0,1.1897,1.8661
30,3,2,2,8,1,2,1,1,0,1.1864,1.654
30,3,2,2,9,2,4,2,1,0,0.983,1.489
30,3,2,2,10,2,4,2,1,0,2.1307,3.0624
30,3,2,2,11,2,3,2,1,0,0.8778,2.5456
30,3,2,2,12,1,2,1,1,0,1.6132,2.1119
30,3,2,2,13,2,1,2,1,0,0.9591,1.6732
30,3,2,2,14,3,2,3,1,0,0.9155,1.4794
30,3,2,2,15,4,3,3,0,0,2.2708,2.8257
30,3,2,2,16,3,1,3,1,0,0.9964,1.5024
30,3,2,2,17,2,3,2,1,0,1.2633,2.0907
30,3,2,2,18,2,1,1,0,0,2.3381,2.8686
30,3,2,2,19,1,2,1,1,0,0.9016,1.3517
30,3,2,2,20,1,3,1,1,0,0.8706,1.3049
30,3,2,2,21,2,3,2,1,0,1.178,2.877
30,3,2,2,22,3,4,3,1,0,1.133,1.7367
30,3,2,2,23,1,3,1,1,0,0.8786,1.3543
30,3,2,2,24,3,2,3,1,0,1.2477,1.7153
30,3,2,2,25,1,4,1,1,0,0.8813,1.4218
30,3,2,2,26,4,1,4,1,0,1.1679,1.6275
30,3,2,2,27,2,3,2,1,0,1.0622,1.4887
30,3,2,2,28,3,4,3,1,0,1.1058,1.5406
30,3,2,2,29,3,2,3,1,0,1.7549,2.2776
30,3,2,2,30,3,1,3,1,0,0.8544,1.3051
30,3,2,2,31,3,1,3,1,0,0.9371,1.4295
30,3,2,2,32,4,2,4,1,0,1.1115,1.5941
30,3,2,2,33,1,3,1,1,0,0.9747,1.4565
30,3,2,2,34,4,3,3,0,0,2.6837,3.4465
30,3,2,2,35,3,2,3,1,0,0.9826,1.4808
30,3,3,1,1,1,,1,1,0,1.1182,2.4412
30,3,3,1,2,2,,2,1,0,1.4586,2.2388
30,3,3,1,3,2,,2,1,0,1.2474,2.179
30,3,3,1,4,4,,4,1,0,1.0701,1.8817
30,3,3,1,5,1,,4,0,0,1.1775,1.6915
30,3,3,1,6,2,,2,1,0,1.0855,1.5763
30,3,3,1,7,1,,3,0,0,1.1251,1.544
30,3,3,1,8,2,,2,1,0,0.8787,1.2415
30,3,3,1,9,4,,4,1,0,1.6368,2.3275
30,3,3,1,10,2,,2,1,0,0.9585,1.5614
30,3,3,1,11,1,,2,0,0,1.8141,2.2485
30,3,3,1,12,3,,2,0,0,0.8664,2.3335
30,3,3,1,13,3,,3,1,0,1.0993,1.8788
30,3,3,1,14,3,,3,1,0,1.0301,1.3701
30,3,3,1,15,3,,3,1,0,0.8706,1.2733
30,3,3,1,16,1,,1,1,0,0.9863,1.8625
30,3,3,1,17,2,,2,1,0,1.1576,1.5845
30,3,3,1,18,2,,2,1,0,1.357,1.8405
30,3,3,1,19,3,,3,1,0,0.9867,1.3408
30,3,3,1,20,4,,3,0,0,1.3721,2.2711
30,3,3,1,21,2,,4,0,0,2.0233,3.0656
30,3,3,1,22,4,,2,0,0,1.0096,1.9252
30,3,3,1,23,4,,4,1,0,0.7803,1.2546
30,3,3,1,24,2,,2,1,0,1.0417,1.924
30,3,3,1,25,4,,4,1,0,1.0196,1.3979
30,3,3,1,26,1,,1,1,0,1.5308,2.1008
30,3,3,1,27,1,,3,0,0,1.2767,1.84
30,3,3,1,28,3,,3,1,0,1.226,1.9082
30,3,3,1,29,3,,3,1,0,1.0287,1.7036
30,3,3,1,30,4,,4,1,0,0.9996,1.6676
30,3,3,1,31,4,,4,1,0,0.732,1.2474
30,3,3,1,32,1,,1,1,0,1.4571,1.8037
30,3,3,1,33,1,,1,1,0,0.975,1.3941
30,3,3,1,34,1,,1,1,0,1.3108,1.6414
30,3,3,1,35,3,,3,1,0,0.9483,1.2304
30,4,1,2,1,2,3,3,0,0,1.3549,2.1176
30,4,1,2,2,2,1,2,1,0,1.0209,1.3841
30,4,1,2,3,4,2,4,1,0,0.8449,1.2087
30,4,1,2,4,1,3,1,1,0,0.9641,1.3422
30,4,1,2,5,1,4,1,1,0,1.1898,1.7532
30,4,1,2,6,1,2,1,1,0,0.8865,1.2343
30,4,1,2,7,2,4,2,1,0,1.3087,1.7922
30,4,1,2,8,2,4,2,1,0,0.9087,1.3356
30,4,1,2,9,3,1,4,0,0,1.1022,5.0483
30,4,1,2,10,4,1,4,1,0,1.2075,2.1385
30,4,1,2,11,3,2,3,1,0,1.561,2.8521
30,4,1,2,12,2,4,2,1,0,1.0361,1.5192
30,4,1,2,13,2,1,2,1,0,1.9583,2.4007
30,4,1,2,14,2,3,2,1,0,1.0841,2.0085
30,4,1,2,15,1,4,1,1,0,1.4911,1.8951
30,4,1,2,16,4,3,4,1,0,0.8458,1.258
30,4,1,2,17,4,1,1,0,0,2.5796,3.2228
30,4,1,2,18,1,3,1,1,0,0.8878,1.2905
30,4,1,2,19,3,4,3,1,0,1.0836,1.4158
30,4,1,2,20,4,3,3,0,0,1.258,1.8135
30,4,1,2,21,2,1,2,1,0,1.176,2.9228
30,4,1,2,22,1,2,1,1,0,1.081,1.557
30,4,1,2,23,1,3,1,1,0,0.9617,1.3402
30,4,1,2,24,4,1,4,1,0,0.8038,1.1362
30,4,1,2,25,4,3,4,1,0,1.982,2.3687
30,4,1,2,26,1,4,1,1,0,1.7174,2.1282
30,4,1,2,27,1,3,1,1,0,0.8868,1.3866
30,4,1,2,28,2,1,2,1,0,0.919,1.2739
30,4,1,2,29,1,2,1,1,0,0.7158,1.2534
30,4,1,2,30,2,4,2,1,0,1.0084,1.3884
30,4,1,2,31,3,4,3,1,0,0.9923,1.5317
30,4,1,2,32,1,3,1,1,0,1.226,1.6374
30,4,1,2,33,4,3,4,1,0,0.848,1.2998
30,4,1,2,34,4,1,4,1,0,0.7069,1.3265
30,4,1,2,35,2,4,2,1,0,1.0454,1.561
30,4,2,1,1,2,,2,1,0,1.3481,1.8866
30,4,2,1,2,1,,1,1,0,0.9919,1.5077
30,4,2,1,3,2,,2,1,0,1.0186,1.4066
30,4,2,1,4,2,,3,0,0,1.2578,2.0849
30,4,2,1,5,3,,3,1,0,0.9577,1.8009
30,4,2,1,6,1,,2,0,0,2.1723,2.671
30,4,2,1,7,4,,4,1,0,0.7592,1.6737
30,4,2,1,8,1,,1,1,0,2.8435,3.382
30,4,2,1,9,3,,3,1,0,1.2249,1.581
30,4,2,1,10,3,,3,1,0,1.6167,2.0516
30,4,2,1,11,2,,2,1,0,2.1815,2.9525
30,4,2,1,12,3,,3,1,0,0.9315,1.2547
30,4,2,1,13,4,,3,0,0,2.4728,2.9948
30,4,2,1,14,2,,2,1,0,1.3504,2.4168
30,4,2,1,15,1,,2,0,0,1.3877,2.7434
30,4,2,1,16,1,,1,1,0,1.0921,1.687
30,4,2,1,17,3,,3,1,0,1.1112,1.6114
30,4,2,1,18,2,,3,0,0,1.0541,1.4646
30,4,2,1,19,4,,2,0,0,1.0022,2.0623
30,4,2,1,20,3,,3,1,0,0.8621,1.5282
30,4,2,1,21,2,,3,0,0,1.3195,2.0036
30,4,2,1,22,2,,3,0,0,1.7265,3.186
30,4,2,1,23,4,,3,0,0,1.3484,2.1829
30,4,2,1,24,1,,3,0,0,1.1075,1.7025
30,4,2,1,25,2,,2,1,0,1.3658,2.2082
30,4,2,1,26,3,,3,1,0,0.9647,1.5831
30,4,2,1,27,3,,3,1,0,1.0518,2.3922
30,4,2,1,28,3,,3,1,0,0.9312,2.4621
30,4,2,1,29,1,,3,0,0,3.9745,5.6483
30,4,2,1,30,2,,2,1,0,1.2865,1.977
30,4,2,1,31,4,,4,1,0,1.3581,2.5287
30,4,2,1,32,4,,2,0,0,1.2624,2.1706
30,4,2,1,33,3,,3,1,0,0.9106,1.7054
30,4,2,1,34,4,,3,0,0,1.2014,2.1402
30,4,2,1,35,4,,4,1,0,1.1861,1.9497
30,4,3,3,1,4,2,2,0,0,1.1057,2.3881
30,4,3,3,2,2,4,2,1,0,1.1119,1.7864
30,4,3,3,3,2,4,2,1,0,1.1118,1.722
30,4,3,3,4,4,2,2,0,0,1.6261,2.246
30,4,3,3,5,4,2,4,1,0,0.9339,1.4243
30,4,3,3,6,2,4,2,1,0,1.0927,1.6238
30,4,3,3,7,4,2,4,1,0,0.9707,1.3588
30,4,3,3,8,4,2,4,1,0,0.7804,1.2307
30,4,3,3,9,2,4,2,1,0,0.9146,1.4696
30,4,3,3,10,2,4,2,1,0,1.3427,1.8585
30,4,3,3,11,4,2,4,1,0,1.4991,2.0146
30,4,3,3,12,4,2,4,1,0,0.8334,1.2758
30,4,3,3,13,4,2,4,1,0,0.9982,1.4017
30,4,3,3,14,4,2,4,1,0,0.8049,1.1765
30,4,3,3,15,2,4,2,1,0,0.9416,1.2885
30,4,3,3,16,4,2,4,1,0,0.9457,1.46
30,4,3,3,17,4,2,2,0,0,1.9657,2.3936
30,4,3,3,18,2,4,2,1,0,0.6919,1.104
30,4,3,3,19,2,4,2,1,0,1.2638,1.6109
30,4,3,3,20,4,2,2,0,0,0.87,1.4408
30,4,3,3,21,4,2,4,1,0,0.82,1.2549
30,4,3,3,22,4,2,4,1,0,0.793,1.2431
30,4,3,3,23,4,2,4,1,0,1.038,1.4574
30,4,3,3,24,2,4,2,1,0,0.6353,1.1426
30,4,3,3,25,4,2,4,1,0,0.9817,1.305
30,4,3,3,26,4,2,4,1,0,0.7291,1.4364
30,4,3,3,27,2,4,2,1,0,0.8706,1.298
30,4,3,3,28,2,4,2,1,0,0.714,1.157
30,4,3,3,29,2,4,2,1,0,0.6599,1.1916
30,4,3,3,30,4,2,2,0,0,0.7799,1.5658
30,4,3,3,31,4,2,4,1,0,0.7882,1.4401
30,4,3,3,32,2,4,2,1,0,0.7377,1.182
30,4,3,3,33,2,4,2,1,0,0.7136,1.0856
30,4,3,3,34,4,2,2,0,0,0.7739,1.4657
30,4,3,3,35,2,4,2,1,0,0.5945,1.0063
30,5,1,3,1,3,1,3,1,0,1.0534,1.576
30,5,1,3,2,3,1,3,1,0,0.6937,1.1608
30,5,1,3,3,1,3,1,1,0,1.0707,1.457
30,5,1,3,4,1,3,1,1,0,0.9237,1.2955
30,5,1,3,5,1,3,1,1,0,0.8149,1.1536
30,5,1,3,6,3,1,3,1,0,0.9518,1.2669
30,5,1,3,7,3,1,3,1,0,0.941,1.3192
30,5,1,3,8,3,1,3,1,0,0.8305,1.2663
30,5,1,3,9,3,1,3,1,0,1.1558,1.4863
30,5,1,3,10,1,3,1,1,0,0.6549,0.9945
30,5,1,3,11,1,3,1,1,0,0.831,1.1853
30,5,1,3,12,1,3,3,0,0,1.271,1.7223
30,5,1,3,13,3,1,3,1,0,0.9364,1.3867
30,5,1,3,14,3,1,3,1,0,0.7447,1.1715
30,5,1,3,15,3,1,3,1,0,0.6568,1.1161
30,5,1,3,16,3,1,3,1,0,0.8441,1.2865
30,5,1,3,17,1,3,1,1,0,0.5924,1.1384
30,5,1,3,18,1,3,1,1,0,0.7938,1.1174
30,5,1,3,19,3,1,3,1,0,0.6126,1.7274
30,5,1,3,20,3,1,3,1,0,0.7261,1.1936
30,5,1,3,21,3,1,3,1,0,0.8285,1.2712
30,5,1,3,22,3,1,3,1,0,0.5764,0.8831
30,5,1,3,23,3,1,3,1,0,0.741,1.0651
30,5,1,3,24,3,1,3,1,0,0.6101,1.1241
30,5,1,3,25,1,3,1,1,0,0.8125,1.1689
30,5,1,3,26,1,3,1,1,0,0.6454,1.0166
30,5,1,3,27,3,1,3,1,0,0.725,1.1756
30,5,1,3,28,1,3,1,1,0,0.7969,1.1515
30,5,1,3,29,3,1,3,1,0,0.9503,1.3535
30,5,1,3,30,1,3,1,1,0,0.6157,1.0425
30,5,1,3,31,1,3,1,1,0,0.6768,0.9912
30,5,1,3,32,3,1,3,1,0,0.6138,0.921
30,5,1,3,33,3,1,3,1,0,0.7119,1.0338
30,5,1,3,34,1,3,1,1,0,0.6944,1.0731
30,5,1,3,35,3,1,1,0,0,0.9312,1.5498
30,5,2,1,1,2,,3,0,0,1.0106,1.4462
30,5,2,1,2,1,,1,1,0,0.7363,1.196
30,5,2,1,3,4,,3,0,0,1.4792,1.9616
30,5,2,1,4,2,,1,0,0,0.9434,1.475
30,5,2,1,5,4,,4,1,0,0.9075,1.3512
30,5,2,1,6,2,,2,1,0,0.8609,1.1359
30,5,2,1,7,1,,1,1,0,0.8235,1.0812
30,5,2,1,8,2,,3,0,0,0.9796,1.2379
30,5,2,1,9,2,,3,0,0,1.049,2.1885
30,5,2,1,10,2,,2,1,0,1.096,1.4669
30,5,2,1,11,3,,3,1,0,0.9965,1.3043
30,5,2,1,12,4,,4,1,0,0.696,0.9228
30,5,2,1,13,1,,1,1,0,0.8752,1.0707
30,5,2,1,14,4,,4,1,0,0.7762,0.9964
30,5,2,1,15,1,,3,0,0,1.0001,1.2911
30,5,2,1,16,4,,4,1,0,0.9394,1.1435
30,5,2,1,17,3,,3,1,0,0.853,1.0956
30,5,2,1,18,4,,4,1,0,0.9287,1.2447
30,5,2,1,19,2,,2,1,0,1.2382,1.6171
30,5,2,1,20,3,,3,1,0,1.0687,1.273
30,5,2,1,21,4,,3,0,0,0.8015,1.2138
30,5,2,1,22,4,,4,1,0,0.9355,1.2109
30,5,2,1,23,4,,4,1,0,0.719,1.0741
30,5,2,1,24,2,,2,1,0,1.0357,1.2545
30,5,2,1,25,4,,4,1,0,1.025,1.4763
30,5,2,1,26,3,,3,1,0,1.1171,1.5031
30,5,2,1,27,2,,1,0,0,1.5279,2.107
30,5,2,1,28,3,,3,1,0,1.1467,1.4133
30,5,2,1,29,3,,3,1,0,0.9691,1.2031
30,5,2,1,30,4,,2,0,0,1.4083,1.6909
30,5,2,1,31,2,,2,1,0,1.0756,1.3751
30,5,2,1,32,1,,1,1,0,1.2844,1.5354
30,5,2,1,33,3,,3,1,0,1.0222,1.2643
30,5,2,1,34,2,,3,0,0,0.7551,1.2855
30,5,2,1,35,2,,2,1,0,1.0788,1.291
30,5,3,2,1,1,3,1,1,0,1.7135,3.7076
30,5,3,2,2,2,3,2,1,0,0.8826,1.5012
