dataset,seed,iteration,N,rank,method,n_mc_samples,factorization_seconds,pom_seconds,total_seconds,peak_memory_mb,tv_error,spearman,top10_recall,top100_recall,top100_jaccard,qpo_efficiency,mean_batch_tanimoto,snapshot,batch,qpo_objective,qpo_efficiency_normalised,l1_error,max_abs_error,top10_jaccard,top25_recall,top25_jaccard,top50_recall,top50_jaccard,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4,batch_oracle_mean,batch_oracle_max,batch_oracle_top10,mc_seed,cov_offdiag_fro,cov_offdiag_rel,corr_offdiag_rmse,corr_offdiag_max,corr_true_rmse,diag_max_abs_err,quot_fro,quot_rel,sobol_nodes,quad_self_tv,min_d,eig_seconds,N_scored,seconds,n_in_true_top1pct,n_in_true_top0.01pct,frac_outside_prefilter,cov_seconds,n_floored,max_p,objective,n_acquired,cumulative_seconds,library_scoring_seconds,top1_ave,top10_ave,top100_ave,frac_top1pct,frac_top0.01pct,simple_regret,gp_noise,gp_outputscale
qm9,7,0,2000,0.0,qPO-fast-eig,0.0,0.3374879360198974,0.0141241550445556,0.3516120910644531,20.634792,0.0829674144270646,0.8756489794213955,0.7,0.64,0.4705882352941176,0.9348976525598076,0.3767489099357056,qm9_gap_seed7,100.0,0.1021105499999999,0.8799321525604891,0.1659348288541292,0.0006553392429425,0.5384615384615384,0.56,0.3888888888888889,0.62,0.4492753623188406,0.3767489099357056,0.3725490196078431,0.4705882352941176,0.9487179487179488,0.3503030303030303,0.333897,0.3778,0.37221,,0.1465419683184767,1.0,0.0857341314259141,0.8203025345734297,0.0857341314259141,0.0,0.0862085094538773,0.923282726820166,0.0,0.0,0.0003963650113385,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,0.0,qPO-factorMC,4000000.0,0.3374879360198974,56.455276012420654,56.79276394844055,480.099096,0.0837711,0.8739870990532793,0.6,0.65,0.4814814814814814,0.9386038961336228,0.3761480420060496,qm9_gap_seed7,100.0,0.10251535,0.8867675541318889,0.1675422,0.0006560499999999,0.4285714285714285,0.56,0.3888888888888889,0.6,0.4285714285714285,0.3761480420060496,0.3725490196078431,0.4705882352941176,0.7608695652173914,0.3458585858585858,0.334181,0.3778,0.37221,,0.1465419683184767,1.0,0.0857341314259141,0.8203025345734297,0.0857341314259141,0.0,0.0862085094538773,0.923282726820166,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,2.0,qPO-fast-eig,0.0,0.3375458717346191,11.219756841659546,11.557302713394163,288.13248,0.020591178462648,0.9903662619918672,0.9,0.93,0.8691588785046729,0.998092401559772,0.3133102540516304,qm9_gap_seed7,100.0,0.10901275,0.99648182826729,0.0411823569252961,0.0001512143532217,0.8181818181818182,0.88,0.7857142857142857,0.88,0.7857142857142857,0.3133102540516304,0.3090909090909091,0.4117647058823529,0.7446808510638298,0.1238383838383838,0.32454,0.3733,0.3590299999999999,,0.0745690571140554,0.5088580286569917,0.0438166868084666,0.72495388923465,0.0857341314259141,1.0842021724855044e-19,0.0743729173866349,0.7965249648938786,1024.0,7.361892031954854e-05,0.0003948071548986,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,2.0,qPO-factorMC,4000000.0,0.3375458717346191,65.07272791862488,65.4102737903595,480.099096,0.02231095,0.9887088700305384,0.9,0.94,0.8867924528301887,0.9977110649865276,0.3165296206381513,qm9_gap_seed7,100.0,0.1089711,0.9957785316382168,0.0446219,0.00015485,0.8181818181818182,0.88,0.7857142857142857,0.9,0.8181818181818182,0.3165296206381513,0.3125,0.4146801656695814,0.7446808510638298,0.1296969696969697,0.324975,0.3733,0.3590299999999999,,0.0745690571140554,0.5088580286569917,0.0438166868084666,0.72495388923465,0.0857341314259141,1.0842021724855044e-19,0.0743729173866349,0.7965249648938786,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,2.0,qPO-fast-contrast,0.0,0.3473007678985595,11.298178672790527,11.645479440689089,288.132888,0.0176791925668362,0.9931064673474964,1.0,0.92,0.8518518518518519,0.9964082031768589,0.3199126847219881,qm9_gap_seed7,100.0,0.1088287999999999,0.9933756718466896,0.0353583851336725,0.0001436119771284,1.0,0.88,0.7857142857142857,0.94,0.8867924528301887,0.3199126847219881,0.3153021442495126,0.42,0.7446808510638298,0.1418181818181818,0.3259769999999999,0.3733,0.3621499999999999,,,,,,,,0.0669355828800096,0.7168720103647841,1024.0,0.0001315870625524,0.0004379781985448,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,4.0,qPO-fast-eig,0.0,0.337548017501831,27.634148836135864,27.971696853637695,288.132582,0.0178348378404048,0.993279840401632,0.9,0.94,0.8867924528301887,0.996944271757014,0.3148943026941085,qm9_gap_seed7,100.0,0.10888735,0.9943643397370192,0.0356696756808096,0.0001412488179656,0.8181818181818182,0.88,0.7857142857142857,0.9,0.8181818181818182,0.3148943026941085,0.3103448275862069,0.4137931034482758,0.7446808510638298,0.1274747474747474,0.3247009999999999,0.3733,0.3590299999999999,,0.0605603424383723,0.4132627883553317,0.0354464783871067,0.716243905983205,0.0857341314259141,1.0842021724855044e-19,0.0603941266309515,0.6468138037994979,1024.0,0.0006062153208432,0.0003922885342259,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,4.0,qPO-factorMC,4000000.0,0.337548017501831,136.11977863311768,136.4573266506195,480.099096,0.01972025,0.991606149960684,0.9,0.95,0.9047619047619048,0.9980292269534,0.3132775539966618,qm9_gap_seed7,100.0,0.1090058499999999,0.996365315740504,0.0394405,0.00015455,0.8181818181818182,0.88,0.7857142857142857,0.9,0.8181818181818182,0.3132775539966618,0.3090909090909091,0.411892583120205,0.7446808510638298,0.124040404040404,0.325456,0.3733,0.3590299999999999,,0.0605603424383723,0.4132627883553317,0.0354464783871067,0.716243905983205,0.0857341314259141,1.0842021724855044e-19,0.0603941266309515,0.6468138037994979,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,4.0,qPO-fast-contrast,0.0,0.3544430732727051,11.677443027496338,12.031886100769045,288.132735,0.0156840013251541,0.9948756631499278,0.9,0.94,0.8867924528301887,0.9979816171051198,0.3142158544310885,qm9_gap_seed7,100.0,0.1090006499999999,0.9962775091985794,0.0313680026503083,0.0001250257098607,0.8181818181818182,0.84,0.7241379310344828,0.92,0.8518518518518519,0.3142158544310885,0.3090909090909091,0.4130434782608695,0.7446808510638298,0.1254545454545454,0.3255889999999999,0.3733,0.36145,,,,,,,,0.0575675045731129,0.616541022866573,1024.0,0.000674226249629,0.0004258975312702,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,8.0,qPO-fast-eig,0.0,0.337562084197998,11.287842988967896,11.625405073165894,288.132633,0.0137126612724673,0.9958359379497737,1.0,0.94,0.8867924528301887,0.9982938278409575,0.3114537824086349,qm9_gap_seed7,100.0,0.10903475,0.9968533174831268,0.0274253225449347,0.0001274946874384,1.0,0.92,0.8518518518518519,0.96,0.9230769230769232,0.3114537824086349,0.3076923076923077,0.4117647058823529,0.7446808510638298,0.1195959595959596,0.3249089999999999,0.3733,0.3590299999999999,,0.0472577511699963,0.3224861226600423,0.0275194817762601,0.6894098091957952,0.0857341314259141,1.0842021724855044e-19,0.0471677620593186,0.5051610362829886,1024.0,0.002439906274748,0.0003898683128475,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,8.0,qPO-factorMC,4000000.0,0.337562084197998,65.61157083511353,65.94913291931152,480.099096,0.01621095,0.9940717911514348,1.0,0.92,0.8518518518518519,0.9973626890774768,0.3110193814386461,qm9_gap_seed7,100.0,0.10893305,0.9951360241535534,0.0324219,0.0001401499999999,1.0,0.92,0.8518518518518519,0.92,0.8518518518518519,0.3110193814386461,0.3076923076923077,0.4117647058823529,0.7446808510638298,0.1185858585858585,0.3250679999999999,0.3733,0.3590299999999999,,0.0472577511699963,0.3224861226600423,0.0275194817762601,0.6894098091957952,0.0857341314259141,1.0842021724855044e-19,0.0471677620593186,0.5051610362829886,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,8.0,qPO-fast-contrast,0.0,0.3474690914154053,11.480642080307009,11.828111171722412,288.131868,0.0113942938361111,0.9968551027680076,1.0,0.95,0.9047619047619048,0.9985735356996038,0.3144960817067168,qm9_gap_seed7,100.0,0.1090652999999999,0.9973691809169364,0.0227885876722223,0.0001446387222333,1.0,0.92,0.8518518518518519,0.96,0.9230769230769232,0.3144960817067168,0.3103448275862069,0.4130434782608695,0.7446808510638298,0.1264646464646464,0.3253879999999999,0.3733,0.3590299999999999,,,,,,,,0.0454889796424913,0.4871814793069423,1024.0,0.0024674891712871,0.0004171488749473,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,16.0,qPO-fast-eig,0.0,0.3377246856689453,30.139732837677,30.477457523345947,288.131868,0.0114623488005985,0.9969466912966064,0.9,0.95,0.9047619047619048,0.9992171842253924,0.3172092129083572,qm9_gap_seed7,100.0,0.1091355999999999,0.99855625782027,0.0229246976011971,0.0001379689373707,0.8181818181818182,0.96,0.9230769230769232,0.98,0.9607843137254902,0.3172092129083572,0.3148148148148148,0.415123367198839,0.7446808510638298,0.1321212121212121,0.325184,0.3733,0.3590299999999999,,0.0350220180069471,0.2389896792626289,0.0204357833627165,0.5592877502885751,0.0857341314259141,1.0842021724855044e-19,0.0350026335736117,0.3748739791055262,1024.0,0.0088140761132796,0.0003876886499955,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,16.0,qPO-factorMC,4000000.0,0.3377246856689453,125.52987504005432,125.86759972572328,480.099096,0.01290915,0.9961309480893594,0.9,0.97,0.941747572815534,0.9988971911105088,0.3173867180250993,qm9_gap_seed7,100.0,0.10910065,0.9979660965432928,0.0258183,0.00013585,0.8181818181818182,0.92,0.8518518518518519,0.96,0.9230769230769232,0.3173867180250993,0.3145502645502646,0.4150943396226415,0.7446808510638298,0.1307070707070707,0.3246389999999999,0.3733,0.3590299999999999,,0.0350220180069471,0.2389896792626289,0.0204357833627165,0.5592877502885751,0.0857341314259141,1.0842021724855044e-19,0.0350026335736117,0.3748739791055262,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,16.0,qPO-fast-contrast,0.0,0.352471113204956,11.448614120483398,11.801085233688354,288.132633,0.0110182513016774,0.9971650043647746,1.0,0.95,0.9047619047619048,0.99872918328052,0.316781770350876,qm9_gap_seed7,100.0,0.1090823,0.9976562407655378,0.0220365026033548,0.0001104753258635,1.0,0.88,0.7857142857142857,0.96,0.9230769230769232,0.316781770350876,0.3137254901960784,0.4150943396226415,0.7446808510638298,0.1311111111111111,0.3245739999999999,0.3733,0.3567499999999999,,,,,,,,0.0343981064143033,0.3683995662242573,1024.0,0.0078723410465847,0.0004124695846208,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,32.0,qPO-fast-eig,0.0,0.3376789093017578,11.40112805366516,11.73880696296692,288.132327,0.0173000337616,0.9925213299147873,0.8,0.92,0.8518518518518519,0.9959137932139488,0.3137858267090753,qm9_gap_seed7,100.0,0.1087748,0.9924638346805448,0.0346000675232001,0.0001460251754646,0.6666666666666666,0.92,0.8518518518518519,0.92,0.8518518518518519,0.3137858267090753,0.3098591549295774,0.4127329192546585,0.7446808510638298,0.1252525252525252,0.32513,0.3733,0.3590299999999999,,0.0261633514622258,0.1785382833494194,0.015321510275372,0.4844258050037087,0.0857341314259141,2.1684043449710093e-19,0.0261521282605219,0.2800861358755281,1024.0,0.0215696768380799,0.0003740606760052,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,32.0,qPO-factorMC,4000000.0,0.3376789093017578,66.5014979839325,66.83917689323425,480.099096,0.01161135,0.9965626067008568,1.0,0.97,0.941747572815534,0.9992473981675702,0.3180977321304963,qm9_gap_seed7,100.0,0.1091389,0.9986119812026456,0.0232227,0.00010415,1.0,0.92,0.8518518518518519,0.98,0.9607843137254902,0.3180977321304963,0.3148148148148148,0.415123367198839,0.7446808510638298,0.1329292929292929,0.325491,0.3733,0.3590299999999999,,0.0261633514622258,0.1785382833494194,0.015321510275372,0.4844258050037087,0.0857341314259141,2.1684043449710093e-19,0.0261521282605219,0.2800861358755281,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,32.0,qPO-fast-contrast,0.0,0.3468220233917236,11.244659900665283,11.591481924057009,288.131919,0.0169434719053728,0.9929559168004868,1.0,0.94,0.8867924528301887,0.9963505220145196,0.3214442533813788,qm9_gap_seed7,100.0,0.1088225,0.9932692908439732,0.0338869438107457,0.0001602295508671,1.0,0.8,0.6666666666666666,0.94,0.8867924528301887,0.3214442533813788,0.32,0.4181818181818181,0.75,0.1381818181818181,0.325102,0.3733,0.3596799999999999,,,,,,,,0.02591165618638,0.2775107089977836,1024.0,0.0218068172352506,0.0003710943521422,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,64.0,qPO-fast-eig,0.0,0.3377947807312011,11.257230758666992,11.595025539398192,288.131868,0.0274859525651508,0.9815046289748224,0.9,0.88,0.7857142857142857,0.9908648603612308,0.3187132003285354,qm9_gap_seed7,100.0,0.10822335,0.9831521197681232,0.0549719051303016,0.0002146063539239,0.8181818181818182,0.88,0.7857142857142857,0.84,0.7241379310344828,0.3187132003285354,0.3157894736842105,0.4166666666666667,0.7446808510638298,0.1387878787878788,0.3255209999999999,0.3733,0.3602899999999999,,0.0189636497672223,0.1294076364936562,0.0110689947064113,0.3969594212966063,0.0857341314259141,1.0842021724855044e-19,0.0189546632102035,0.20300215425993,1024.0,0.0360144853997835,0.0003164434147507,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,64.0,qPO-factorMC,4000000.0,0.3377947807312011,99.7465319633484,100.0843267440796,480.099096,0.01090915,0.997109231754697,1.0,0.97,0.941747572815534,0.99953443061826,0.3168606619447652,qm9_gap_seed7,100.0,0.10917025,0.9991413533352136,0.0218183,0.00010415,1.0,0.88,0.7857142857142857,0.94,0.8867924528301887,0.3168606619447652,0.3148148148148148,0.4150943396226415,0.7446808510638298,0.1313131313131313,0.3247299999999999,0.3733,0.3567499999999999,,0.0189636497672223,0.1294076364936562,0.0110689947064113,0.3969594212966063,0.0857341314259141,1.0842021724855044e-19,0.0189546632102035,0.20300215425993,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,64.0,qPO-fast-contrast,0.0,0.3538386821746826,29.68246603012085,30.036304712295532,288.132276,0.025627121479833,0.984675782215015,0.8,0.89,0.8018018018018018,0.9933185986956734,0.3210578303422157,qm9_gap_seed7,100.0,0.10849135,0.9876775338519548,0.051254242959666,0.0002401832564893,0.6666666666666666,0.88,0.7857142857142857,0.86,0.7543859649122807,0.3210578303422157,0.3181818181818182,0.4222222222222222,0.75,0.1442424242424242,0.325933,0.3733,0.36244,,,,,,,,0.0188449283279717,0.2018269069213998,1024.0,0.035523199728574,0.0003191076418094,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,128.0,qPO-fast-eig,0.0,0.3386919498443603,35.90819311141968,36.24688506126404,288.131766,0.0451175954360711,0.9533799336928864,0.6,0.85,0.7391304347826086,0.9788333023564127,0.3186869534699584,qm9_gap_seed7,100.0,0.10690925,0.9609623934712458,0.0902351908721423,0.0004056946137508,0.4285714285714285,0.76,0.6129032258064516,0.8,0.6666666666666666,0.3186869534699584,0.3157894736842105,0.4130434782608695,0.7446808510638298,0.1315151515151515,0.325076,0.3733,0.3617599999999999,,0.0136448332126293,0.0931121191369239,0.0079651443176769,0.3239865015708849,0.0857341314259141,2.1684043449710093e-19,0.0136360516291655,0.1460404664341433,1024.0,0.0641634250059205,0.0002549779735289,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,128.0,qPO-factorMC,4000000.0,0.3386919498443603,77.43710374832153,77.7757956981659,480.099096,0.0103832,0.997364735247262,1.0,0.96,0.9230769230769232,0.9991434805179586,0.3171611421727831,qm9_gap_seed7,100.0,0.10912755,0.9984203265390208,0.0207664,5.100000000000005e-05,1.0,0.92,0.8518518518518519,0.98,0.9607843137254902,0.3171611421727831,0.3148148148148148,0.4130434782608695,0.7446808510638298,0.1307070707070707,0.324596,0.3733,0.3567499999999999,,0.0136448332126293,0.0931121191369239,0.0079651443176769,0.3239865015708849,0.0857341314259141,2.1684043449710093e-19,0.0136360516291655,0.1460404664341433,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,128.0,qPO-fast-contrast,0.0,0.3484170436859131,11.363681077957152,11.712098121643066,288.131817,0.0450610104943193,0.9571932761336024,0.8,0.79,0.6528925619834711,0.9777204221528624,0.3140484501799683,qm9_gap_seed7,100.0,0.1067877,0.9589099155537468,0.0901220209886387,0.0003471040940344,0.6666666666666666,0.76,0.6129032258064516,0.72,0.5625,0.3140484501799683,0.3103448275862069,0.4130434782608695,0.7446808510638298,0.1276767676767676,0.32571,0.3733,0.3620299999999999,,,,,,,,0.013599816200769,0.1456523893713419,1024.0,0.062596531530624,0.0002542684417877,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,256.0,qPO-fast-eig,0.0,0.338533878326416,11.455523014068604,11.79405689239502,288.131868,0.0731480711824079,0.895123373002275,0.8,0.72,0.5625,0.9474579545527376,0.3114154641817074,qm9_gap_seed7,100.0,0.1034824,0.9030970380489386,0.1462961423648158,0.0004391199196694,0.6666666666666666,0.72,0.5625,0.66,0.4925373134328358,0.3114154641817074,0.3076923076923077,0.4108193277310928,0.7446808510638298,0.1202020202020202,0.3225819999999999,0.3733,0.3554499999999999,,0.010559793610364,0.0720598592439719,0.0061522773541225,0.1678942847313871,0.0857341314259141,2.1684043449710093e-19,0.0105521220444327,0.113011952957329,1024.0,0.1033637747834544,0.0002173025379033,0.3374419212341308,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,256.0,qPO-factorMC,4000000.0,0.338533878326416,119.10057497024536,119.43910884857178,480.099096,0.0098642,0.9975724800480584,1.0,0.97,0.941747572815534,0.9993577248352196,0.3183700867804487,qm9_gap_seed7,100.0,0.10915095,0.9988154559776836,0.0197284,5.7300000000000146e-05,1.0,0.88,0.7857142857142857,0.96,0.9230769230769232,0.3183700867804487,0.3148148148148148,0.4150943396226415,0.7446808510638298,0.1327272727272727,0.325094,0.3733,0.36145,,0.010559793610364,0.0720598592439719,0.0061522773541225,0.1678942847313871,0.0857341314259141,2.1684043449710093e-19,0.0105521220444327,0.113011952957329,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,256.0,qPO-fast-contrast,0.0,0.3605930805206299,29.958603143692017,30.319196224212646,288.131817,0.0725659845804479,0.9027746586413888,0.6,0.68,0.5151515151515151,0.9427894426992588,0.316146607999723,qm9_gap_seed7,100.0,0.1029725,0.8944869311782455,0.1451319691608958,0.0006907282792909,0.4285714285714285,0.52,0.3513513513513513,0.62,0.4492753623188406,0.316146607999723,0.3125,0.42,0.9487179487179488,0.1365656565656565,0.32553,0.3733,0.36322,,,,,,,,0.0105432767886441,0.1129172213358721,1024.0,0.0993690244222443,0.0002170065663745,0.338418960571289,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,0.0,F-LITE,,0.0,0.0032930374145507,0.0032930374145507,0.064552,0.0863758075479195,0.8780628364251225,0.7,0.65,0.4814814814814814,0.9358823524026034,0.3764261468611873,qm9_gap_seed7,100.0,0.1022180999999999,0.8817482282497282,0.1727516150958391,0.0006959190795483,0.5384615384615384,0.56,0.3888888888888889,0.62,0.4492753623188406,0.3764261468611873,0.3725490196078431,0.4705882352941176,0.9487179487179488,0.3476767676767677,0.3340179999999999,0.3778,0.37221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,0.0,A-LITE,,0.0,0.0269539356231689,0.0269539356231689,0.212576,0.0810180791020813,0.8736165027867548,0.7,0.64,0.4705882352941176,0.9367201026175348,0.3776011325090216,qm9_gap_seed7,100.0,0.1023096,0.8832932856701412,0.1620361582041626,0.0006261453398186,0.5384615384615384,0.56,0.3888888888888889,0.62,0.4492753623188406,0.3776011325090216,0.3728813559322034,0.4705882352941176,0.9487179487179488,0.3505050505050505,0.333808,0.3778,0.37221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,,UCB,,0.0,1.9788742065429688e-05,1.9788742065429688e-05,0.032296,,0.5509471052832347,0.6,0.5,0.3333333333333333,0.8648219071223417,0.3916513433253858,qm9_gap_seed7,100.0,0.0944568,0.7506918986644961,,,0.4285714285714285,0.48,0.3157894736842105,0.46,0.2987012987012987,0.3916513433253858,0.3888888888888889,0.4909090909090909,0.8958333333333334,0.4347474747474747,0.3336249999999999,0.3771,0.36702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,2000,,Greedy,,0.0,1.3828277587890623e-05,1.3828277587890623e-05,0.0,,0.2772387948178142,0.4,0.32,0.1904761904761904,0.7451962120872252,0.3986140820049652,qm9_gap_seed7,100.0,0.08139115,0.5300669862599652,,,0.25,0.36,0.2195121951219512,0.32,0.1904761904761904,0.3986140820049652,0.3966885604816639,0.52,0.8958333333333334,0.4848484848484848,0.33389,0.3771,0.3659499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,reference-2nd-seed,20000000.0,0.0,91.00871229171752,91.00871229171752,,0.0028337499999999,0.999519950010674,1.0,1.0,1.0,1.0,0.3113896722190555,qm9_gap_seed7,100.0,0.2951662,0.9999999999999994,0.0056674999999999,5.240000000000019e-05,1.0,0.96,0.9230769230769232,1.0,1.0,0.3113896722190555,0.3076923076923077,0.4082560296846014,0.75,0.1163636363636363,0.3257359999999999,0.3733,0.3582599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,qPO-MC-10000,10000.0,0.0,0.0435950756072998,0.0435950756072998,82.070784,0.0927445,0.7381920069275014,0.7,0.66,0.4925373134328358,0.9347091570782834,0.3241007918444797,qm9_gap_seed7,100.0,0.27589455,0.7974948038274091,0.185489,0.0014479499999999,0.5384615384615384,0.6,0.4285714285714285,0.62,0.4492753623188406,0.3241007918444797,0.3214285714285714,0.4222222222222222,0.75,0.1515151515151515,0.325906,0.3733,0.36198,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,qPO-MC-10000,10000.0,0.0,0.0425288677215576,0.0425288677215576,82.070784,0.0859886,0.7571097038604336,0.4,0.72,0.5625,0.9566722070480967,0.3214558634383601,qm9_gap_seed7,100.0,0.2823772999999999,0.8656151028411337,0.1719772,0.00161605,0.25,0.68,0.5151515151515151,0.58,0.4084507042253521,0.3214558634383601,0.320754716981132,0.42,0.7446808510638298,0.1474747474747474,0.324908,0.3733,0.35799,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,qPO-MC-10000,10000.0,0.0,0.0422420501708984,0.0422420501708984,82.070784,0.08428025,0.7790947508774125,0.6,0.72,0.5625,0.951740748093786,0.3265809004097915,qm9_gap_seed7,100.0,0.2809217,0.8503197563840945,0.1685605,0.0014580499999999,0.4285714285714285,0.72,0.5625,0.64,0.4705882352941176,0.3265809004097915,0.3269230769230769,0.4181818181818181,0.75,0.1428282828282828,0.32591,0.3733,0.3558199999999999,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,qPO-MC-10000,10000.0,0.0,0.0419692993164062,0.0419692993164062,82.070784,0.0948123,0.768359917697017,0.4,0.7,0.5384615384615384,0.9425444037969116,0.318445556846178,qm9_gap_seed7,100.0,0.2782072499999999,0.8217964991772281,0.1896246,0.0019202,0.25,0.48,0.3157894736842105,0.66,0.4925373134328358,0.318445556846178,0.3148148148148148,0.4166666666666667,0.75,0.1367676767676767,0.326335,0.3733,0.3571299999999999,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,,qPO-MC-10000,10000.0,0.0,0.0421347618103027,0.0421347618103027,82.070784,0.09117085,0.7418454202130258,0.6,0.7,0.5384615384615384,0.9528601174524726,0.3164375156912873,qm9_gap_seed7,100.0,0.2812521,0.8537915772616744,0.1823417,0.00144115,0.4285714285714285,0.56,0.3888888888888889,0.66,0.4925373134328358,0.3164375156912873,0.3137254901960784,0.4150943396226415,0.75,0.1288888888888889,0.3239639999999999,0.3733,0.3542299999999999,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,0.0,qPO-fast-eig,0.0,0.0113277435302734,0.0058839321136474,0.0172116756439209,5.16856,0.0886425646332911,0.672554466783099,0.5,0.56,0.3888888888888889,0.898444164677392,0.3811831152822294,qm9_gap_seed7,100.0,0.26519035,0.6850157934224544,0.1772851292665822,0.0025600078724847,0.3333333333333333,0.48,0.3157894736842105,0.52,0.3513513513513513,0.3811831152822294,0.3773584905660377,0.4762987012987016,0.9487179487179488,0.3723232323232323,0.33433,0.3778,0.37221,,0.0486694792140408,1.0,0.1147781566928326,0.8182118021265449,0.1147781566928326,0.0,0.0228676498572831,0.8019600194172584,0.0,0.0,0.0003963650113385,0.011293888092041,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,0.0,qPO-factorMC,4000000.0,0.0113277435302734,14.442004203796388,14.45333194732666,480.075096,0.08855555,0.6723212039990218,0.5,0.56,0.3888888888888889,0.8972229882689821,0.3813516008009365,qm9_gap_seed7,100.0,0.2648299,0.681228209175106,0.1771111,0.00258255,0.3333333333333333,0.48,0.3157894736842105,0.52,0.3513513513513513,0.3813516008009365,0.3773584905660377,0.4782608695652174,0.9487179487179488,0.3731313131313131,0.3344790000000001,0.3778,0.37221,,0.0486694792140408,1.0,0.1147781566928326,0.8182118021265449,0.1147781566928326,0.0,0.0228676498572831,0.8019600194172584,,,,,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,2.0,qPO-fast-eig,0.0,0.0116200447082519,2.7798209190368652,2.791440963745117,288.296846,0.0179230257978693,0.9852937477631954,0.8,0.94,0.8867924528301887,0.9968809098060684,0.3098230245043466,qm9_gap_seed7,100.0,0.2942455499999999,0.9903258720007726,0.0358460515957386,0.0003253468228117,0.6666666666666666,0.92,0.8518518518518519,0.92,0.8518518518518519,0.3098230245043466,0.3050847457627119,0.4117647058823529,0.8205128205128205,0.1171717171717171,0.326252,0.3733,0.3582599999999999,,0.0192264982194407,0.3950422016000133,0.045666878970675,0.6435822649602106,0.1147781566928326,1.0842021724855044e-19,0.0191426995872143,0.6713273916852373,1024.0,8.117833141677732e-05,0.0003954618398233,0.011293888092041,,,,,,,,,,,,,,,,,,,,
qm9,7,0,500,2.0,qPO-factorMC,4000000.0,0.0116200447082519,14.196505069732666,14.208125114440918,480.075096,0.01899,0.9838450240134612,0.9,0.95,0.9047619047619048,0.997605416880388,0.3101410156198721,qm9_gap_seed7,100.0,0.2944594,0.9925729933526812,0.03798,0.0003450999999999,0.8181818181818182,0.92,0.8518518518518519,0.92,0.8518518518518519,0.3101410156198721,0.3061224489795918,0.4108193277310928,0.8205128205128205,0.1169696969696969,0.32648,0.3733,0.3582599999999999,,0.0192264982194407,0.3950422016000133,0.045666878970675,0.6435822649602106,0.1147781566928326,1.0842021724855044e-19,0.0191426995872143,0.6713273916852373,,,,,,,,,,,,,,,,,,,,,,,,
