rank,n,D,seed,margin,points,sharp,method,budget,passes,err,raw_sum,seconds,truth_m,truth_vs_scramble,truth_vs_mc
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=1024 (raw),1024,1024,0.0017402416354295874,0.9990057530192448,10.60213145900002,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=1024 (normalised),1024,1024,0.0016363520441067536,,10.60213145900002,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A per-winner R=512 (raw),512,4096,0.0004475030272188124,1.0002292876495467,6.880959791999885,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A per-winner R=512 (normalised),512,4096,0.00042937929990831403,,6.880959791999885,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=4096 (raw),4096,4096,0.0009246705280425982,1.000817016998833,42.17188983400001,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=4096 (normalised),4096,4096,0.0008597389304848962,,42.17188983400001,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A per-winner R=2048 (raw),2048,16384,0.0001206427434730789,0.9999015935633043,27.38653820899981,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A per-winner R=2048 (normalised),2048,16384,0.00014866069482827315,,27.38653820899981,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=16384 (raw),16384,16384,0.00044873202899053943,0.9991250365875235,167.45947079300004,18,4.592120069202288e-07,0.00021148814457916387
2,8,0.1,3,4.0,257,14.006105126363783,Hybrid A shared R=16384 (normalised),16384,16384,0.00012442658498840187,,167.45947079300004,18,4.592120069202288e-07,0.00021148814457916387
