subject,session,run,block,trial_in_block,dominant_symbol,response1,correct1,response2,correct2,rt1,rt2
8,3,2,4,1,3,1,0,,,0.5665,0.0
8,3,2,4,2,5,3,0,,,0.1853,0.0
8,3,2,4,3,6,6,1,,,0.2356,0.0
8,3,2,4,4,4,3,0,,,0.2079,0.0
8,3,2,4,5,2,2,1,,,0.2088,0.0
8,3,2,4,6,5,6,0,,,0.2465,0.0
8,3,2,4,7,5,4,0,,,0.7268,0.0
8,3,2,4,8,6,6,1,,,0.1298,0.0
8,3,2,4,9,6,5,0,,,0.1235,0.0
8,3,2,4,10,3,6,0,3,1,0.1436,1.1646
8,3,2,4,11,1,1,1,,,0.507,0.0
8,3,2,4,12,4,4,1,,,0.1814,0.0
8,3,2,4,13,3,3,1,,,0.1554,0.0
8,3,2,4,14,6,1,0,5,0,1.0122,0.3023
8,3,2,4,15,4,2,0,,,0.2192,0.0
8,3,2,4,16,1,1,1,,,0.1236,0.0
8,3,2,4,17,5,3,0,5,1,0.5176,0.3069
8,3,2,4,18,2,2,1,,,0.2447,0.0
8,3,2,4,19,2,5,0,3,0,0.2808,0.5126
8,3,2,4,20,1,1,1,,,0.3095,0.0
8,3,2,4,21,4,4,1,,,0.2943,0.0
8,3,2,4,22,2,4,0,,,1.3048,0.0
8,3,2,4,23,3,2,0,,,0.4293,0.0
8,3,2,4,24,2,2,1,,,0.1965,0.0
8,3,2,4,25,5,5,1,,,0.1862,0.0
8,3,2,4,26,6,6,1,,,0.1138,0.0
8,3,2,4,27,5,2,0,,,0.4109,0.0
8,3,2,4,28,3,1,0,,,0.3076,0.0
8,3,2,4,29,4,3,0,4,1,0.5757,0.2994
8,3,2,4,30,1,5,0,1,1,0.3332,0.5479
8,3,2,4,31,3,3,1,,,0.2506,0.0
8,3,2,4,32,1,1,1,,,0.4957,0.0
8,3,2,4,33,2,2,1,,,0.2007,0.0
8,3,2,4,34,4,4,1,,,0.1912,0.0
8,3,2,4,35,2,5,0,,,0.278,0.0
8,3,2,4,36,1,1,1,,,0.148,0.0
8,3,2,4,37,6,4,0,3,0,1.1969,0.143
8,3,2,4,38,1,1,1,,,0.1635,0.0
8,3,2,4,39,6,6,1,,,0.2981,0.0
8,3,2,4,40,4,3,0,2,0,1.1644,0.7198
8,3,2,4,41,5,5,1,,,0.4607,0.0
8,3,2,4,42,6,6,1,,,0.1358,0.0
8,3,2,4,43,6,6,1,,,0.2718,0.0
8,3,2,4,44,3,2,0,,,0.1949,0.0
8,3,2,4,45,4,4,1,,,0.1482,0.0
8,3,2,4,46,6,3,0,,,1.8523,0.0
8,3,2,4,47,3,3,1,,,0.3789,0.0
8,3,2,4,48,5,6,0,,,0.6482,0.0
8,3,2,4,49,1,2,0,3,0,0.6315,0.4657
8,3,2,4,50,2,2,1,,,0.1998,0.0
8,3,3,1,1,5,4,0,,,0.4331,0.0
8,3,3,1,2,5,5,1,,,0.2969,0.0
8,3,3,1,3,5,3,0,6,0,0.4433,1.2123
8,3,3,1,4,4,4,1,,,0.2451,0.0
8,3,3,1,5,6,6,1,,,0.1838,0.0
8,3,3,1,6,6,6,1,,,0.1751,0.0
8,3,3,1,7,1,5,0,,,0.3256,0.0
8,3,3,1,8,6,1,0,,,0.7379,0.0
8,3,3,1,9,4,4,1,,,0.1409,0.0
8,3,3,1,10,1,4,0,,,0.326,0.0
8,3,3,1,11,6,1,0,,,0.1308,0.0
8,3,3,1,12,6,6,1,,,0.2948,0.0
8,3,3,1,13,3,6,0,,,0.2,0.0
8,3,3,1,14,4,4,1,,,0.4577,0.0
8,3,3,1,15,1,1,1,,,0.806,0.0
8,3,3,1,16,3,3,1,,,0.3078,0.0
8,3,3,1,17,6,6,1,,,0.2293,0.0
8,3,3,1,18,5,5,1,,,0.6175,0.0
8,3,3,1,19,6,6,1,,,0.4302,0.0
8,3,3,1,20,2,2,1,,,0.3152,0.0
8,3,3,1,21,1,1,1,,,0.7157,0.0
8,3,3,1,22,1,4,0,,,0.4455,0.0
8,3,3,1,23,6,6,1,,,0.1163,0.0
8,3,3,1,24,2,2,1,,,0.1738,0.0
8,3,3,1,25,3,5,0,,,0.0851,0.0
8,3,3,1,26,6,6,1,,,0.7952,0.0
8,3,3,1,27,2,2,1,,,0.264,0.0
8,3,3,1,28,2,2,1,,,0.4752,0.0
8,3,3,1,29,1,1,1,,,0.1826,0.0
8,3,3,1,30,4,4,1,,,0.3494,0.0
8,3,3,1,31,3,3,1,,,0.5573,0.0
8,3,3,1,32,3,2,0,,,0.5975,0.0
8,3,3,1,33,4,4,1,,,0.6459,0.0
8,3,3,1,34,6,3,0,,,0.8577,0.0
8,3,3,1,35,5,5,1,,,0.1433,0.0
8,3,3,1,36,2,2,1,,,0.1677,0.0
8,3,3,1,37,2,2,1,,,0.3515,0.0
8,3,3,1,38,3,2,0,,,0.6071,0.0
8,3,3,1,39,2,2,1,,,0.2554,0.0
8,3,3,1,40,5,2,0,,,0.2443,0.0
8,3,3,1,41,5,2,0,,,0.8031,0.0
8,3,3,1,42,1,1,1,,,0.3638,0.0
8,3,3,1,43,2,2,1,,,0.2029,0.0
8,3,3,1,44,3,3,1,,,0.401,0.0
8,3,3,1,45,4,4,1,,,0.2394,0.0
8,3,3,1,46,4,4,1,,,0.788,0.0
8,3,3,1,47,3,3,1,,,0.4339,0.0
8,3,3,1,48,5,5,1,,,0.1098,0.0
8,3,3,1,49,1,5,0,,,0.8878,0.0
8,3,3,1,50,4,3,0,,,1.2288,0.0
8,3,3,2,1,2,2,1,,,0.2257,0.0
8,3,3,2,2,6,4,0,,,0.391,0.0
8,3,3,2,3,5,5,1,,,0.1282,0.0
8,3,3,2,4,6,6,1,,,0.074,0.0
8,3,3,2,5,6,6,1,,,0.1816,0.0
8,3,3,2,6,2,2,1,,,0.0444,0.0
8,3,3,2,7,3,1,0,,,0.1677,0.0
8,3,3,2,8,1,3,0,,,0.0591,0.0
8,3,3,2,9,3,5,0,,,0.3693,0.0
8,3,3,2,10,5,5,1,,,0.5248,0.0
8,3,3,2,11,4,3,0,,,0.1655,0.0
8,3,3,2,12,2,5,0,6,0,0.1676,0.4044
8,3,3,2,13,3,1,0,,,0.2219,0.0
8,3,3,2,14,5,5,1,,,1.9504,0.0
8,3,3,2,15,1,1,1,,,0.1406,0.0
8,3,3,2,16,6,3,0,,,0.2608,0.0
8,3,3,2,17,3,3,1,,,0.3244,0.0
8,3,3,2,18,4,4,1,,,0.1336,0.0
8,3,3,2,19,3,5,0,,,0.3335,0.0
8,3,3,2,20,4,3,0,,,0.6335,0.0
8,3,3,2,21,5,3,0,,,0.7132,0.0
8,3,3,2,22,1,1,1,,,0.1654,0.0
8,3,3,2,23,4,4,1,,,0.2048,0.0
8,3,3,2,24,6,6,1,,,0.163,0.0
8,3,3,2,25,4,5,0,,,0.5231,0.0
8,3,3,2,26,3,4,0,,,0.4468,0.0
8,3,3,2,27,6,6,1,,,0.1026,0.0
8,3,3,2,28,2,2,1,,,0.4321,0.0
8,3,3,2,29,1,1,1,,,0.2531,0.0
8,3,3,2,30,5,3,0,,,0.8013,0.0
8,3,3,2,31,5,5,1,,,0.1368,0.0
8,3,3,2,32,5,5,1,,,0.1146,0.0
8,3,3,2,33,3,3,1,,,0.8114,0.0
8,3,3,2,34,1,5,0,1,1,1.8327,0.2082
8,3,3,2,35,6,6,1,,,0.1344,0.0
8,3,3,2,36,4,4,1,,,0.2869,0.0
8,3,3,2,37,4,4,1,,,0.4653,0.0
8,3,3,2,38,2,2,1,,,0.4599,0.0
8,3,3,2,39,6,5,0,,,0.7271,0.0
8,3,3,2,40,1,5,0,,,0.2262,0.0
8,3,3,2,41,1,4,0,,,0.5475,0.0
8,3,3,2,42,5,5,1,,,0.2939,0.0
8,3,3,2,43,3,3,1,,,0.3119,0.0
8,3,3,2,44,2,2,1,,,0.265,0.0
8,3,3,2,45,4,5,0,3,0,0.3811,0.4322
8,3,3,2,46,2,2,1,,,0.3287,0.0
8,3,3,2,47,6,2,0,,,0.4722,0.0
8,3,3,2,48,6,1,0,,,0.2394,0.0
8,3,3,2,49,2,2,1,,,0.1913,0.0
8,3,3,2,50,1,1,1,,,0.5505,0.0
8,3,3,3,1,5,1,0,,,0.3633,0.0
8,3,3,3,2,5,1,0,,,0.3581,0.0
8,3,3,3,3,6,1,0,,,0.736,0.0
8,3,3,3,4,4,2,0,4,1,0.3639,0.5124
8,3,3,3,5,6,1,0,5,0,0.3127,0.3995
8,3,3,3,6,6,4,0,6,1,0.5532,0.2776
8,3,3,3,7,5,5,1,,,0.1999,0.0
8,3,3,3,8,1,1,1,,,0.3179,0.0
8,3,3,3,9,1,1,1,,,0.1434,0.0
8,3,3,3,10,4,3,0,5,0,0.4396,0.3286
8,3,3,3,11,4,3,0,2,0,0.6606,0.2046
8,3,3,3,12,1,1,1,,,0.158,0.0
8,3,3,3,13,2,2,1,,,0.1658,0.0
8,3,3,3,14,3,2,0,,,0.173,0.0
8,3,3,3,15,3,3,1,,,0.4633,0.0
8,3,3,3,16,2,2,1,,,0.17,0.0
8,3,3,3,17,2,2,1,,,0.1295,0.0
8,3,3,3,18,5,5,1,,,0.1224,0.0
8,3,3,3,19,4,4,1,,,0.4041,0.0
8,3,3,3,20,4,4,1,,,0.2901,0.0
8,3,3,3,21,6,6,1,,,0.2601,0.0
8,3,3,3,22,2,2,1,,,0.1516,0.0
8,3,3,3,23,6,1,0,3,0,1.0395,0.8407
8,3,3,3,24,4,3,0,5,0,0.4962,0.2552
8,3,3,3,25,3,4,0,,,0.3987,0.0
8,3,3,3,26,5,5,1,,,0.2,0.0
8,3,3,3,27,5,5,1,,,0.1419,0.0
8,3,3,3,28,3,3,1,,,0.1184,0.0
8,3,3,3,29,5,5,1,,,0.1442,0.0
8,3,3,3,30,4,4,1,,,0.4562,0.0
8,3,3,3,31,2,2,1,,,0.2598,0.0
8,3,3,3,32,6,6,1,,,0.1509,0.0
8,3,3,3,33,1,1,1,,,0.1754,0.0
8,3,3,3,34,3,2,0,3,1,0.4375,0.2942
8,3,3,3,35,6,1,0,,,0.3766,0.0
8,3,3,3,36,3,3,1,,,0.1949,0.0
8,3,3,3,37,1,1,1,,,0.5848,0.0
8,3,3,3,38,6,6,1,,,0.0949,0.0
8,3,3,3,39,1,1,1,,,0.4412,0.0
8,3,3,3,40,2,2,1,,,0.2459,0.0
8,3,3,3,41,6,6,1,,,0.0739,0.0
8,3,3,3,42,6,1,0,3,0,0.6444,0.3341
8,3,3,3,43,4,4,1,,,0.1542,0.0
8,3,3,3,44,3,3,1,,,0.6902,0.0
8,3,3,3,45,2,2,1,,,0.0999,0.0
8,3,3,3,46,1,1,1,,,0.254,0.0
8,3,3,3,47,1,1,1,,,0.4988,0.0
8,3,3,3,48,5,5,1,,,0.1556,0.0
8,3,3,3,49,2,1,0,2,1,0.8513,0.2121
8,3,3,3,50,3,3,1,,,0.185,0.0
8,3,3,4,1,3,3,1,,,0.366,0.0
8,3,3,4,2,4,4,1,,,0.2207,0.0
8,3,3,4,3,5,1,0,3,0,0.4816,0.4504
8,3,3,4,4,2,2,1,,,0.2018,0.0
8,3,3,4,5,6,3,0,5,0,0.4625,0.4799
8,3,3,4,6,6,1,0,3,0,0.3735,0.3773
8,3,3,4,7,4,4,1,,,0.1948,0.0
8,3,3,4,8,4,3,0,,,0.3614,0.0
8,3,3,4,9,4,4,1,,,0.3395,0.0
8,3,3,4,10,3,3,1,,,0.2282,0.0
8,3,3,4,11,3,1,0,,,0.3604,0.0
8,3,3,4,12,1,1,1,,,0.1312,0.0
8,3,3,4,13,5,3,0,,,0.2852,0.0
8,3,3,4,14,6,2,0,,,0.3467,0.0
8,3,3,4,15,4,4,1,,,0.438,0.0
8,3,3,4,16,2,2,1,,,0.2738,0.0
8,3,3,4,17,4,5,0,,,0.566,0.0
8,3,3,4,18,5,1,0,3,0,0.5357,0.3571
8,3,3,4,19,5,5,1,,,0.3366,0.0
8,3,3,4,20,5,2,0,,,0.8009,0.0
8,3,3,4,21,6,6,1,,,0.3619,0.0
8,3,3,4,22,6,5,0,,,1.113,0.0
8,3,3,4,23,1,1,1,,,0.1965,0.0
8,3,3,4,24,2,4,0,3,0,0.4106,0.7172
8,3,3,4,25,1,1,1,,,0.2014,0.0
8,3,3,4,26,6,3,0,,,0.3197,0.0
8,3,3,4,27,3,1,0,5,0,0.3479,0.2259
8,3,3,4,28,2,2,1,,,0.1615,0.0
8,3,3,4,29,6,6,1,,,0.0247,0.0
8,3,3,4,30,3,4,0,,,0.1012,0.0
8,3,3,4,31,6,6,1,,,0.3629,0.0
8,3,3,4,32,4,4,1,,,0.2503,0.0
8,3,3,4,33,5,5,1,,,0.3667,0.0
8,3,3,4,34,4,3,0,,,0.525,0.0
8,3,3,4,35,2,1,0,3,0,0.1457,0.5587
8,3,3,4,36,2,1,0,,,0.2405,0.0
8,3,3,4,37,6,5,0,,,0.2238,0.0
8,3,3,4,38,3,3,1,,,0.4328,0.0
8,3,3,4,39,2,2,1,,,0.189,0.0
8,3,3,4,40,5,3,0,5,1,0.2433,0.3331
8,3,3,4,41,3,3,1,,,0.4141,0.0
8,3,3,4,42,2,2,1,,,0.1705,0.0
8,3,3,4,43,5,3,0,,,0.1777,0.0
8,3,3,4,44,1,2,0,5,0,0.3882,0.2955
8,3,3,4,45,1,3,0,1,1,0.4685,0.164
8,3,3,4,46,1,6,0,5,0,1.7722,0.5187
8,3,3,4,47,3,3,1,,,0.2985,0.0
8,3,3,4,48,1,1,1,,,0.1891,0.0
8,3,3,4,49,6,6,1,,,0.2271,0.0
8,3,3,4,50,1,1,1,,,0.4557,0.0
8,3,4,1,1,2,1,0,3,0,0.4544,0.3752
8,3,4,1,2,1,1,1,,,0.1299,0.0
8,3,4,1,3,3,3,1,,,0.1534,0.0
8,3,4,1,4,2,3,0,5,0,0.1778,0.3506
8,3,4,1,5,6,4,0,,,0.2174,0.0
8,3,4,1,6,4,4,1,,,0.3944,0.0
8,3,4,1,7,3,3,1,,,0.4404,0.0
8,3,4,1,8,4,1,0,3,0,0.4369,0.2293
8,3,4,1,9,4,4,1,,,0.1972,0.0
8,3,4,1,10,5,6,0,5,1,0.2357,0.0851
8,3,4,1,11,3,3,1,,,0.1434,0.0
8,3,4,1,12,2,2,1,,,0.1995,0.0
8,3,4,1,13,2,2,1,,,0.2383,0.0
8,3,4,1,14,1,1,1,,,0.4033,0.0
8,3,4,1,15,5,5,1,,,0.1283,0.0
8,3,4,1,16,6,5,0,,,0.217,0.0
8,3,4,1,17,6,4,0,3,0,0.506,0.6327
8,3,4,1,18,6,4,0,3,0,1.8162,0.7204
8,3,4,1,19,2,2,1,,,0.2369,0.0
8,3,4,1,20,5,3,0,,,0.1621,0.0
8,3,4,1,21,1,1,1,,,0.1322,0.0
8,3,4,1,22,2,2,1,,,0.142,0.0
8,3,4,1,23,3,3,1,,,0.1827,0.0
8,3,4,1,24,6,4,0,,,0.2208,0.0
8,3,4,1,25,3,4,0,,,0.3171,0.0
8,3,4,1,26,5,5,1,,,0.0264,0.0
8,3,4,1,27,4,3,0,4,1,0.3754,0.0593
8,3,4,1,28,3,3,1,,,0.2465,0.0
8,3,4,1,29,1,1,1,,,0.1221,0.0
8,3,4,1,30,6,6,1,,,0.1638,0.0
8,3,4,1,31,6,1,0,,,0.5551,0.0
8,3,4,1,32,5,2,0,,,0.3983,0.0
8,3,4,1,33,3,3,1,,,0.232,0.0
8,3,4,1,34,4,3,0,,,0.2999,0.0
8,3,4,1,35,3,3,1,,,0.3135,0.0
8,3,4,1,36,1,1,1,,,0.4275,0.0
8,3,4,1,37,6,6,1,,,0.2316,0.0
8,3,4,1,38,2,3,0,4,0,0.3159,0.2751
8,3,4,1,39,5,3,0,,,1.105,0.0
8,3,4,1,40,2,3,0,4,0,0.5889,0.312
8,3,4,1,41,6,6,1,,,0.5331,0.0
8,3,4,1,42,1,1,1,,,0.5574,0.0
8,3,4,1,43,1,1,1,,,0.5165,0.0
8,3,4,1,44,5,5,1,,,0.0937,0.0
8,3,4,1,45,6,6,1,,,0.1199,0.0
8,3,4,1,46,5,2,0,3,0,0.4174,0.4357
8,3,4,1,47,4,3,0,,,0.6825,0.0
8,3,4,1,48,4,4,1,,,0.2972,0.0
8,3,4,1,49,4,4,1,,,0.6822,0.0
8,3,4,1,50,1,1,1,,,0.3652,0.0
8,3,4,2,1,3,5,0,,,0.3129,0.0
8,3,4,2,2,2,2,1,,,0.1508,0.0
8,3,4,2,3,1,1,1,,,0.2379,0.0
8,3,4,2,4,3,2,0,5,0,0.3073,0.3781
8,3,4,2,5,6,6,1,,,0.7231,0.0
8,3,4,2,6,1,1,1,,,0.3397,0.0
8,3,4,2,7,3,1,0,3,1,0.9006,0.5313
8,3,4,2,8,1,1,1,,,0.4914,0.0
8,3,4,2,9,3,4,0,3,1,0.2133,0.2402
8,3,4,2,10,2,2,1,,,0.2927,0.0
8,3,4,2,11,5,5,1,,,0.6782,0.0
8,3,4,2,12,1,1,1,,,0.6005,0.0
8,3,4,2,13,5,3,0,,,0.9271,0.0
8,3,4,2,14,4,4,1,,,0.7383,0.0
8,3,4,2,15,5,5,1,,,0.2099,0.0
8,3,4,2,16,5,5,1,,,0.2627,0.0
8,3,4,2,17,2,1,0,5,0,0.2023,0.5807
8,3,4,2,18,2,2,1,,,0.2631,0.0
8,3,4,2,19,5,4,0,,,0.1543,0.0
8,3,4,2,20,6,6,1,,,0.2369,0.0
8,3,4,2,21,5,5,1,,,0.0023,0.0
8,3,4,2,22,4,3,0,,,1.0714,0.0
8,3,4,2,23,2,1,0,2,1,0.1564,0.6012
8,3,4,2,24,4,6,0,5,0,0.0321,0.8336
8,3,4,2,25,6,4,0,,,0.9368,0.0
8,3,4,2,26,5,6,0,5,1,0.3649,0.3367
8,3,4,2,27,2,1,0,3,0,0.689,0.4242
8,3,4,2,28,3,4,0,3,1,0.6884,0.2635
8,3,4,2,29,2,6,0,,,0.1222,0.0
8,3,4,2,30,3,3,1,,,0.8154,0.0
8,3,4,2,31,4,4,1,,,0.4441,0.0
8,3,4,2,32,6,6,1,,,0.1197,0.0
8,3,4,2,33,5,4,0,3,0,0.4333,0.275
8,3,4,2,34,4,3,0,,,0.7527,0.0
8,3,4,2,35,6,6,1,,,0.1717,0.0
8,3,4,2,36,1,1,1,,,0.1966,0.0
8,3,4,2,37,3,3,1,,,0.2495,0.0
8,3,4,2,38,4,4,1,,,0.1887,0.0
8,3,4,2,39,4,4,1,,,0.116,0.0
8,3,4,2,40,3,2,0,4,0,0.2049,0.3925
8,3,4,2,41,6,3,0,,,0.6899,0.0
8,3,4,2,42,6,5,0,6,1,1.9349,0.2743
8,3,4,2,43,2,2,1,,,0.1965,0.0
8,3,4,2,44,4,4,1,,,0.1714,0.0
8,3,4,2,45,1,3,0,1,1,0.4659,0.4185
8,3,4,2,46,1,1,1,,,0.2075,0.0
8,3,4,2,47,6,6,1,,,0.1505,0.0
8,3,4,2,48,1,1,1,,,0.1739,0.0
8,3,4,2,49,6,6,1,,,0.1643,0.0
8,3,4,2,50,6,6,1,,,0.1565,0.0
8,3,4,3,1,1,1,1,,,0.2419,0.0
8,3,4,3,2,6,6,1,,,0.2306,0.0
8,3,4,3,3,1,6,0,,,0.7311,0.0
8,3,4,3,4,1,1,1,,,0.1507,0.0
8,3,4,3,5,3,3,1,,,0.3497,0.0
8,3,4,3,6,5,2,0,3,0,0.3985,0.5929
8,3,4,3,7,3,1,0,5,0,0.4185,0.2601
8,3,4,3,8,2,2,1,,,0.3235,0.0
8,3,4,3,9,5,5,1,,,0.1633,0.0
8,3,4,3,10,4,3,0,1,0,0.5063,0.1374
8,3,4,3,11,2,1,0,2,1,0.0938,0.2211
8,3,4,3,12,6,2,0,5,0,0.4022,0.2924
8,3,4,3,13,2,2,1,,,0.2102,0.0
8,3,4,3,14,3,5,0,6,0,0.3437,0.2207
8,3,4,3,15,2,2,1,,,0.1744,0.0
8,3,4,3,16,5,1,0,,,0.1324,0.0
8,3,4,3,17,2,2,1,,,0.3929,0.0
8,3,4,3,18,4,4,1,,,0.3901,0.0
8,3,4,3,19,2,3,0,,,0.7088,0.0
8,3,4,3,20,6,4,0,,,0.5132,0.0
8,3,4,3,21,3,3,1,,,0.2616,0.0
8,3,4,3,22,1,1,1,,,0.1211,0.0
8,3,4,3,23,3,6,0,,,0.2096,0.0
8,3,4,3,24,3,3,1,,,0.2911,0.0
8,3,4,3,25,5,5,1,,,0.1815,0.0
8,3,4,3,26,5,1,0,,,0.2837,0.0
8,3,4,3,27,4,4,1,,,0.1368,0.0
8,3,4,3,28,2,3,0,2,1,0.4496,0.1468
8,3,4,3,29,6,3,0,,,0.4109,0.0
8,3,4,3,30,4,4,1,,,0.3554,0.0
8,3,4,3,31,4,4,1,,,0.2752,0.0
8,3,4,3,32,6,6,1,,,0.1971,0.0
8,3,4,3,33,4,2,0,3,0,0.7788,0.2072
8,3,4,3,34,4,4,1,,,0.143,0.0
8,3,4,3,35,2,2,1,,,0.1358,0.0
8,3,4,3,36,3,3,1,,,0.5765,0.0
8,3,4,3,37,4,4,1,,,0.1989,0.0
8,3,4,3,38,5,3,0,,,0.62,0.0
8,3,4,3,39,5,5,1,,,0.0009,0.0
8,3,4,3,40,6,6,1,,,0.1542,0.0
8,3,4,3,41,1,1,1,,,0.1949,0.0
8,3,4,3,42,6,5,0,,,0.2,0.0
8,3,4,3,43,6,5,0,,,0.8904,0.0
8,3,4,3,44,1,5,0,6,0,0.0308,0.6091
8,3,4,3,45,3,1,0,,,0.4813,0.0
8,3,4,3,46,6,6,1,,,0.1345,0.0
8,3,4,3,47,6,3,0,,,0.3353,0.0
8,3,4,3,48,1,1,1,,,0.7797,0.0
8,3,4,3,49,5,1,0,,,0.6165,0.0
8,3,4,3,50,1,3,0,2,0,0.954,0.2779
8,3,4,4,1,3,3,1,,,3.6327,0.0
8,3,4,4,2,6,6,1,,,0.1862,0.0
8,3,4,4,3,3,3,1,,,0.2565,0.0
8,3,4,4,4,2,2,1,,,0.2267,0.0
8,3,4,4,5,6,5,0,,,1.9758,0.0
8,3,4,4,6,2,2,1,,,0.1759,0.0
8,3,4,4,7,3,6,0,,,0.1028,0.0
8,3,4,4,8,4,1,0,3,0,0.1729,0.3121
8,3,4,4,9,4,5,0,,,0.4209,0.0
8,3,4,4,10,3,1,0,,,0.4462,0.0
8,3,4,4,11,5,2,0,3,0,0.2606,0.0936
8,3,4,4,12,5,5,1,,,0.3075,0.0
8,3,4,4,13,6,6,1,,,0.1319,0.0
8,3,4,4,14,6,6,1,,,0.0937,0.0
8,3,4,4,15,1,1,1,,,0.3111,0.0
8,3,4,4,16,3,1,0,2,0,0.185,0.4194
8,3,4,4,17,5,6,0,,,0.2686,0.0
8,3,4,4,18,4,4,1,,,0.3953,0.0
8,3,4,4,19,2,1,0,,,0.1535,0.0
8,3,4,4,20,6,6,1,,,0.1726,0.0
8,3,4,4,21,1,6,0,,,0.2592,0.0
8,3,4,4,22,3,3,1,,,0.1456,0.0
8,3,4,4,23,4,4,1,,,0.1864,0.0
8,3,4,4,24,5,1,0,5,1,0.2413,0.2184
8,3,4,4,25,2,3,0,5,0,0.2715,0.4076
8,3,4,4,26,4,4,1,,,0.3203,0.0
8,3,4,4,27,5,3,0,,,3.3127,0.0
8,3,4,4,28,5,6,0,,,0.2741,0.0
8,3,4,4,29,1,1,1,,,0.5448,0.0
8,3,4,4,30,1,3,0,,,0.792,0.0
8,3,4,4,31,1,1,1,,,0.2088,0.0
8,3,4,4,32,3,4,0,3,1,0.0704,0.1665
8,3,4,4,33,5,3,0,5,1,0.3654,0.3384
8,3,4,4,34,2,2,1,,,0.2431,0.0
8,3,4,4,35,3,3,1,,,0.1984,0.0
8,3,4,4,36,6,6,1,,,0.2209,0.0
8,3,4,4,37,4,3,0,4,1,0.4025,0.0684
8,3,4,4,38,6,6,1,,,0.1286,0.0
8,3,4,4,39,6,3,0,2,0,0.6811,0.1774
8,3,4,4,40,6,1,0,,,1.3952,0.0
8,3,4,4,41,2,2,1,,,0.1795,0.0
8,3,4,4,42,1,1,1,,,0.2974,0.0
8,3,4,4,43,2,2,1,,,0.1394,0.0
8,3,4,4,44,1,1,1,,,0.1482,0.0
8,3,4,4,45,5,3,0,,,0.6529,0.0
8,3,4,4,46,2,2,1,,,0.6664,0.0
8,3,4,4,47,4,6,0,5,0,0.4781,0.3172
8,3,4,4,48,1,1,1,,,0.1222,0.0
8,3,4,4,49,6,6,1,,,0.8514,0.0
8,3,4,4,50,4,1,0,,,0.335,0.0
8,3,5,1,1,1,1,1,,,0.2037,0.0
8,3,5,1,2,2,1,0,5,0,0.146,0.2228
8,3,5,1,3,3,3,1,,,0.1594,0.0
8,3,5,1,4,2,5,0,,,0.1825,0.0
8,3,5,1,5,2,2,1,,,0.137,0.0
8,3,5,1,6,6,1,0,5,0,0.1136,0.4965
8,3,5,1,7,6,5,0,2,0,0.1813,0.4175
8,3,5,1,8,5,5,1,,,0.1384,0.0
8,3,5,1,9,5,3,0,,,0.1469,0.0
8,3,5,1,10,4,4,1,,,0.5349,0.0
8,3,5,1,11,6,6,1,,,0.1589,0.0
8,3,5,1,12,1,1,1,,,0.2949,0.0
8,3,5,1,13,2,3,0,,,0.4567,0.0
8,3,5,1,14,1,1,1,,,0.6559,0.0
8,3,5,1,15,5,1,0,,,1.0276,0.0
8,3,5,1,16,6,3,0,,,0.5457,0.0
8,3,5,1,17,2,2,1,,,0.1815,0.0
8,3,5,1,18,6,3,0,,,0.2677,0.0
8,3,5,1,19,5,5,1,,,0.1704,0.0
8,3,5,1,20,3,3,1,,,0.6262,0.0
8,3,5,1,21,1,3,0,5,0,1.8789,0.5571
8,3,5,1,22,4,4,1,,,0.4945,0.0
8,3,5,1,23,6,6,1,,,0.1365,0.0
8,3,5,1,24,4,3,0,2,0,0.1618,0.6382
8,3,5,1,25,3,3,1,,,0.6688,0.0
8,3,5,1,26,6,1,0,,,0.3038,0.0
8,3,5,1,27,2,2,1,,,0.1889,0.0
8,3,5,1,28,4,4,1,,,0.3395,0.0
8,3,5,1,29,4,4,1,,,0.2278,0.0
8,3,5,1,30,3,5,0,2,0,1.1759,0.3789
8,3,5,1,31,2,2,1,,,0.102,0.0
8,3,5,1,32,1,3,0,2,0,0.2872,0.4224
8,3,5,1,33,3,3,1,,,0.4633,0.0
8,3,5,1,34,3,5,0,,,0.1537,0.0
8,3,5,1,35,5,1,0,2,0,0.2052,0.4388
8,3,5,1,36,3,3,1,,,0.2221,0.0
8,3,5,1,37,3,3,1,,,0.2286,0.0
8,3,5,1,38,1,2,0,,,0.6641,0.0
8,3,5,1,39,6,5,0,3,0,0.1185,0.3575
8,3,5,1,40,4,4,1,,,0.4474,0.0
8,3,5,1,41,2,2,1,,,0.2195,0.0
8,3,5,1,42,6,3,0,,,0.1441,0.0
8,3,5,1,43,4,4,1,,,0.4524,0.0
8,3,5,1,44,5,5,1,,,0.7033,0.0
8,3,5,1,45,5,3,0,,,0.4812,0.0
8,3,5,1,46,6,2,0,,,0.376,0.0
8,3,5,1,47,4,4,1,,,0.3687,0.0
8,3,5,1,48,5,3,0,,,0.2725,0.0
8,3,5,1,49,1,1,1,,,0.3183,0.0
8,3,5,1,50,1,4,0,3,0,0.2396,0.6655
8,3,5,2,1,1,1,1,,,0.3253,0.0
8,3,5,2,2,5,3,0,5,1,0.3579,0.3454
8,3,5,2,3,1,5,0,3,0,0.2025,0.2924
8,3,5,2,4,1,1,1,,,0.386,0.0
8,3,5,2,5,3,3,1,,,0.4166,0.0
8,3,5,2,6,3,2,0,,,0.142,0.0
8,3,5,2,7,4,3,0,4,1,0.2088,0.5074
8,3,5,2,8,5,5,1,,,0.0854,0.0
